settlement_date,evaluation_segment,wind_forecast_mean_cf,solar_forecast_mean_cf,mixed_forecast_mean_cf,mixed_mean_abs_ramp_cf,mixed_max_abs_ramp_cf,season,wind_outlook,solar_outlook,ramp_stress,absolute_forecast_error_mwh,firming_absorbed_pct,meets_90pct_firming,power_limited_periods,energy_limited_periods,perfect_foresight_margin_gbp,forecast_strategy_margin_gbp,naive_strategy_margin_gbp,reserve_aware_forecast_margin_gbp,reserve_corridor_feasible,mean_reserve_corridor_width_mwh,stage14_available,stage14_day_coverage_pct,stage14_mean_width_mw,stage14_energy_band_feasible,stage14_recommended_start_soc_pct,stage14_downward_reserve_mwh,stage14_upward_headroom_mwh
2025-09-19,development_oof,0.3020419124513864,0.10533122974258426,0.20368657109698532,0.011815821332675112,0.04008848965167999,Autumn,Medium,Medium,Normal,83.78584570586975,100.0,True,0,0,9783.3897193199,6287.054506652203,8188.230895541096,5399.574907324077,True,107.12851023557243,False,,,,,,
2025-09-20,development_oof,0.24827428348362443,0.047952040736011704,0.14811316210981806,0.009086421260083929,0.03747037053108215,Autumn,Medium,Low,Normal,86.53049226128346,100.0,True,0,0,6734.764375661772,-3417.78021976136,-2139.5177264736403,-1765.5722871656544,True,111.88369986823275,False,,,,,,
2025-09-21,development_oof,0.2337069784601529,0.14607068144035412,0.1898888299502535,0.014810801772606894,0.03953632712364202,Autumn,Medium,High,High-ramp,101.85398398720992,86.0575471489471,False,0,16,9612.790615492291,6631.560315632381,-9120.435407811716,5088.999424204952,True,110.58772981677204,False,,,,,,
2025-09-22,development_oof,0.15651909137765563,0.14736183126024113,0.15194046131894837,0.013507066993042825,0.04176663607358938,Autumn,Low,High,Normal,52.2877751618747,100.0,True,0,0,3389.597810180572,2606.890389322616,54.037037739401285,2392.549585756828,True,114.7858510312321,False,,,,,,
2025-09-23,development_oof,0.07317203423008319,0.11843791435543,0.09580497429275658,0.011749099032992196,0.042152825742959976,Autumn,Low,Medium,Normal,47.06484932678713,100.0,True,0,0,3802.023330981148,2480.01018728062,2372.6689996841524,2620.494369723546,True,123.20043453245046,False,,,,,,
2025-09-24,development_oof,0.11693363838518656,0.11403117520573382,0.11548240679546018,0.012586925189680192,0.048889245837926865,Autumn,Low,Medium,Normal,39.62475983133116,100.0,True,0,0,2635.398468785187,2184.9032106158747,1501.7092989345222,2229.2927999583667,True,120.05743969350134,False,,,,,,
2025-09-25,development_oof,0.19312407899027065,0.1371975045229495,0.16516079175661008,0.013845409856154824,0.050025440752506284,Autumn,Low,High,High-ramp,31.426388229692577,100.0,True,0,0,3457.2217100192843,1841.503389704148,1481.1151476992518,2093.5472425813955,True,110.94344350788992,False,,,,,,
2025-09-26,development_oof,0.18677569366991517,0.08977306735641831,0.13827438051316673,0.01243205206416557,0.05556124448776248,Autumn,Low,Medium,Normal,79.39854285483682,100.0,True,0,0,1781.1111111111125,874.7585386808157,925.617294044057,776.157579944111,True,117.21829488298005,False,,,,,,
2025-09-27,development_oof,0.2849304703995585,0.07034816221989594,0.1776393163097272,0.010734190121662358,0.03337351791560644,Autumn,Medium,Medium,Normal,63.96089116489313,100.0,True,0,0,1628.4108396594129,1143.2123268526714,531.2222222222238,895.6249415933445,True,106.65258973365049,False,,,,,,
2025-09-28,development_oof,0.12666541089614228,0.10200267186849031,0.1143340413823163,0.012115816262166847,0.03279322385787961,Autumn,Low,Medium,Normal,48.881300501446,100.0,True,0,0,2454.5777216096144,1081.9312129023815,1339.117640338718,1017.3837525940712,True,121.38763363597724,False,,,,,,
2025-09-29,development_oof,0.05878029468779758,0.10636564436572367,0.08257296952676063,0.01034209417434795,0.03702374547719965,Autumn,Low,Medium,Normal,40.97848390537721,100.0,True,0,0,4217.983028769053,2572.1310165180503,2235.437554242499,2659.408047369642,True,124.21130959180596,False,,,,,,
2025-09-30,development_oof,0.1392192758309344,0.08846532007009954,0.11384229795051698,0.010033126692481652,0.04449525102972984,Autumn,Low,Medium,Normal,64.58791269138398,100.0,True,0,0,3612.991949533957,2970.236201750452,3080.5160510502283,2661.6243620707337,True,119.96033241949095,False,,,,,,
2025-10-01,development_oof,0.26634477451443667,0.05678594336211041,0.16156535893827353,0.009238061157851979,0.030245691537857083,Autumn,Medium,Medium,Normal,70.11754785327608,100.0,True,0,0,3625.978903772289,2525.16524786882,2977.134686838617,2297.541377534064,True,107.9689011434196,False,,,,,,
2025-10-02,development_oof,0.38722792516152066,0.04464783129076481,0.21593787822614272,0.008635744801713,0.028109654784202603,Autumn,High,Low,Normal,88.80022466121626,98.96872350824873,True,0,1,5807.2229112424175,2862.634732138128,3559.0292237472777,3067.2683087412133,True,100.33881054812429,False,,,,,,
2025-10-03,development_oof,0.5902749467641115,0.016274332757205877,0.3032746397606587,0.009345096494522896,0.03432331420481205,Autumn,High,Low,Normal,79.93717908590207,100.0,True,0,0,11248.139307611713,5281.177287473411,9087.603536350382,5111.955066092853,True,93.5678906361651,False,,,,,,
2025-10-04,development_oof,0.7707358015080293,0.08896281150127074,0.42984930650465003,0.008324251807323435,0.0385289341211319,Autumn,High,Medium,Normal,100.77841659225531,83.67605596775886,False,0,10,2228.386191814386,389.16921875855166,-55.63086117338639,652.5357726952195,True,87.88066605574387,False,,,,,,
2025-10-05,development_oof,0.6295521687716246,0.09153229386314854,0.36054223131738655,0.0128828915337446,0.0493806935846805,Autumn,High,Medium,Normal,72.71988297229206,100.0,True,0,0,8666.292051951716,7985.499096139742,6459.949235952752,5404.783218294682,True,90.69529901955066,False,,,,,,
2025-10-06,development_oof,0.3704595249146223,0.09460754801504356,0.2325335364648329,0.011333943777496337,0.04123588651418686,Autumn,High,Medium,Normal,65.66279144045498,100.0,True,0,0,6487.742232643136,4586.823792611513,4870.508957060962,3408.892111017435,True,98.94775548158071,False,,,,,,
2025-10-07,development_oof,0.27178003887335456,0.06006860871366367,0.1659243237935091,0.0078020787086643395,0.0246827304363251,Autumn,Medium,Medium,Normal,52.369169947374324,100.0,True,0,0,4199.835672412708,3213.811752154951,3225.205050732772,2664.5882262520117,True,108.67716161429472,False,,,,,,
2025-10-08,development_oof,0.19746918293337024,0.05993719045587414,0.1287031866946222,0.007404297304844929,0.04467140883207321,Autumn,Low,Medium,Normal,40.611339709261244,100.0,True,0,0,3495.9992670590427,3023.3800247786085,2498.085486571838,2781.791086281617,True,114.27775504198436,False,,,,,,
2025-10-09,development_oof,0.3026982812831799,0.07525513014953349,0.1889767057163567,0.01045799950431577,0.03446795232594019,Autumn,Medium,Medium,Normal,40.571571961516185,100.0,True,0,0,3755.7916666666697,3000.75228909672,2937.4899558368097,3175.679312348375,True,105.85577826269518,False,,,,,,
2025-10-10,development_oof,0.17853453103452918,0.06668962965378944,0.12261208034415931,0.008837727310795648,0.03586925193667412,Autumn,Low,Medium,Normal,79.27451728528062,100.0,True,0,0,1040.6546888661426,552.0164912483153,414.81944444444696,498.93757617810616,True,118.11475607970608,False,,,,,,
2025-10-11,development_oof,0.08137524259897565,0.08972938722020744,0.08555231490959155,0.008821735319543224,0.03168331831693649,Autumn,Low,Medium,Normal,49.91206506837012,100.0,True,0,0,3253.159377812915,1063.598849591336,1052.2721974223944,650.9793637895013,True,124.52102837521208,False,,,,,,
2025-10-12,development_oof,0.06600508140400048,0.08193636449755101,0.07397072295077574,0.008202056089127534,0.0327914170920849,Autumn,Low,Medium,Normal,53.189555078727395,100.0,True,0,0,2282.296965714929,-942.3545678112272,1761.1772102183236,-1065.201061511454,True,126.44297439663583,False,,,,,,
2025-10-13,development_oof,0.07492719016348318,0.04561917695302022,0.060273183558251696,0.005264943917306179,0.0192667990922928,Autumn,Low,Low,Normal,35.28723143861819,100.0,True,0,0,16130.415646964091,10534.771344454555,12769.502883217743,8095.420398828156,True,131.8514065474104,False,,,,,,
2025-10-14,development_oof,0.07447927577110625,0.04201016361632049,0.05824471969371337,0.005185098288620792,0.016683280467987047,Autumn,Low,Low,Normal,42.727661452414196,100.0,True,0,0,6267.754830400575,5012.935623483596,5552.98289011304,4784.740462191107,True,132.08732404271822,False,,,,,,
2025-10-15,development_oof,0.06333875174944595,0.04718093171140933,0.05525984173042764,0.005071890669720843,0.01886693015694621,Autumn,Low,Low,Normal,30.39081137095789,100.0,True,0,0,4915.573471623297,3362.6483899874247,4440.0195524403125,3130.6827507775006,True,132.82406509259135,False,,,,,,
2025-10-16,development_oof,0.058248339220881414,0.06531324576837957,0.0617807924946305,0.0063975370344072245,0.028498280793428504,Autumn,Low,Medium,Normal,31.685231557477238,100.0,True,0,0,3086.2840468886425,2684.687361323838,1798.3262961196408,2581.0466842011547,True,131.4175951727325,False,,,,,,
2025-10-17,development_oof,0.0662260356281573,0.06160680187849718,0.06391641875332725,0.008345586081001484,0.028740731999278124,Autumn,Low,Medium,Normal,69.47039400137601,100.0,True,0,0,3080.197243107574,2637.482176517425,2744.878807658313,2550.528025461857,True,130.53367536767163,False,,,,,,
2025-10-18,development_oof,0.23101789659510052,0.05106821572618019,0.14104305616064036,0.007908937831681818,0.02660836279392237,Autumn,Medium,Low,Normal,73.13278000574519,100.0,True,0,0,1571.3194444444448,-293.7720261200945,-447.5773462781067,-190.89500947639291,True,110.629609997208,False,,,,,,
2025-10-19,development_oof,0.40825097418079775,0.018601388430624834,0.2134261813057113,0.009173098619423095,0.030391033738851547,Autumn,High,Low,Normal,113.54483414112886,74.26793557718642,False,0,9,3633.180478502048,2278.9010325170666,652.3611111111109,2196.5059154889595,True,97.16463358571605,False,,,,,,
2025-10-20,development_oof,0.15841900619367755,0.044930352766471025,0.10167467948007429,0.008463156571480113,0.04506562650203699,Autumn,Low,Low,Normal,42.99131818863124,100.0,True,0,0,3000.781974940656,1224.304843641046,-1073.787382899884,645.817341474154,True,123.01556035829977,False,,,,,,
2025-10-21,development_oof,0.2855908898636698,0.04770224096978378,0.16664656541672682,0.00886587219675524,0.0282493457198143,Autumn,Medium,Low,Normal,47.12185143625348,100.0,True,0,0,3030.025000000001,799.1508240869127,-705.3773934024982,1015.3444602488108,True,103.7039396058476,False,,,,,,
2025-10-22,development_oof,0.16999330262963966,0.07820735583531281,0.12410032923247623,0.009309755522262248,0.04139289259910579,Autumn,Low,Medium,Normal,52.59962407207512,100.0,True,0,0,13056.778276596482,10668.997634373878,9213.075,9199.945508148274,True,116.66437774807588,False,,,,,,
2025-10-23,development_oof,0.3945941533893347,0.027765388529663423,0.21117977095949902,0.007580876144743353,0.030697431415319443,Autumn,High,Low,Normal,59.325079793978944,100.0,True,0,0,4472.54166666667,1592.437192295242,2675.55611297738,2998.1779634988006,True,95.09739095842843,False,,,,,,
2025-10-24,development_oof,0.4548606028159459,0.0708253464303349,0.2628429746231404,0.010577438553696082,0.04540794715285296,Autumn,High,Medium,Normal,79.4502333947535,100.0,True,0,0,14348.228786162888,11267.670651343804,7881.430555555557,10021.01717982714,True,91.08394863688522,False,,,,,,
2025-10-25,development_oof,0.5195770089824995,0.08767441177227886,0.30362571037738917,0.011890422285641009,0.05120614916086197,Autumn,High,Medium,Normal,84.16668114724055,100.0,True,0,0,6666.458042556447,5604.123682324468,3379.012635797739,4017.529284012274,True,88.98417949305633,False,,,,,,
2025-10-26,development_oof,0.49609112322330473,0.03855899508998842,0.26732505915664656,0.008213074020350182,0.039292566478252466,Autumn,High,Low,Normal,87.26247891426604,100.0,True,0,0,8888.442230372113,3110.1519099138745,3356.260729372368,3072.3946565573483,True,88.03959369909502,False,,,,,,
2025-10-27,development_oof,0.46388116758316755,0.07885145256242743,0.2713663100727975,0.014962751314063404,0.062593374401331,Autumn,High,Medium,High-ramp,80.45270701882373,100.0,True,0,0,10857.762598888943,10149.978548917632,7080.185964991646,6645.332617198572,True,99.76926559933592,False,,,,,,
2025-10-28,development_oof,0.554073108981053,0.06955294177646462,0.3118130253787588,0.013769346144120698,0.04871901869773865,Autumn,High,Medium,High-ramp,43.05952149222133,100.0,True,0,0,9397.71299401193,8082.317327804356,8199.48251374548,5610.731226786454,True,92.9344179524692,False,,,,,,
2025-10-29,development_oof,0.3176621388023098,0.043919580331248625,0.1807908595667792,0.00853089541355227,0.039371997117996216,Autumn,Medium,Low,Normal,70.9939185448875,100.0,True,0,0,5610.522469521809,2981.5861481758266,2393.0448571053857,1281.8561155788416,True,100.9341718922642,False,,,,,,
2025-10-30,development_oof,0.3425122130041321,0.04119057115220431,0.19185139207816818,0.009183997305209834,0.028238187544047805,Autumn,Medium,Low,Normal,82.9647367218811,100.0,True,0,0,3794.843041543753,1704.5369041548877,891.8701534805324,2581.080187888022,True,103.84692684561246,False,,,,,,
2025-10-31,development_oof,0.624403410901626,0.02548422083835548,0.3249438158699907,0.008362790432291453,0.025826215744018555,Autumn,High,Low,Normal,70.76297100689821,100.0,True,0,0,7645.185063425235,5048.941622622282,2999.5760892523176,2864.928410584876,True,89.45223038236345,False,,,,,,
2025-11-01,development_oof,0.4939610753208399,0.0577185058893595,0.2758397906050997,0.012381567205541918,0.04956495016813278,Autumn,High,Medium,Normal,79.35772179628873,100.0,True,0,0,7201.499025677564,5835.559975382124,986.3097393570164,4163.339123467926,True,93.89801076145926,False,,,,,,
2025-11-02,development_oof,0.43188814384241897,0.07109781321632148,0.2514929785293702,0.010674089138566009,0.038550529628992136,Autumn,High,Medium,Normal,73.1840779138631,100.0,True,0,0,2604.870522848262,1139.7202907551273,747.3251310514463,1305.9132928107138,True,91.01215479064427,False,,,,,,
2025-11-03,development_oof,0.6871329409380754,0.02775864151154409,0.35744579122480974,0.006750660082313214,0.022642816747065864,Autumn,High,Low,Normal,99.6188684535665,84.65003224812051,False,0,7,6217.330066163629,4371.616995766063,2754.303175416355,4047.1645583006352,True,90.91371368064551,False,,,,,,
2025-11-04,development_oof,0.5645654574036598,0.019268380336271172,0.29191691886996546,0.005942887859153726,0.01765757426619524,Autumn,High,Low,Normal,102.13523089329087,100.0,True,0,0,7818.912152344084,6915.659473316818,5488.566056116368,3873.719852961151,True,88.35750371114169,False,,,,,,
2025-11-05,development_oof,0.34976439146945876,0.02185368369339354,0.1858090375814261,0.00864425117936207,0.0283633545041084,Autumn,Medium,Low,Normal,59.040941122951395,100.0,True,0,0,3304.2800602831608,1781.0956722291517,1717.9190330184729,331.34509915096567,True,99.91709326097312,False,,,,,,
2025-11-06,development_oof,0.1638605630335708,0.02225624940657171,0.09305840622007126,0.007008883854723542,0.0338689386844635,Autumn,Low,Low,Normal,48.99869763292748,100.0,True,0,0,2520.6357566649585,1165.9475630825575,314.37983983002016,1219.7215830544535,True,125.2815677206771,False,,,,,,
2025-11-07,development_oof,0.1592324025308092,0.02318731464701071,0.09120985858890995,0.006885468314825025,0.0187836363911629,Autumn,Low,Low,Normal,37.551685252604436,100.0,True,0,0,2228.872389103417,1625.2903340467317,1162.9124964510286,1467.3442201585517,True,123.08301229853808,False,,,,,,
2025-11-08,development_oof,0.12713564559817309,0.03933191046117672,0.08323377802967491,0.005647907267416481,0.021162580698728603,Autumn,Low,Low,Normal,41.80539762232188,100.0,True,0,0,1849.540896131546,1087.637092123001,1070.3800044200325,952.7398326795088,True,126.32036752520256,False,,,,,,
2025-11-09,development_oof,0.34914281746993464,0.02922907920056633,0.18918594833525046,0.008205316710378455,0.025427684187889155,Autumn,Medium,Low,Normal,81.32523353788986,100.0,True,0,0,1249.4844883243654,215.0000489694321,854.2518176512357,186.50705271784568,True,93.46439564042474,False,,,,,,
2025-11-10,development_oof,0.2476239077125986,0.023868671278440435,0.1357462894955195,0.006268559706673692,0.02738188207149503,Autumn,Medium,Low,Normal,42.73449704924452,100.0,True,0,0,2065.766515763264,1647.8087331999482,1484.1505022668855,1111.0925643421258,True,113.47091569270052,False,,,,,,
2025-11-11,development_oof,0.5242241006344557,0.016510495087345558,0.27036729786090063,0.011043813003804338,0.030184507369995117,Autumn,High,Low,Normal,57.94430842212482,100.0,True,0,0,2100.6175615006387,971.1694095472948,893.9367112362246,939.1444928632812,True,92.114615419681,False,,,,,,
2025-11-12,development_oof,0.3602727986872196,0.017010380712652744,0.18864158969993616,0.006842079245870992,0.02038158557115824,Autumn,Medium,Low,Normal,67.98093482728906,100.0,True,0,0,8060.526662001539,6670.309760524572,5826.0898699007785,4986.338040063718,True,100.14613945990686,False,,,,,,
2025-11-13,development_oof,0.36905695280681056,0.0309590871985771,0.2000080200026938,0.011515192376236882,0.030619855970144272,Autumn,High,Low,Normal,86.84340062031777,100.0,True,0,0,6076.405854622369,5374.343254858631,4751.1768628472855,3091.1913318379798,True,98.3751878718728,False,,,,,,
2025-11-14,development_oof,0.666664220392704,0.00704939768199131,0.33685680903734766,0.007793253402041958,0.025631368160247803,Autumn,High,Low,Normal,51.23244383486309,100.0,True,0,0,3229.876146433713,2000.480308984319,1309.8143457554768,1596.69691751613,True,90.05094090131581,False,,,,,,
2025-11-15,development_oof,0.394006977789104,0.01481554614474586,0.2044112619669249,0.006406326103236399,0.02443933114409444,Autumn,High,Low,Normal,24.23701701186583,100.0,True,0,0,2365.4096552458755,1717.2599182007284,846.2443988600571,1186.634102055056,True,99.1154264005536,False,,,,,,
2025-11-16,development_oof,0.21487302208940184,0.020505358658814022,0.11768919037410792,0.004887768267318879,0.021294943988323184,Autumn,Medium,Low,Normal,35.05875876583296,100.0,True,0,0,2295.892107290744,1345.908541478607,1609.0776940119888,1347.7792534024188,True,118.34727169067212,False,,,,,,
2025-11-17,development_oof,0.2331779312031964,0.07462966712409977,0.15390379916364808,0.010003072283097941,0.04352444782853124,Autumn,Medium,Medium,Normal,24.739912650461765,100.0,True,0,0,3916.4537248452734,3252.7194477085427,1447.3096037003863,2807.744503349223,True,110.40478475019684,False,,,,,,
2025-11-18,development_oof,0.21721803241719798,0.039180190484671557,0.12819911145093477,0.008542525425070833,0.033287182450294495,Autumn,Medium,Low,Normal,44.730284185259976,100.0,True,0,0,1751.9081919601642,1103.520312492442,883.4078124924437,807.174311534999,True,112.20966994385792,False,,,,,,
2025-11-19,development_oof,0.422759215037028,0.05456160254653731,0.23866040879178263,0.008442812175222986,0.03037397563457489,Autumn,High,Medium,Normal,134.6847541849625,62.610950126805,False,0,22,1070.1197735438395,722.2341424556846,268.69674039454486,361.8356726459596,True,87.56440204533949,False,,,,,,
2025-11-20,development_oof,0.3576359537740548,0.058727945625122374,0.20818194969958861,0.007644316505169033,0.03503765910863871,Autumn,Medium,Medium,Normal,58.00991131095115,100.0,True,0,0,5530.307745090107,4751.59116506766,4066.0905226249247,2926.872103385853,True,96.7758394705594,False,,,,,,
2025-11-21,development_oof,0.24320420669391749,0.06853622793763252,0.15587021731577502,0.010544470940544675,0.03318723291158676,Autumn,Medium,Medium,Normal,31.333659919712026,100.0,True,0,0,8496.851566779847,1435.477288549787,2504.312914264086,2284.870940725071,True,105.41661525016302,False,,,,,,
2025-11-22,development_oof,0.35179002831379574,0.00941037407930402,0.18060020119654988,0.00720236577315822,0.030010134665644672,Autumn,Medium,Low,Normal,48.52523752507744,100.0,True,0,0,683.4414735867451,103.24233034010297,-2132.870972190916,-231.10801340459105,True,103.85364601968156,False,,,,,,
2025-11-23,development_oof,0.44314130023121834,0.03914932562128349,0.24114531292625094,0.012936140414551529,0.03063970088260251,Autumn,High,Low,Normal,95.00168499010556,100.0,True,0,0,4000.954271032927,2533.353937736839,2417.099754036164,1959.9740458718843,True,85.65483561870303,False,,,,,,
2025-11-24,development_oof,0.33486092152694863,0.018949925544291066,0.1769054235356198,0.0077092751415174625,0.027125849621370463,Autumn,Medium,Low,Normal,91.57550180589897,92.33797642405452,True,0,6,2139.832714674528,842.3576384528286,-2180.229910516601,538.8371652215952,True,101.4653595511,False,,,,,,
2025-11-25,development_oof,0.2348422997941573,0.05632618501014497,0.14558424240215115,0.007498586481195463,0.03579685091972351,Autumn,Medium,Medium,Normal,21.876923691618217,100.0,True,0,0,7395.618864393032,6263.428076257348,-803.8484946587203,5621.971141098691,True,111.35730764610548,False,,,,,,
2025-11-26,development_oof,0.3596452063259979,0.022771758151520747,0.19120848223875933,0.00943508663128038,0.03650798834860325,Autumn,Medium,Low,Normal,84.36232447082358,100.0,True,0,0,3719.2698814187606,1971.050794137636,1477.721816475146,1998.688569787651,True,97.20670873510358,False,,,,,,
2025-11-27,development_oof,0.6611133192976316,0.011306117096106976,0.3362097181968693,0.008279214214553562,0.033581214025616646,Autumn,High,Low,Normal,44.176442446196944,100.0,True,0,0,3052.166666666669,1666.0477126878525,2058.853051520662,1537.2353925542602,True,93.81140206819072,False,,,,,,
2025-11-28,development_oof,0.6980770447601875,0.03011760328089012,0.3640973240205388,0.00941160381046302,0.024916551541537046,Autumn,High,Low,Normal,46.06699184571268,100.0,True,0,0,2372.172800730967,1977.2582686280095,1472.5416666666692,1248.6593075045523,True,94.51792855219054,False,,,,,,
2025-11-29,development_oof,0.29195175630350906,0.01500063078750218,0.15347619354550562,0.007869170140547032,0.03447754349781462,Autumn,Medium,Low,Normal,88.86150413030157,100.0,True,0,0,2451.8555768668884,336.7306352859189,-976.0180727911406,70.82218425855359,True,109.05336230602676,False,,,,,,
2025-11-30,development_oof,0.3417078402514259,0.05608717190345181,0.19889750607743883,0.011398420481062507,0.028228796829353142,Autumn,Medium,Medium,Normal,72.27779716583562,100.0,True,0,0,4364.159228167306,3164.0404454706254,2459.088568873587,3114.30706073327,True,96.78810359609244,False,,,,,,
2025-12-01,development_oof,0.6379079005370537,0.004965385026631921,0.32143664278184286,0.00775230035060303,0.023946374654769842,Winter,High,Low,Normal,75.42665385454356,100.0,True,0,0,2386.271554208319,1927.370474405606,582.1618038616991,912.6539250203654,True,91.30337669127648,False,,,,,,
2025-12-02,development_oof,0.41323446854949,0.0451843158101231,0.22920939217980651,0.006717668143664933,0.02914184331893921,Winter,High,Low,Normal,73.61191301242762,100.0,True,0,0,4559.374225003466,4370.907165384043,3127.434324928997,3096.4039390440885,True,89.26369946973516,False,,,,,,
2025-12-03,development_oof,0.3718037574241559,0.04587783702747095,0.2088407972258134,0.00868835056644457,0.03078536130487916,Winter,High,Low,Normal,88.79812331404796,85.4687700725703,False,0,7,2851.1692731018397,1571.5539721676917,1793.798094345967,1547.329473852216,True,92.70088955461988,False,,,,,,
2025-12-04,development_oof,0.35625071947773296,0.012068143340134894,0.1841594314089339,0.008263337091127221,0.026979320449754624,Winter,Medium,Low,Normal,45.5333017235417,100.0,True,0,0,598.6277700925866,-173.47077625272385,-1336.447726313985,41.85450541052512,True,102.34166023531044,False,,,,,,
2025-12-05,development_oof,0.4587884753321608,0.01939600895131356,0.2390922421417372,0.009993274807698077,0.033922707661986296,Winter,High,Low,Normal,94.21365695051297,100.0,True,0,0,2027.388888888888,-102.97341024520732,-1640.250771041734,-31.226512961085632,True,99.63413999996897,False,,,,,,
2025-12-06,development_oof,0.4689240890244643,0.015647733913747647,0.24228591146910597,0.007266298511467544,0.020893000997602967,Winter,High,Low,Normal,33.870651865685254,100.0,True,0,0,1218.7474339366263,607.593075488147,-727.63888888889,335.361799935906,True,90.4708044274474,False,,,,,,
2025-12-07,development_oof,0.38805025226126116,0.009769867761444067,0.19891006001135259,0.01011413855940191,0.02927409486255786,Winter,High,Low,Normal,72.75983225237971,100.0,True,0,0,4627.141533485303,1581.7202444423904,1538.7042890801624,2323.333925740373,True,107.62575639885353,False,,,,,,
2025-12-08,development_oof,0.5114144459366798,0.018809306421796138,0.265111876179238,0.00844354920339658,0.04011531097785337,Winter,High,Low,Normal,51.94798608706255,100.0,True,0,0,4658.412215610198,3875.610041687925,3409.7369998603613,1920.0326533949117,True,88.97089361908587,False,,,,,,
2025-12-09,development_oof,0.7028513867408037,0.006436949369041613,0.35464416805492266,0.007915556250964071,0.023737868439638987,Winter,High,Low,Normal,60.25754562080424,100.0,True,0,0,5924.059089632243,4107.800681375317,4116.456352652245,4145.96899843267,True,97.46307811332802,False,,,,,,
2025-12-10,development_oof,0.6977736701567968,0.03682768159296753,0.3673006758748822,0.00732760440329609,0.03167851269245148,Winter,High,Low,Normal,56.29634705452466,100.0,True,0,0,6261.412505777012,5591.347347229263,3748.6893849501066,2948.611909920693,True,95.4521489795952,False,,,,,,
2025-12-11,development_oof,0.5508043548713127,0.03359318949348257,0.2921987721823977,0.009547343548471575,0.02793009951710701,Winter,High,Low,Normal,84.27726388121734,100.0,True,0,0,2622.538847319774,2197.302087479632,866.8864231765014,1448.9555219475174,True,90.88351131404302,False,,,,,,
2025-12-12,development_oof,0.3248192860434453,0.026072468132952022,0.17544587708819862,0.009587699918332271,0.03313818573951727,Winter,Medium,Low,Normal,83.5302254554166,90.8589237371915,True,0,5,2111.531032475682,1414.5744003815064,1302.7622117588585,956.6680241667868,True,102.03937392589238,False,,,,,,
2025-12-13,development_oof,0.5580374685426553,0.033714769088343595,0.29587611881549947,0.00701357694966494,0.0347832590341568,Winter,High,Low,Normal,27.205761868219575,100.0,True,0,0,1902.0338052249583,1472.9736442841688,1449.3986619054238,1411.4550556341796,True,98.48340511896322,False,,,,,,
2025-12-14,development_oof,0.7492079039414724,0.022717203626238313,0.38596255378385536,0.007153918838715377,0.028196364641189575,Winter,High,Low,Normal,34.71940793479121,100.0,True,0,0,4958.146848957495,3405.9636913878685,3090.820795514771,2092.773742603756,True,101.1482405076418,False,,,,,,
2025-12-15,development_oof,0.412197676487267,0.009048896120778688,0.21062328630402286,0.007963013951060322,0.023419097065925543,Winter,High,Low,Normal,143.61708816742743,52.84514873018722,False,0,18,2799.0259193690817,2419.087095772765,1463.1189418926815,1725.8447041391964,True,96.58592704468708,False,,,,,,
2025-12-16,development_oof,0.20061300632854298,0.022519809014359727,0.11156640767145136,0.004926085058779489,0.017161253839731258,Winter,Medium,Low,Normal,69.86633293715636,100.0,True,0,0,1577.5833333333385,862.8273540036218,280.5094783883088,831.7589032364918,True,120.87994102489311,False,,,,,,
2025-12-17,development_oof,0.6246665629247824,0.009514170504379133,0.3170903667145808,0.009681570757000676,0.028534929690067684,Winter,High,Low,Normal,47.1628691103051,100.0,True,0,0,1280.393116326242,590.8254189270793,-175.16666666666356,520.2315534644833,True,100.35239333728072,False,,,,,,
2025-12-18,development_oof,0.5436097135146459,0.0041183829813272845,0.2738640482479866,0.008523617152112218,0.027424275875091553,Winter,High,Low,Normal,53.33527351345848,100.0,True,0,0,6732.411259945069,4796.797341673989,4602.390406313634,3193.4476919617755,True,87.37795860377771,False,,,,,,
2025-12-19,development_oof,0.5921117998659611,0.03737324049601887,0.31474252018098997,0.01100176883075695,0.03497421921201749,Winter,High,Low,Normal,55.11442314485022,100.0,True,0,0,6618.295728598893,6244.711089817269,4824.241739175461,3362.652763173631,True,99.45047857194804,False,,,,,,
2025-12-20,development_oof,0.3857167325913906,0.038054984049267625,0.2118858583203291,0.008729077827164628,0.02754978835582736,Winter,High,Low,Normal,71.57425654134957,100.0,True,0,0,1614.2673466430847,869.2145481009117,835.7389034879408,637.432932598259,True,90.71618797009936,False,,,,,,
2025-12-21,development_oof,0.24850363594790295,0.012803922415182923,0.13065377918154295,0.005273907047893538,0.02077123522758484,Winter,Medium,Low,Normal,63.72468171352979,100.0,True,0,0,100.75000000000058,-511.7842825105853,-1034.253244842475,-539.0918046029102,True,115.19031585332976,False,,,,,,
2025-12-22,development_oof,0.29104713257402176,0.019971003536644102,0.15550906805533296,0.005951137383325055,0.018807518972607795,Winter,Medium,Low,Normal,26.706709321346615,100.0,True,0,0,3704.46581461662,3278.1547924812194,100.3055555555567,1748.4326520653503,True,109.8342702748774,False,,,,,,
2025-12-23,development_oof,0.25689624498287833,0.009940246100427404,0.13341824554165285,0.005643860444365601,0.01539857126772401,Winter,Medium,Low,Normal,45.94135335613785,100.0,True,0,0,1142.0742085795348,339.73030898432,-306.7237298345258,324.2843998184407,True,111.57771142712988,False,,,,,,
