service_date,delivery_start_utc,product,family,direction,window_hours,cleared_volume_mw,clearing_price_gbp_per_mw_per_hour,forecast_clearing_price_gbp_per_mw_per_hour,prior_same_window_price_gbp_per_mw_per_hour,naive_clearing_price_gbp_per_mw_per_hour
2026-05-25,2026-05-25 09:00:00+00:00,PQR,Quick Reserve,upward,0.5,493,4.31,4.260477029200478,4.32,4.32
2026-05-25,2026-05-25 09:00:00+00:00,PSR,Slow Reserve,upward,0.5,1801,1.5,4.3004444525827195,2.0,2.0
2026-05-25,2026-05-25 09:30:00+00:00,NBR,Balancing Reserve,downward,0.5,4,0.0,0.07474453546110318,0.0,0.0
2026-05-25,2026-05-25 09:30:00+00:00,NQR,Quick Reserve,downward,0.5,334,0.0,0.0,0.0,0.0
2026-05-25,2026-05-25 09:30:00+00:00,NSR,Slow Reserve,downward,0.5,58,0.0,1.9799475800259039,0.0,0.0
2026-05-25,2026-05-25 09:30:00+00:00,PBR,Balancing Reserve,upward,0.5,600,3.01,3.90229104408678,1.87,1.87
2026-05-25,2026-05-25 09:30:00+00:00,PQR,Quick Reserve,upward,0.5,500,2.58,4.182013116845229,3.2,3.2
2026-05-25,2026-05-25 09:30:00+00:00,PSR,Slow Reserve,upward,0.5,1802,1.9,2.0719174624823467,2.0,2.0
2026-05-25,2026-05-25 10:00:00+00:00,DCH,Dynamic Containment,downward,4.0,1307,3.06,2.7573606738612537,4.14,4.14
2026-05-25,2026-05-25 10:00:00+00:00,DCL,Dynamic Containment,upward,4.0,1156,1.02,1.487720326950408,1.1,1.1
2026-05-25,2026-05-25 10:00:00+00:00,DMH,Dynamic Moderation,downward,4.0,507,0.8,1.3110945569795205,5.0,5.0
2026-05-25,2026-05-25 10:00:00+00:00,DML,Dynamic Moderation,upward,4.0,529,4.31,4.6316996988428345,2.7,2.7
2026-05-25,2026-05-25 10:00:00+00:00,DRH,Dynamic Regulation,downward,4.0,500,-8.5,-7.991738914338276,-5.41,-5.41
2026-05-25,2026-05-25 10:00:00+00:00,DRL,Dynamic Regulation,upward,4.0,479,12.92,15.98724010420255,16.32,16.32
2026-05-25,2026-05-25 10:00:00+00:00,NBR,Balancing Reserve,downward,0.5,34,8.64,0.0,0.0,0.0
2026-05-25,2026-05-25 10:00:00+00:00,NQR,Quick Reserve,downward,0.5,300,1.0,0.5361935400629786,1.0,1.0
2026-05-25,2026-05-25 10:00:00+00:00,NSR,Slow Reserve,downward,0.5,238,7.57,6.21813103854939,7.2,7.2
2026-05-25,2026-05-25 10:00:00+00:00,PBR,Balancing Reserve,upward,0.5,499,2.75,3.2345806073967607,3.18,3.18
2026-05-25,2026-05-25 10:00:00+00:00,PQR,Quick Reserve,upward,0.5,500,5.0,3.256886229986502,2.86,2.86
2026-05-25,2026-05-25 10:00:00+00:00,PSR,Slow Reserve,upward,0.5,1802,1.9,2.0742584339996606,2.0,2.0
2026-05-25,2026-05-25 10:30:00+00:00,NBR,Balancing Reserve,downward,0.5,34,8.64,0.0,0.0,0.0
2026-05-25,2026-05-25 10:30:00+00:00,NQR,Quick Reserve,downward,0.5,300,1.0,0.7563455449385371,1.0,1.0
2026-05-25,2026-05-25 10:30:00+00:00,NSR,Slow Reserve,downward,0.5,238,7.57,6.224793802098596,7.2,7.2
2026-05-25,2026-05-25 10:30:00+00:00,PBR,Balancing Reserve,upward,0.5,499,2.75,3.1824369538530313,3.18,3.18
2026-05-25,2026-05-25 10:30:00+00:00,PQR,Quick Reserve,upward,0.5,500,5.0,2.682623842907474,2.29,2.29
2026-05-25,2026-05-25 10:30:00+00:00,PSR,Slow Reserve,upward,0.5,1802,1.9,2.075140003585479,2.0,2.0
2026-05-25,2026-05-25 11:00:00+00:00,NBR,Balancing Reserve,downward,0.5,34,8.64,0.0,0.0,0.0
2026-05-25,2026-05-25 11:00:00+00:00,NQR,Quick Reserve,downward,0.5,312,0.0,0.38759897657115194,0.0,0.0
2026-05-25,2026-05-25 11:00:00+00:00,NSR,Slow Reserve,downward,0.5,238,7.57,6.229704342697311,7.2,7.2
2026-05-25,2026-05-25 11:00:00+00:00,PBR,Balancing Reserve,upward,0.5,500,1.36,2.828882221042793,1.44,1.44
2026-05-25,2026-05-25 11:00:00+00:00,PQR,Quick Reserve,upward,0.5,500,2.48,2.579686664686497,2.29,2.29
2026-05-25,2026-05-25 11:00:00+00:00,PSR,Slow Reserve,upward,0.5,1802,1.9,2.074547087339769,2.0,2.0
2026-05-25,2026-05-25 11:30:00+00:00,NBR,Balancing Reserve,downward,0.5,34,8.64,0.0,0.0,0.0
2026-05-25,2026-05-25 11:30:00+00:00,NQR,Quick Reserve,downward,0.5,312,0.0,1.9408139382227378,5.0,5.0
2026-05-25,2026-05-25 11:30:00+00:00,NSR,Slow Reserve,downward,0.5,238,7.57,6.232778639634435,7.2,7.2
2026-05-25,2026-05-25 11:30:00+00:00,PBR,Balancing Reserve,upward,0.5,500,1.36,2.608329226012981,1.44,1.44
2026-05-25,2026-05-25 11:30:00+00:00,PQR,Quick Reserve,upward,0.5,500,1.69,2.126424358142522,2.29,2.29
2026-05-25,2026-05-25 11:30:00+00:00,PSR,Slow Reserve,upward,0.5,1802,1.9,2.0724898302238843,2.0,2.0
2026-05-25,2026-05-25 12:00:00+00:00,NBR,Balancing Reserve,downward,0.5,34,8.64,0.08234223227641001,0.0,0.0
2026-05-25,2026-05-25 12:00:00+00:00,NQR,Quick Reserve,downward,0.5,300,5.7,3.65927274685277,3.64,3.64
2026-05-25,2026-05-25 12:00:00+00:00,NSR,Slow Reserve,downward,0.5,238,7.57,6.498461883346352,8.33,8.33
2026-05-25,2026-05-25 12:00:00+00:00,PBR,Balancing Reserve,upward,0.5,500,1.53,2.858791704615445,2.3,2.3
2026-05-25,2026-05-25 12:00:00+00:00,PQR,Quick Reserve,upward,0.5,500,1.33,1.4561450422086917,1.64,1.64
2026-05-25,2026-05-25 12:00:00+00:00,PSR,Slow Reserve,upward,0.5,1802,1.9,2.069003432477456,2.0,2.0
2026-05-25,2026-05-25 12:30:00+00:00,NBR,Balancing Reserve,downward,0.5,34,8.64,0.08209462541230418,0.0,0.0
2026-05-25,2026-05-25 12:30:00+00:00,NQR,Quick Reserve,downward,0.5,300,3.29,4.886935763698446,7.41,7.41
2026-05-25,2026-05-25 12:30:00+00:00,NSR,Slow Reserve,downward,0.5,238,8.11,6.291602831249556,8.33,8.33
2026-05-25,2026-05-25 12:30:00+00:00,PBR,Balancing Reserve,upward,0.5,500,1.53,2.9446251270659674,2.3,2.3
2026-05-25,2026-05-25 12:30:00+00:00,PQR,Quick Reserve,upward,0.5,507,1.0,1.3360851806204836,2.06,2.06
2026-05-25,2026-05-25 12:30:00+00:00,PSR,Slow Reserve,upward,0.5,1802,1.9,2.064147547332537,2.0,2.0
2026-05-25,2026-05-25 13:00:00+00:00,NBR,Balancing Reserve,downward,0.5,34,8.64,0.02994019268286966,0.0,0.0
2026-05-25,2026-05-25 13:00:00+00:00,NQR,Quick Reserve,downward,0.5,304,2.59,4.6007109780528035,5.15,5.15
2026-05-25,2026-05-25 13:00:00+00:00,NSR,Slow Reserve,downward,0.5,238,9.25,9.360085598066835,15.0,15.0
2026-05-25,2026-05-25 13:00:00+00:00,PBR,Balancing Reserve,upward,0.5,500,1.57,2.911181362535409,2.3,2.3
2026-05-25,2026-05-25 13:00:00+00:00,PQR,Quick Reserve,upward,0.5,500,2.71,1.4429564458180266,0.76,0.76
2026-05-25,2026-05-25 13:00:00+00:00,PSR,Slow Reserve,upward,0.5,1802,1.9,2.0580052603302628,2.0,2.0
2026-05-25,2026-05-25 13:30:00+00:00,NBR,Balancing Reserve,downward,0.5,34,8.64,0.0,0.0,0.0
2026-05-25,2026-05-25 13:30:00+00:00,NQR,Quick Reserve,downward,0.5,300,3.81,6.176529619311729,1.86,1.86
2026-05-25,2026-05-25 13:30:00+00:00,NSR,Slow Reserve,downward,0.5,208,14.9,4.764429662483052,6.0,6.0
2026-05-25,2026-05-25 13:30:00+00:00,PBR,Balancing Reserve,upward,0.5,500,1.53,2.987904568666713,2.3,2.3
2026-05-25,2026-05-25 13:30:00+00:00,PQR,Quick Reserve,upward,0.5,500,1.26,0.5477828631646943,0.0,0.0
2026-05-25,2026-05-25 13:30:00+00:00,PSR,Slow Reserve,upward,0.5,1802,1.9,2.0506816677042083,2.0,2.0
2026-05-25,2026-05-25 14:00:00+00:00,DCH,Dynamic Containment,downward,4.0,1316,1.62,2.7608569160018726,3.45,3.45
2026-05-25,2026-05-25 14:00:00+00:00,DCL,Dynamic Containment,upward,4.0,1212,1.53,1.7560128265102715,1.63,1.63
2026-05-25,2026-05-25 14:00:00+00:00,DMH,Dynamic Moderation,downward,4.0,515,-0.7,1.5165686048461207,4.01,4.01
2026-05-25,2026-05-25 14:00:00+00:00,DML,Dynamic Moderation,upward,4.0,500,6.8,8.189449751225776,8.71,8.71
2026-05-25,2026-05-25 14:00:00+00:00,DRH,Dynamic Regulation,downward,4.0,500,-7.11,-5.029297647460865,-2.92,-2.92
2026-05-25,2026-05-25 14:00:00+00:00,DRL,Dynamic Regulation,upward,4.0,479,24.86,19.98359485093285,23.89,23.89
2026-05-25,2026-05-25 14:00:00+00:00,NBR,Balancing Reserve,downward,0.5,4,0.0,0.08328236207013323,0.0,0.0
2026-05-25,2026-05-25 14:00:00+00:00,NQR,Quick Reserve,downward,0.5,300,1.0,6.277112691710568,2.02,2.02
2026-05-25,2026-05-25 14:00:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.18571541650947468,0.0,0.0
2026-05-25,2026-05-25 14:00:00+00:00,PBR,Balancing Reserve,upward,0.5,600,1.56,4.174635677616859,1.83,1.83
2026-05-25,2026-05-25 14:00:00+00:00,PQR,Quick Reserve,upward,0.5,500,3.38,1.0624948696552037,0.21,0.21
2026-05-25,2026-05-25 14:00:00+00:00,PSR,Slow Reserve,upward,0.5,1803,2.5,3.8206750087168975,2.6,2.6
2026-05-25,2026-05-25 14:30:00+00:00,NBR,Balancing Reserve,downward,0.5,4,0.0,0.08566851271266424,0.0,0.0
2026-05-25,2026-05-25 14:30:00+00:00,NQR,Quick Reserve,downward,0.5,300,1.0,6.284188067424063,1.27,1.27
2026-05-25,2026-05-25 14:30:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.1777992060159676,0.0,0.0
2026-05-25,2026-05-25 14:30:00+00:00,PBR,Balancing Reserve,upward,0.5,596,3.94,4.060407080297269,1.9,1.9
2026-05-25,2026-05-25 14:30:00+00:00,PQR,Quick Reserve,upward,0.5,500,1.06,0.9438231225524564,0.21,0.21
2026-05-25,2026-05-25 14:30:00+00:00,PSR,Slow Reserve,upward,0.5,1803,2.5,3.811382799344362,2.6,2.6
2026-05-25,2026-05-25 15:00:00+00:00,NBR,Balancing Reserve,downward,0.5,4,0.0,0.08390684713989235,0.0,0.0
2026-05-25,2026-05-25 15:00:00+00:00,NQR,Quick Reserve,downward,0.5,300,1.56,7.646264379933579,1.32,1.32
2026-05-25,2026-05-25 15:00:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.1683499566406231,0.0,0.0
2026-05-25,2026-05-25 15:00:00+00:00,PBR,Balancing Reserve,upward,0.5,600,2.55,4.501358187373456,2.64,2.64
2026-05-25,2026-05-25 15:00:00+00:00,PQR,Quick Reserve,upward,0.5,500,2.35,1.3798685388889824,0.21,0.21
2026-05-25,2026-05-25 15:00:00+00:00,PSR,Slow Reserve,upward,0.5,1803,2.5,3.8013369624274636,2.6,2.6
2026-05-25,2026-05-25 15:30:00+00:00,NBR,Balancing Reserve,downward,0.5,4,0.0,0.08191367471842931,0.0,0.0
2026-05-25,2026-05-25 15:30:00+00:00,NQR,Quick Reserve,downward,0.5,300,3.19,7.362096416206878,5.0,5.0
2026-05-25,2026-05-25 15:30:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.1575293476600801,0.0,0.0
2026-05-25,2026-05-25 15:30:00+00:00,PBR,Balancing Reserve,upward,0.5,600,4.05,5.169468032725588,3.36,3.36
2026-05-25,2026-05-25 15:30:00+00:00,PQR,Quick Reserve,upward,0.5,500,1.0,1.0699535175466082,1.0,1.0
2026-05-25,2026-05-25 15:30:00+00:00,PSR,Slow Reserve,upward,0.5,1803,2.5,3.7907093850210836,2.6,2.6
2026-05-25,2026-05-25 16:00:00+00:00,NBR,Balancing Reserve,downward,0.5,4,0.0,0.07195076562054689,0.0,0.0
2026-05-25,2026-05-25 16:00:00+00:00,NQR,Quick Reserve,downward,0.5,275,9.16,5.462856011582895,8.59,8.59
2026-05-25,2026-05-25 16:00:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.14552252269403543,0.0,0.0
2026-05-25,2026-05-25 16:00:00+00:00,PBR,Balancing Reserve,upward,0.5,600,4.87,6.012519231648579,4.27,4.27
2026-05-25,2026-05-25 16:00:00+00:00,PQR,Quick Reserve,upward,0.5,500,1.0,1.3351419934981568,1.0,1.0
2026-05-25,2026-05-25 16:00:00+00:00,PSR,Slow Reserve,upward,0.5,1803,2.5,3.7796819079211654,2.6,2.6
2026-05-25,2026-05-25 16:30:00+00:00,NBR,Balancing Reserve,downward,0.5,4,0.0,0.06960026832197504,0.0,0.0
2026-05-25,2026-05-25 16:30:00+00:00,NQR,Quick Reserve,downward,0.5,300,2.28,4.9127531715863935,6.97,6.97
2026-05-25,2026-05-25 16:30:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.13253492184657883,0.0,0.0
2026-05-25,2026-05-25 16:30:00+00:00,PBR,Balancing Reserve,upward,0.5,600,4.87,6.3408061025419,4.39,4.39
2026-05-25,2026-05-25 16:30:00+00:00,PQR,Quick Reserve,upward,0.5,500,1.0,1.5586102807183273,1.0,1.0
2026-05-25,2026-05-25 16:30:00+00:00,PSR,Slow Reserve,upward,0.5,1803,2.5,3.768443214318285,2.6,2.6
2026-05-25,2026-05-25 17:00:00+00:00,NBR,Balancing Reserve,downward,0.5,4,0.0,0.07101623370293761,0.0,0.0
2026-05-25,2026-05-25 17:00:00+00:00,NQR,Quick Reserve,downward,0.5,300,1.14,3.7284637513463315,5.0,5.0
2026-05-25,2026-05-25 17:00:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.11878876656905352,0.0,0.0
2026-05-25,2026-05-25 17:00:00+00:00,PBR,Balancing Reserve,upward,0.5,600,4.97,8.10122446924236,5.95,5.95
2026-05-25,2026-05-25 17:00:00+00:00,PQR,Quick Reserve,upward,0.5,500,2.0,2.8935258511502733,1.0,1.0
2026-05-25,2026-05-25 17:00:00+00:00,PSR,Slow Reserve,upward,0.5,1803,2.5,3.7571856013759395,2.6,2.6
2026-05-25,2026-05-25 17:30:00+00:00,NBR,Balancing Reserve,downward,0.5,4,0.0,0.06458242725353848,0.0,0.0
2026-05-25,2026-05-25 17:30:00+00:00,NQR,Quick Reserve,downward,0.5,300,1.0,2.1248307314037156,2.72,2.72
2026-05-25,2026-05-25 17:30:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.10451925738941212,0.0,0.0
2026-05-25,2026-05-25 17:30:00+00:00,PBR,Balancing Reserve,upward,0.5,600,6.46,10.139342541486615,6.37,6.37
2026-05-25,2026-05-25 17:30:00+00:00,PQR,Quick Reserve,upward,0.5,500,3.8,5.943334176877978,2.0,2.0
2026-05-25,2026-05-25 17:30:00+00:00,PSR,Slow Reserve,upward,0.5,1803,2.5,3.746101689972774,2.6,2.6
2026-05-25,2026-05-25 18:00:00+00:00,DCH,Dynamic Containment,downward,4.0,1029,0.75,0.46169557878400624,0.43,0.43
2026-05-25,2026-05-25 18:00:00+00:00,DCL,Dynamic Containment,upward,4.0,1084,2.45,2.565469176141211,2.25,2.25
2026-05-25,2026-05-25 18:00:00+00:00,DMH,Dynamic Moderation,downward,4.0,590,-1.42,-2.8050782765508715,-2.89,-2.89
2026-05-25,2026-05-25 18:00:00+00:00,DML,Dynamic Moderation,upward,4.0,530,8.75,7.1626473922678295,6.16,6.16
2026-05-25,2026-05-25 18:00:00+00:00,DRH,Dynamic Regulation,downward,4.0,500,-16.56,-13.703961413233767,-16.0,-16.0
2026-05-25,2026-05-25 18:00:00+00:00,DRL,Dynamic Regulation,upward,4.0,480,27.48,20.62069489278218,23.96,23.96
2026-05-25,2026-05-25 18:00:00+00:00,NBR,Balancing Reserve,downward,0.5,4,0.0,0.06588710691579877,0.0,0.0
2026-05-25,2026-05-25 18:00:00+00:00,NQR,Quick Reserve,downward,0.5,300,1.0,0.8665991034246125,1.62,1.62
2026-05-25,2026-05-25 18:00:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.0899705495659738,0.0,0.0
2026-05-25,2026-05-25 18:00:00+00:00,PBR,Balancing Reserve,upward,0.5,400,3.13,5.440054002669318,2.46,2.46
2026-05-25,2026-05-25 18:00:00+00:00,PQR,Quick Reserve,upward,0.5,500,3.31,6.488288325512526,5.0,5.0
2026-05-25,2026-05-25 18:00:00+00:00,PSR,Slow Reserve,upward,0.5,1803,2.5,3.7353811289059364,2.6,2.6
2026-05-25,2026-05-25 18:30:00+00:00,NBR,Balancing Reserve,downward,0.5,4,0.0,0.0555436087488523,0.0,0.0
2026-05-25,2026-05-25 18:30:00+00:00,NQR,Quick Reserve,downward,0.5,327,0.0,0.0,1.62,1.62
2026-05-25,2026-05-25 18:30:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.07539157552326142,0.0,0.0
2026-05-25,2026-05-25 18:30:00+00:00,PBR,Balancing Reserve,upward,0.5,400,3.13,4.375136363384499,2.46,2.46
2026-05-25,2026-05-25 18:30:00+00:00,PQR,Quick Reserve,upward,0.5,500,7.47,6.852449325276437,4.28,4.28
2026-05-25,2026-05-25 18:30:00+00:00,PSR,Slow Reserve,upward,0.5,1803,2.5,3.7252073499475835,2.6,2.6
2026-05-25,2026-05-25 19:00:00+00:00,NBR,Balancing Reserve,downward,0.5,4,0.0,0.0530267599931555,0.0,0.0
2026-05-25,2026-05-25 19:00:00+00:00,NQR,Quick Reserve,downward,0.5,300,0.0,0.0,0.0,0.0
2026-05-25,2026-05-25 19:00:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.06103178554920103,0.0,0.0
2026-05-25,2026-05-25 19:00:00+00:00,PBR,Balancing Reserve,upward,0.5,400,3.14,7.934737992888339,12.64,12.64
2026-05-25,2026-05-25 19:00:00+00:00,PQR,Quick Reserve,upward,0.5,500,8.55,7.566844269753002,8.46,8.46
2026-05-25,2026-05-25 19:00:00+00:00,PSR,Slow Reserve,upward,0.5,1803,2.5,3.715754429276395,2.6,2.6
2026-05-25,2026-05-25 19:30:00+00:00,NBR,Balancing Reserve,downward,0.5,4,0.0,0.05837962462872072,0.0,0.0
2026-05-25,2026-05-25 19:30:00+00:00,NQR,Quick Reserve,downward,0.5,307,0.0,0.0,0.0,0.0
2026-05-25,2026-05-25 19:30:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.04713687963153471,0.0,0.0
2026-05-25,2026-05-25 19:30:00+00:00,PBR,Balancing Reserve,upward,0.5,400,3.14,8.438061642120536,15.84,15.84
2026-05-25,2026-05-25 19:30:00+00:00,PQR,Quick Reserve,upward,0.5,500,9.41,7.778432562168097,6.26,6.26
2026-05-25,2026-05-25 19:30:00+00:00,PSR,Slow Reserve,upward,0.5,1803,2.5,3.7071841089859,2.6,2.6
2026-05-25,2026-05-25 20:00:00+00:00,NBR,Balancing Reserve,downward,0.5,4,0.0,0.05221276653847838,0.0,0.0
2026-05-25,2026-05-25 20:00:00+00:00,NQR,Quick Reserve,downward,0.5,326,0.0,0.0,0.0,0.0
2026-05-25,2026-05-25 20:00:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.033944603462909444,0.0,0.0
2026-05-25,2026-05-25 20:00:00+00:00,PBR,Balancing Reserve,upward,0.5,400,12.72,6.740223225203175,12.9,12.9
2026-05-25,2026-05-25 20:00:00+00:00,PQR,Quick Reserve,upward,0.5,500,7.38,7.4273578867179495,4.88,4.88
2026-05-25,2026-05-25 20:00:00+00:00,PSR,Slow Reserve,upward,0.5,1809,2.5,3.252269939359188,2.9,2.9
2026-05-25,2026-05-25 20:30:00+00:00,NBR,Balancing Reserve,downward,0.5,4,0.0,0.046223709323776695,0.0,0.0
2026-05-25,2026-05-25 20:30:00+00:00,NQR,Quick Reserve,downward,0.5,300,1.0,0.0,0.0,0.0
2026-05-25,2026-05-25 20:30:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.021680680546160423,0.0,0.0
2026-05-25,2026-05-25 20:30:00+00:00,PBR,Balancing Reserve,upward,0.5,400,12.57,6.6301611407747485,11.56,11.56
2026-05-25,2026-05-25 20:30:00+00:00,PQR,Quick Reserve,upward,0.5,500,6.47,7.74426621010336,7.49,7.49
2026-05-25,2026-05-25 20:30:00+00:00,PSR,Slow Reserve,upward,0.5,1809,2.5,3.245887130901225,2.9,2.9
2026-05-25,2026-05-25 21:00:00+00:00,NBR,Balancing Reserve,downward,0.5,4,0.0,0.052106934363687685,0.0,0.0
2026-05-25,2026-05-25 21:00:00+00:00,NQR,Quick Reserve,downward,0.5,300,1.0,0.0,0.0,0.0
2026-05-25,2026-05-25 21:00:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.010554950002594952,0.0,0.0
2026-05-25,2026-05-25 21:00:00+00:00,PBR,Balancing Reserve,upward,0.5,400,14.97,6.910354504170695,11.17,11.17
2026-05-25,2026-05-25 21:00:00+00:00,PQR,Quick Reserve,upward,0.5,500,7.38,6.2657877630578565,4.03,4.03
2026-05-25,2026-05-25 21:00:00+00:00,PSR,Slow Reserve,upward,0.5,1809,2.5,3.2407718049611534,2.9,2.9
2026-05-25,2026-05-25 21:30:00+00:00,NBR,Balancing Reserve,downward,0.5,4,0.0,0.05435009770781543,0.0,0.0
2026-05-25,2026-05-25 21:30:00+00:00,NQR,Quick Reserve,downward,0.5,300,1.0,0.4145690708844222,0.0,0.0
2026-05-25,2026-05-25 21:30:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.0007577761664486551,0.0,0.0
2026-05-25,2026-05-25 21:30:00+00:00,PBR,Balancing Reserve,upward,0.5,400,3.27,2.974174582725091,0.45,0.45
2026-05-25,2026-05-25 21:30:00+00:00,PQR,Quick Reserve,upward,0.5,500,10.15,9.876383781568718,11.32,11.32
2026-05-25,2026-05-25 21:30:00+00:00,PSR,Slow Reserve,upward,0.5,1809,2.5,3.2370114861840436,2.9,2.9
2026-05-25,2026-05-25 22:00:00+00:00,DCH,Dynamic Containment,downward,4.0,1092,1.11,0.42248664969179117,0.25,0.25
2026-05-25,2026-05-25 22:00:00+00:00,DCL,Dynamic Containment,upward,4.0,940,0.56,1.5838936411278615,1.75,1.75
2026-05-25,2026-05-25 22:00:00+00:00,DMH,Dynamic Moderation,downward,4.0,590,-1.86,-2.6452242025024884,-3.15,-3.15
2026-05-25,2026-05-25 22:00:00+00:00,DML,Dynamic Moderation,upward,4.0,530,4.12,5.160151831782999,4.66,4.66
2026-05-25,2026-05-25 22:00:00+00:00,DRH,Dynamic Regulation,downward,4.0,500,-11.95,-14.024200388454199,-14.91,-14.91
2026-05-25,2026-05-25 22:00:00+00:00,DRL,Dynamic Regulation,upward,4.0,480,18.69,16.875427613505,16.0,16.0
2026-05-25,2026-05-25 22:00:00+00:00,NBR,Balancing Reserve,downward,0.5,0,0.0,0.0,0.0,0.0
2026-05-25,2026-05-25 22:00:00+00:00,NQR,Quick Reserve,downward,0.5,350,0.0,0.45671451508358896,0.36,0.36
2026-05-25,2026-05-25 22:00:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.0,0.0,0.0
2026-05-25,2026-05-25 22:00:00+00:00,PBR,Balancing Reserve,upward,0.5,201,0.0,0.6408875444887345,0.0,0.0
2026-05-25,2026-05-25 22:00:00+00:00,PQR,Quick Reserve,upward,0.5,500,5.0,7.00057450132681,8.11,8.11
2026-05-25,2026-05-25 22:00:00+00:00,PSR,Slow Reserve,upward,0.5,1804,1.6,2.799740948411131,2.34,2.34
2026-05-25,2026-05-25 22:30:00+00:00,NBR,Balancing Reserve,downward,0.5,0,0.0,0.0,0.0,0.0
2026-05-25,2026-05-25 22:30:00+00:00,NQR,Quick Reserve,downward,0.5,349,0.0,0.7041262202695397,1.0,1.0
2026-05-25,2026-05-25 22:30:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.0,0.0,0.0
2026-05-25,2026-05-25 22:30:00+00:00,PBR,Balancing Reserve,upward,0.5,201,0.0,0.626247876030279,0.0,0.0
2026-05-25,2026-05-25 22:30:00+00:00,PQR,Quick Reserve,upward,0.5,323,0.0,1.2354707516882288,1.28,1.28
2026-05-25,2026-05-25 22:30:00+00:00,PSR,Slow Reserve,upward,0.5,1804,1.6,1.435006979979603,1.63,1.63
2026-05-26,2026-05-25 23:00:00+00:00,NBR,Balancing Reserve,downward,0.5,0,0.0,0.016000475598955174,0.0,0.0
2026-05-26,2026-05-25 23:00:00+00:00,NQR,Quick Reserve,downward,0.5,320,1.19,0.5057359178018606,0.36,0.36
2026-05-26,2026-05-25 23:00:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.0,0.0,0.0
2026-05-26,2026-05-25 23:00:00+00:00,PBR,Balancing Reserve,upward,0.5,201,0.0,0.9302427784683664,0.0,0.0
2026-05-26,2026-05-25 23:00:00+00:00,PQR,Quick Reserve,upward,0.5,311,0.0,1.6835382536939445,2.32,2.32
2026-05-26,2026-05-25 23:00:00+00:00,PSR,Slow Reserve,upward,0.5,1804,1.6,1.4748693491042197,1.63,1.63
2026-05-26,2026-05-25 23:30:00+00:00,NBR,Balancing Reserve,downward,0.5,0,0.0,0.015272521728241503,0.0,0.0
2026-05-26,2026-05-25 23:30:00+00:00,NQR,Quick Reserve,downward,0.5,324,0.0,0.5617906924398941,1.0,1.0
2026-05-26,2026-05-25 23:30:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.0,0.0,0.0
2026-05-26,2026-05-25 23:30:00+00:00,PBR,Balancing Reserve,upward,0.5,201,0.0,1.0374511576868475,0.0,0.0
2026-05-26,2026-05-25 23:30:00+00:00,PQR,Quick Reserve,upward,0.5,323,0.0,1.3469473502031373,0.79,0.79
2026-05-26,2026-05-25 23:30:00+00:00,PSR,Slow Reserve,upward,0.5,1804,1.6,1.372593728932008,1.63,1.63
2026-05-26,2026-05-26 00:00:00+00:00,NBR,Balancing Reserve,downward,0.5,0,0.0,0.010715442068892533,0.0,0.0
2026-05-26,2026-05-26 00:00:00+00:00,NQR,Quick Reserve,downward,0.5,300,0.27,0.8251467116786972,0.36,0.36
2026-05-26,2026-05-26 00:00:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.0,0.0,0.0
2026-05-26,2026-05-26 00:00:00+00:00,PBR,Balancing Reserve,upward,0.5,201,0.0,0.7447070372442148,0.0,0.0
2026-05-26,2026-05-26 00:00:00+00:00,PQR,Quick Reserve,upward,0.5,343,0.0,1.5997228177624887,1.13,1.13
2026-05-26,2026-05-26 00:00:00+00:00,PSR,Slow Reserve,upward,0.5,1800,0.73,1.520001069903888,1.25,1.25
2026-05-26,2026-05-26 00:30:00+00:00,NBR,Balancing Reserve,downward,0.5,0,0.0,0.015632296346422315,0.0,0.0
2026-05-26,2026-05-26 00:30:00+00:00,NQR,Quick Reserve,downward,0.5,300,1.0,0.9206107538803473,0.36,0.36
2026-05-26,2026-05-26 00:30:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.0,0.0,0.0
2026-05-26,2026-05-26 00:30:00+00:00,PBR,Balancing Reserve,upward,0.5,201,0.0,0.7161747448863747,0.0,0.0
