product,family,direction,delivery_start_utc,delivery_end_utc,window_hours,contracted_mw,clearing_price_gbp_per_mw_per_hour,energy_guard_hours,bm_required,raw_forecast_price_gbp_per_mw_per_hour,prior_same_window_price_gbp_per_mw_per_hour,capacity_selection_acceptance_prior,standalone_wholesale_opportunity_cost_gbp,opportunity_cost_bid_gbp_per_mw_per_hour,predicted_acceptance_ratio_at_bid_time,acceptance_lookup_level,acceptance_lookup_orders,opportunity_cost_bid_feasible,realised_clearing_price_gbp_per_mw_per_hour,realised_system_cleared_volume_mw,price_eligible_after_auction,acceptance_calibrated_expected_accepted_mw,acceptance_calibrated_availability_payment_gbp,settlement_date,scenario
NBR,Balancing Reserve,downward,2026-05-19 07:00:00+00:00,2026-05-19T07:30:00+00:00,0.5,10.0,0.0159694627415472,0.5,True,0.0733910880565107,0.0,0.2175940317065589,0.0,0.0,0.2175940317065589,nonlooped_parent:product,3217,True,0.0,0,True,0.0,0.0,2026-05-19,bm_eligible
NBR,Balancing Reserve,downward,2026-05-19 07:30:00+00:00,2026-05-19T08:00:00+00:00,0.5,10.0,0.0165423378705129,0.5,True,0.0760238584706287,0.0,0.2175940317065589,0.0,0.0,0.2175940317065589,nonlooped_parent:product,3217,True,0.0,2,True,0.4351880634131178,0.0,2026-05-19,bm_eligible
PBR,Balancing Reserve,upward,2026-05-19 08:00:00+00:00,2026-05-19T08:30:00+00:00,0.5,10.0,4.038801374313072,0.5,True,7.834108784048833,13.56,0.5155406295271961,0.0,0.0,0.5855288902027331,standalone_parent:product_margin_quantity,228,True,2.4,474,True,5.855288902027331,7.026346682432797,2026-05-19,bm_eligible
PBR,Balancing Reserve,upward,2026-05-19 08:30:00+00:00,2026-05-19T09:00:00+00:00,0.5,10.0,4.028908281877939,0.5,True,7.814919040566915,13.56,0.5155406295271961,0.0,0.0,0.5855288902027331,standalone_parent:product_margin_quantity,228,True,2.4,476,True,5.855288902027331,7.026346682432797,2026-05-19,bm_eligible
PBR,Balancing Reserve,upward,2026-05-19 09:00:00+00:00,2026-05-19T09:30:00+00:00,0.5,10.0,2.775110916915435,0.5,True,5.382914086636581,5.68,0.5155406295271961,0.0,0.0,0.5324290138993903,standalone_parent:product_margin_quantity,344,True,2.4,476,True,5.324290138993904,6.389148166792684,2026-05-19,bm_eligible
PBR,Balancing Reserve,upward,2026-05-19 09:30:00+00:00,2026-05-19T10:00:00+00:00,0.5,10.0,2.917195875139245,0.5,True,5.65851788987924,7.16,0.5155406295271961,0.0,0.0,0.5324290138993903,standalone_parent:product_margin_quantity,344,True,2.34,496,True,5.324290138993904,6.229419462622867,2026-05-19,bm_eligible
DRL,Dynamic Regulation,upward,2026-05-19 10:00:00+00:00,2026-05-19T14:00:00+00:00,4.0,25.0,5.080170270110083,1.0,False,17.228921205115522,19.2,0.294862934807648,0.0,0.0,0.4781843929077178,standalone_parent:product_margin_quantity,466,True,13.64,480,True,11.954609822692944,652.2435119261271,2026-05-19,bm_eligible
DRL,Dynamic Regulation,upward,2026-05-19 14:00:00+00:00,2026-05-19T18:00:00+00:00,4.0,25.0,6.23832246573372,1.0,False,21.156685799804748,23.93,0.294862934807648,27.2967800667152,0.272967800667152,0.4781843929077178,standalone_parent:product_margin_quantity,466,True,23.94,480,True,11.954609822692944,1144.7734366210764,2026-05-19,bm_eligible
DRL,Dynamic Regulation,upward,2026-05-19 18:00:00+00:00,2026-05-19T22:00:00+00:00,4.0,1.0,6.591145969346608,1.0,False,22.353253635104394,25.41,0.294862934807648,11.950037968873405,2.9875094922183507,0.4738983688433393,standalone_parent:product_margin,1454,True,22.41,480,True,0.4738983688433393,42.48024978311694,2026-05-19,bm_eligible
NQR,Quick Reserve,downward,2026-05-19 18:00:00+00:00,2026-05-19T18:30:00+00:00,0.5,24.0,0.0799403682402711,1.0,False,0.909299765639556,0.0,0.0879142074605562,0.0,0.0,0.4126759714306841,standalone_parent:product_margin_quantity,707,True,0.45,300,True,9.904223314336418,2.228450245725694,2026-05-19,bm_eligible
NQR,Quick Reserve,downward,2026-05-19 18:30:00+00:00,2026-05-19T19:00:00+00:00,0.5,24.0,0.0561403520146739,1.0,False,0.6385811080633581,0.0,0.0879142074605562,0.0,0.0,0.4126759714306841,standalone_parent:product_margin_quantity,707,True,0.0,350,True,9.904223314336418,0.0,2026-05-19,bm_eligible
NQR,Quick Reserve,downward,2026-05-19 19:00:00+00:00,2026-05-19T19:30:00+00:00,0.5,24.0,0.0281535831443948,1.0,False,0.320239287341881,0.0,0.0879142074605562,0.0,0.0,0.4126759714306841,standalone_parent:product_margin_quantity,707,True,0.0,347,True,9.904223314336418,0.0,2026-05-19,bm_eligible
NQR,Quick Reserve,downward,2026-05-19 19:30:00+00:00,2026-05-19T20:00:00+00:00,0.5,24.0,0.0413868988213093,1.0,False,0.4707646240214133,0.0,0.0879142074605562,0.0,0.0,0.4126759714306841,standalone_parent:product_margin_quantity,707,True,0.0,348,True,9.904223314336418,0.0,2026-05-19,bm_eligible
NQR,Quick Reserve,downward,2026-05-19 20:00:00+00:00,2026-05-19T20:30:00+00:00,0.5,24.0,0.0679663276594708,1.0,False,0.7730983378308306,0.0,0.0879142074605562,0.0,0.0,0.4126759714306841,standalone_parent:product_margin_quantity,707,True,0.0,342,True,9.904223314336418,0.0,2026-05-19,bm_eligible
PBR,Balancing Reserve,upward,2026-05-19 20:30:00+00:00,2026-05-19T21:00:00+00:00,0.5,24.0,2.787918222211843,0.5,True,5.4077565618225885,1.98,0.5155406295271961,0.0,0.0,0.6883840047139721,standalone_parent:product_margin_quantity,1536,True,3.76,400,True,16.52121611313533,31.059886292694426,2026-05-19,bm_eligible
PBR,Balancing Reserve,upward,2026-05-19 21:00:00+00:00,2026-05-19T21:30:00+00:00,0.5,24.0,4.0370759248874775,0.5,True,7.830761910249231,14.67,0.5155406295271961,0.0,0.0,0.6387379380185993,standalone_parent:product_margin_quantity,507,True,3.76,400,True,15.329710512446384,28.8198557633992,2026-05-19,bm_eligible
PSR,Slow Reserve,upward,2026-05-19 21:30:00+00:00,2026-05-19T22:00:00+00:00,0.5,24.0,2.3111333203914066,1.0,False,4.265177573866776,4.4,0.5418609847693051,0.0,0.0,0.55535754449506,standalone_parent:product_margin_quantity,40443,True,3.86,1801,True,13.32858106788144,25.724161461011175,2026-05-19,bm_eligible
PSR,Slow Reserve,upward,2026-05-19 22:00:00+00:00,2026-05-19T22:30:00+00:00,0.5,25.0,1.9631964284943,1.0,False,3.6230628956061897,3.04,0.5418609847693051,0.0,0.0,0.55535754449506,standalone_parent:product_margin_quantity,40443,True,1.89,1800,True,13.8839386123765,13.120321988695792,2026-05-19,bm_eligible
PBR,Balancing Reserve,upward,2026-05-19 22:30:00+00:00,2026-05-19T23:00:00+00:00,0.5,25.0,1.0588683382586197,0.5,True,2.0538989123509257,2.13,0.5155406295271961,0.0,0.0,0.5988766951675288,standalone_parent:product_margin_quantity,2107,True,0.02,200,True,14.971917379188222,0.1497191737918822,2026-05-19,bm_eligible
PSR,Slow Reserve,upward,2026-05-19 23:00:00+00:00,2026-05-19T23:30:00+00:00,0.5,25.0,0.8018791036945323,1.0,False,1.4798613043452995,2.15,0.5418609847693051,0.0,0.0,0.55535754449506,standalone_parent:product_margin_quantity,40443,True,1.89,1800,True,13.8839386123765,13.120321988695792,2026-05-20,non_bm
PSR,Slow Reserve,upward,2026-05-19 23:30:00+00:00,2026-05-20T00:00:00+00:00,0.5,25.0,0.7399445610986457,1.0,False,1.3655616143200895,1.85,0.5418609847693051,0.0,0.0,0.651420115892579,standalone_parent:product_margin_quantity,11247,True,1.89,1800,True,16.285502897314473,15.389800237962175,2026-05-20,non_bm
PSR,Slow Reserve,upward,2026-05-20 00:00:00+00:00,2026-05-20T00:30:00+00:00,0.5,25.0,0.7009031074888578,1.0,False,1.2935109321208356,2.09,0.5418609847693051,0.0,0.0,0.55535754449506,standalone_parent:product_margin_quantity,40443,True,0.89,1802,True,13.8839386123765,6.178352682507542,2026-05-20,non_bm
PSR,Slow Reserve,upward,2026-05-20 00:30:00+00:00,2026-05-20T01:00:00+00:00,0.5,25.0,0.8142417424675997,1.0,False,1.5026764527330927,2.09,0.5418609847693051,0.0,0.0,0.55535754449506,standalone_parent:product_margin_quantity,40443,True,0.89,1802,True,13.8839386123765,6.178352682507542,2026-05-20,non_bm
PSR,Slow Reserve,upward,2026-05-20 01:00:00+00:00,2026-05-20T01:30:00+00:00,0.5,25.0,0.8184398465793931,1.0,False,1.510424019414943,2.09,0.5418609847693051,0.0,0.0,0.55535754449506,standalone_parent:product_margin_quantity,40443,True,0.89,1802,True,13.8839386123765,6.178352682507542,2026-05-20,non_bm
PSR,Slow Reserve,upward,2026-05-20 01:30:00+00:00,2026-05-20T02:00:00+00:00,0.5,25.0,0.8879933343895172,1.0,False,1.6387844102995834,1.95,0.5418609847693051,0.0,0.0,0.651420115892579,standalone_parent:product_margin_quantity,11247,True,0.89,1802,True,16.285502897314473,7.24704878930494,2026-05-20,non_bm
DRL,Dynamic Regulation,upward,2026-05-20 02:00:00+00:00,2026-05-20T06:00:00+00:00,4.0,25.0,5.024089133387786,1.0,False,17.03872728752842,13.64,0.294862934807648,22.340028995384728,0.2234002899538472,0.4781843929077178,standalone_parent:product_margin_quantity,466,True,8.46,480,True,11.954609822692944,404.54399639992926,2026-05-20,non_bm
DRL,Dynamic Regulation,upward,2026-05-20 06:00:00+00:00,2026-05-20T10:00:00+00:00,4.0,25.0,4.840210960354445,1.0,False,16.415121702264564,14.35,0.294862934807648,192.2649370149602,1.922649370149602,0.4781843929077178,standalone_parent:product_margin_quantity,466,True,16.63,480,True,11.954609822692944,795.2206454055346,2026-05-20,non_bm
DRL,Dynamic Regulation,upward,2026-05-20 10:00:00+00:00,2026-05-20T14:00:00+00:00,4.0,25.0,4.651731475883146,1.0,False,15.775911200631825,13.64,0.294862934807648,0.0,0.0,0.4781843929077178,standalone_parent:product_margin_quantity,466,True,13.3,480,True,11.954609822692944,635.9852425672647,2026-05-20,non_bm
DRL,Dynamic Regulation,upward,2026-05-20 14:00:00+00:00,2026-05-20T18:00:00+00:00,4.0,25.0,6.292875726128756,1.0,False,21.34169806806635,23.94,0.294862934807648,29.66618131723135,0.2966618131723135,0.4781843929077178,standalone_parent:product_margin_quantity,466,True,18.26,480,True,11.954609822692944,873.1647014494928,2026-05-20,non_bm
DRL,Dynamic Regulation,upward,2026-05-20 18:00:00+00:00,2026-05-20T22:00:00+00:00,4.0,4.0,6.3799136553704185,1.0,False,21.63687904528358,22.41,0.294862934807648,53.81678324753421,3.363548952970888,0.4738983688433393,standalone_parent:product_margin,1454,True,24.14,480,True,1.8955934753733572,183.0385059820514,2026-05-20,non_bm
NQR,Quick Reserve,downward,2026-05-20 18:00:00+00:00,2026-05-20T18:30:00+00:00,0.5,21.0,0.0921011144392436,1.0,False,1.0476249186522657,0.45,0.0879142074605562,0.0,0.0,0.4126759714306841,standalone_parent:product_margin_quantity,707,True,5.0,297,True,8.666195400044366,21.665488500110914,2026-05-20,non_bm
NQR,Quick Reserve,downward,2026-05-20 18:30:00+00:00,2026-05-20T19:00:00+00:00,0.5,21.0,0.0618819421015432,1.0,False,0.7038901207100946,0.0,0.0879142074605562,0.0,0.0,0.4126759714306841,standalone_parent:product_margin_quantity,707,True,0.5,300,True,8.666195400044366,2.1665488500110914,2026-05-20,non_bm
NQR,Quick Reserve,downward,2026-05-20 19:00:00+00:00,2026-05-20T19:30:00+00:00,0.5,21.0,0.035480497379863,1.0,False,0.4035809274147387,0.0,0.0879142074605562,3.637978807091713e-12,3.464741721039727e-13,0.4178279196023338,standalone_parent:product_margin_quantity,219,True,0.13,300,True,8.77438631164901,0.5703351102571856,2026-05-20,non_bm
NQR,Quick Reserve,downward,2026-05-20 19:30:00+00:00,2026-05-20T20:00:00+00:00,0.5,21.0,0.0540884361477955,1.0,False,0.6152411278013616,0.0,0.0879142074605562,3.637978807091713e-12,3.464741721039727e-13,0.4178279196023338,standalone_parent:product_margin_quantity,219,True,1.0,300,True,8.77438631164901,4.387193155824505,2026-05-20,non_bm
NQR,Quick Reserve,downward,2026-05-20 20:00:00+00:00,2026-05-20T20:30:00+00:00,0.5,21.0,0.0674469946680324,1.0,False,0.7671910674767024,0.0,0.0879142074605562,0.0,0.0,0.4126759714306841,standalone_parent:product_margin_quantity,707,True,1.0,300,True,8.666195400044366,4.333097700022183,2026-05-20,non_bm
PSR,Slow Reserve,upward,2026-05-20 20:30:00+00:00,2026-05-20T21:00:00+00:00,0.5,21.0,2.127801385532289,1.0,False,3.9268399928040414,3.86,0.5418609847693051,3.637978807091713e-12,3.464741721039727e-13,0.55535754449506,standalone_parent:product_margin_quantity,40443,True,7.0,1805,True,11.66250843439626,40.81877952038691,2026-05-20,non_bm
PSR,Slow Reserve,upward,2026-05-20 21:00:00+00:00,2026-05-20T21:30:00+00:00,0.5,21.0,2.121095449433005,1.0,False,3.9144642427726217,3.86,0.5418609847693051,0.0,0.0,0.55535754449506,standalone_parent:product_margin_quantity,40443,True,7.0,1805,True,11.66250843439626,40.81877952038691,2026-05-20,non_bm
PQR,Quick Reserve,upward,2026-05-20 21:30:00+00:00,2026-05-20T22:00:00+00:00,0.5,21.0,2.322212003487561,1.0,False,10.044396865130572,11.78,0.2311947680551323,0.0,0.0,0.5860966956151924,standalone_parent:product_margin_quantity,816,True,10.19,500,True,12.30803060791904,62.70941594734751,2026-05-20,non_bm
PSR,Slow Reserve,upward,2026-05-20 22:00:00+00:00,2026-05-20T22:30:00+00:00,0.5,25.0,1.809767098445811,1.0,False,3.3399103262921046,1.89,0.5418609847693051,0.0,0.0,0.651420115892579,standalone_parent:product_margin_quantity,11247,True,13.95,1800,True,16.285502897314473,113.59138270876844,2026-05-20,non_bm
PSR,Slow Reserve,upward,2026-05-20 22:30:00+00:00,2026-05-20T23:00:00+00:00,0.5,25.0,0.8523087205831475,1.0,False,1.5729287484058558,1.89,0.5418609847693051,0.0,0.0,0.651420115892579,standalone_parent:product_margin_quantity,11247,True,13.95,1800,True,16.285502897314473,113.59138270876844,2026-05-20,non_bm
PBR,Balancing Reserve,upward,2026-05-19 23:00:00+00:00,2026-05-19T23:30:00+00:00,0.5,25.0,0.8475540314583462,0.5,True,1.6440101573287067,2.13,0.5155406295271961,0.0,0.0,0.5988766951675288,standalone_parent:product_margin_quantity,2107,True,0.02,200,True,14.971917379188222,0.1497191737918822,2026-05-20,bm_eligible
PBR,Balancing Reserve,upward,2026-05-19 23:30:00+00:00,2026-05-20T00:00:00+00:00,0.5,25.0,0.8833492637558256,0.5,True,1.713442574964359,2.13,0.5155406295271961,0.0,0.0,0.5988766951675288,standalone_parent:product_margin_quantity,2107,True,0.02,200,True,14.971917379188222,0.1497191737918822,2026-05-20,bm_eligible
PSR,Slow Reserve,upward,2026-05-20 00:00:00+00:00,2026-05-20T00:30:00+00:00,0.5,25.0,0.7009031074888578,1.0,False,1.2935109321208356,2.09,0.5418609847693051,0.0,0.0,0.55535754449506,standalone_parent:product_margin_quantity,40443,True,0.89,1802,True,13.8839386123765,6.178352682507542,2026-05-20,bm_eligible
PSR,Slow Reserve,upward,2026-05-20 00:30:00+00:00,2026-05-20T01:00:00+00:00,0.5,25.0,0.8142417424675997,1.0,False,1.5026764527330927,2.09,0.5418609847693051,0.0,0.0,0.55535754449506,standalone_parent:product_margin_quantity,40443,True,0.89,1802,True,13.8839386123765,6.178352682507542,2026-05-20,bm_eligible
PSR,Slow Reserve,upward,2026-05-20 01:00:00+00:00,2026-05-20T01:30:00+00:00,0.5,25.0,0.8184398465793931,1.0,False,1.510424019414943,2.09,0.5418609847693051,0.0,0.0,0.55535754449506,standalone_parent:product_margin_quantity,40443,True,0.89,1802,True,13.8839386123765,6.178352682507542,2026-05-20,bm_eligible
PSR,Slow Reserve,upward,2026-05-20 01:30:00+00:00,2026-05-20T02:00:00+00:00,0.5,25.0,0.8879933343895172,1.0,False,1.6387844102995834,1.95,0.5418609847693051,0.0,0.0,0.651420115892579,standalone_parent:product_margin_quantity,11247,True,0.89,1802,True,16.285502897314473,7.24704878930494,2026-05-20,bm_eligible
DRL,Dynamic Regulation,upward,2026-05-20 02:00:00+00:00,2026-05-20T06:00:00+00:00,4.0,25.0,5.024089133387786,1.0,False,17.03872728752842,13.64,0.294862934807648,22.340028995384728,0.2234002899538472,0.4781843929077178,standalone_parent:product_margin_quantity,466,True,8.46,480,True,11.954609822692944,404.54399639992926,2026-05-20,bm_eligible
DRL,Dynamic Regulation,upward,2026-05-20 06:00:00+00:00,2026-05-20T10:00:00+00:00,4.0,17.0,4.840210960354445,1.0,False,16.415121702264564,14.35,0.294862934807648,99.5240121968477,1.463588414659525,0.4781843929077178,standalone_parent:product_margin_quantity,466,True,16.63,480,True,8.129134679431203,540.7500388757636,2026-05-20,bm_eligible
NBR,Balancing Reserve,downward,2026-05-20 06:00:00+00:00,2026-05-20T06:30:00+00:00,0.5,8.0,0.013074833037659,0.5,True,0.0600881969744988,0.0,0.2175940317065589,0.0,0.0,0.2175940317065589,nonlooped_parent:product,3217,True,0.0,4,True,0.8703761268262357,0.0,2026-05-20,bm_eligible
NBR,Balancing Reserve,downward,2026-05-20 06:30:00+00:00,2026-05-20T07:00:00+00:00,0.5,8.0,0.0145781248537343,0.5,True,0.0669968966492335,0.0,0.2175940317065589,0.0,0.0,0.2175940317065589,nonlooped_parent:product,3217,True,0.0,4,True,0.8703761268262357,0.0,2026-05-20,bm_eligible
NBR,Balancing Reserve,downward,2026-05-20 07:30:00+00:00,2026-05-20T08:00:00+00:00,0.5,8.0,0.0070260163979881,0.5,True,0.0322895639318971,0.0,0.2175940317065589,0.0,0.0,0.2175940317065589,nonlooped_parent:product,3217,True,0.0,4,True,0.8703761268262357,0.0,2026-05-20,bm_eligible
PBR,Balancing Reserve,upward,2026-05-20 08:00:00+00:00,2026-05-20T08:30:00+00:00,0.5,8.0,2.7102029288402965,0.5,True,5.257011326781037,2.4,0.5155406295271961,0.0,0.0,0.6617346850579412,standalone_parent:product_margin_quantity,1009,True,1.75,455,True,5.29387748046353,4.6321427954055885,2026-05-20,bm_eligible
PBR,Balancing Reserve,upward,2026-05-20 08:30:00+00:00,2026-05-20T09:00:00+00:00,0.5,8.0,2.681307761244885,0.5,True,5.200963042823453,2.4,0.5155406295271961,0.0,0.0,0.6617346850579412,standalone_parent:product_margin_quantity,1009,True,2.4,437,True,5.29387748046353,6.352652976556235,2026-05-20,bm_eligible
PBR,Balancing Reserve,upward,2026-05-20 09:00:00+00:00,2026-05-20T09:30:00+00:00,0.5,8.0,2.2935532879154965,0.5,True,4.448831297775543,2.4,0.5155406295271961,0.0,0.0,0.6617346850579412,standalone_parent:product_margin_quantity,1009,True,2.4,419,True,5.29387748046353,6.352652976556235,2026-05-20,bm_eligible
PBR,Balancing Reserve,upward,2026-05-20 09:30:00+00:00,2026-05-20T10:00:00+00:00,0.5,8.0,2.21854303990034,0.5,True,4.3033330698590575,2.34,0.5155406295271961,0.0,0.0,0.6617346850579412,standalone_parent:product_margin_quantity,1009,True,2.4,399,True,5.29387748046353,6.352652976556235,2026-05-20,bm_eligible
DRL,Dynamic Regulation,upward,2026-05-20 10:00:00+00:00,2026-05-20T14:00:00+00:00,4.0,25.0,4.651731475883146,1.0,False,15.775911200631825,13.64,0.294862934807648,0.0,0.0,0.4781843929077178,standalone_parent:product_margin_quantity,466,True,13.3,480,True,11.954609822692944,635.9852425672647,2026-05-20,bm_eligible
DRL,Dynamic Regulation,upward,2026-05-20 14:00:00+00:00,2026-05-20T18:00:00+00:00,4.0,25.0,6.292875726128756,1.0,False,21.34169806806635,23.94,0.294862934807648,29.66618131723135,0.2966618131723135,0.4781843929077178,standalone_parent:product_margin_quantity,466,True,18.26,480,True,11.954609822692944,873.1647014494928,2026-05-20,bm_eligible
DRL,Dynamic Regulation,upward,2026-05-20 18:00:00+00:00,2026-05-20T22:00:00+00:00,4.0,4.0,6.3799136553704185,1.0,False,21.63687904528358,22.41,0.294862934807648,53.81678324753421,3.363548952970888,0.4738983688433393,standalone_parent:product_margin,1454,True,24.14,480,True,1.8955934753733572,183.0385059820514,2026-05-20,bm_eligible
NQR,Quick Reserve,downward,2026-05-20 18:00:00+00:00,2026-05-20T18:30:00+00:00,0.5,21.0,0.0921011144392436,1.0,False,1.0476249186522657,0.45,0.0879142074605562,0.0,0.0,0.4126759714306841,standalone_parent:product_margin_quantity,707,True,5.0,297,True,8.666195400044366,21.665488500110914,2026-05-20,bm_eligible
NQR,Quick Reserve,downward,2026-05-20 18:30:00+00:00,2026-05-20T19:00:00+00:00,0.5,21.0,0.0618819421015432,1.0,False,0.7038901207100946,0.0,0.0879142074605562,0.0,0.0,0.4126759714306841,standalone_parent:product_margin_quantity,707,True,0.5,300,True,8.666195400044366,2.1665488500110914,2026-05-20,bm_eligible
NQR,Quick Reserve,downward,2026-05-20 19:00:00+00:00,2026-05-20T19:30:00+00:00,0.5,21.0,0.035480497379863,1.0,False,0.4035809274147387,0.0,0.0879142074605562,3.637978807091713e-12,3.464741721039727e-13,0.4178279196023338,standalone_parent:product_margin_quantity,219,True,0.13,300,True,8.77438631164901,0.5703351102571856,2026-05-20,bm_eligible
NQR,Quick Reserve,downward,2026-05-20 19:30:00+00:00,2026-05-20T20:00:00+00:00,0.5,21.0,0.0540884361477955,1.0,False,0.6152411278013616,0.0,0.0879142074605562,3.637978807091713e-12,3.464741721039727e-13,0.4178279196023338,standalone_parent:product_margin_quantity,219,True,1.0,300,True,8.77438631164901,4.387193155824505,2026-05-20,bm_eligible
NQR,Quick Reserve,downward,2026-05-20 20:00:00+00:00,2026-05-20T20:30:00+00:00,0.5,21.0,0.0674469946680324,1.0,False,0.7671910674767024,0.0,0.0879142074605562,0.0,0.0,0.4126759714306841,standalone_parent:product_margin_quantity,707,True,1.0,300,True,8.666195400044366,4.333097700022183,2026-05-20,bm_eligible
PBR,Balancing Reserve,upward,2026-05-20 20:30:00+00:00,2026-05-20T21:00:00+00:00,0.5,21.0,2.8042780356666297,0.5,True,5.4394898773321545,3.76,0.5155406295271961,0.0,0.0,0.5988766951675288,standalone_parent:product_margin_quantity,2107,True,3.56,400,True,12.576410598518104,22.386010865362227,2026-05-20,bm_eligible
PBR,Balancing Reserve,upward,2026-05-20 21:00:00+00:00,2026-05-20T21:30:00+00:00,0.5,21.0,2.738989544772552,0.5,True,5.312849051847741,3.76,0.5155406295271961,0.0,0.0,0.5988766951675288,standalone_parent:product_margin_quantity,2107,True,3.56,400,True,12.576410598518104,22.386010865362227,2026-05-20,bm_eligible
PQR,Quick Reserve,upward,2026-05-20 21:30:00+00:00,2026-05-20T22:00:00+00:00,0.5,21.0,2.322212003487561,1.0,False,10.044396865130572,11.78,0.2311947680551323,0.0,0.0,0.5860966956151924,standalone_parent:product_margin_quantity,816,True,10.19,500,True,12.30803060791904,62.70941594734751,2026-05-20,bm_eligible
PSR,Slow Reserve,upward,2026-05-20 22:00:00+00:00,2026-05-20T22:30:00+00:00,0.5,25.0,1.809767098445811,1.0,False,3.3399103262921046,1.89,0.5418609847693051,0.0,0.0,0.651420115892579,standalone_parent:product_margin_quantity,11247,True,13.95,1800,True,16.285502897314473,113.59138270876844,2026-05-20,bm_eligible
PSR,Slow Reserve,upward,2026-05-20 22:30:00+00:00,2026-05-20T23:00:00+00:00,0.5,25.0,0.8523087205831475,1.0,False,1.5729287484058558,1.89,0.5418609847693051,0.0,0.0,0.651420115892579,standalone_parent:product_margin_quantity,11247,True,13.95,1800,True,16.285502897314473,113.59138270876844,2026-05-20,bm_eligible
PSR,Slow Reserve,upward,2026-05-20 23:00:00+00:00,2026-05-20T23:30:00+00:00,0.5,25.0,0.7103994513531002,1.0,False,1.311036356779866,1.89,0.5418609847693051,0.0,0.0,0.651420115892579,standalone_parent:product_margin_quantity,11247,True,13.95,1800,True,16.285502897314473,113.59138270876844,2026-05-21,non_bm
PSR,Slow Reserve,upward,2026-05-20 23:30:00+00:00,2026-05-21T00:00:00+00:00,0.5,25.0,0.6599945374043694,1.0,False,1.218014501792114,1.89,0.5418609847693051,0.0,0.0,0.651420115892579,standalone_parent:product_margin_quantity,11247,True,13.95,1800,True,16.285502897314473,113.59138270876844,2026-05-21,non_bm
PSR,Slow Reserve,upward,2026-05-21 00:00:00+00:00,2026-05-21T00:30:00+00:00,0.5,25.0,0.6158574758548025,1.0,False,1.136559916962837,0.89,0.5418609847693051,0.0,0.0,0.6641209477482147,standalone_parent:product_margin_quantity,5151,True,1.0,1803,True,16.603023693705367,8.301511846852684,2026-05-21,non_bm
PSR,Slow Reserve,upward,2026-05-21 00:30:00+00:00,2026-05-21T01:00:00+00:00,0.5,25.0,0.7096731630231493,1.0,False,1.3096959976280438,0.89,0.5418609847693051,0.0,0.0,0.6641209477482147,standalone_parent:product_margin_quantity,5151,True,1.0,1803,True,16.603023693705367,8.301511846852684,2026-05-21,non_bm
PSR,Slow Reserve,upward,2026-05-21 01:00:00+00:00,2026-05-21T01:30:00+00:00,0.5,25.0,0.7122181007030554,1.0,False,1.3143926592284163,0.89,0.5418609847693051,0.0,0.0,0.6641209477482147,standalone_parent:product_margin_quantity,5151,True,1.0,1803,True,16.603023693705367,8.301511846852684,2026-05-21,non_bm
PSR,Slow Reserve,upward,2026-05-21 01:30:00+00:00,2026-05-21T02:00:00+00:00,0.5,25.0,0.7231629436806846,1.0,False,1.3345912771124644,0.89,0.5418609847693051,0.0,0.0,0.6641209477482147,standalone_parent:product_margin_quantity,5151,True,1.78,1813,True,16.603023693705367,14.776691087397776,2026-05-21,non_bm
DRL,Dynamic Regulation,upward,2026-05-21 02:00:00+00:00,2026-05-21T06:00:00+00:00,4.0,25.0,4.314814745885438,1.0,False,14.633289696788037,8.46,0.294862934807648,8.692525649577647,0.0869252564957764,0.4218546033939952,standalone_parent:product_margin_quantity,286,True,19.59,480,True,10.54636508484988,826.4131680488366,2026-05-21,non_bm
DRL,Dynamic Regulation,upward,2026-05-21 06:00:00+00:00,2026-05-21T10:00:00+00:00,4.0,25.0,4.683134877700085,1.0,False,15.882412893825054,16.63,0.294862934807648,103.94557221711784,1.0394557221711784,0.4781843929077178,standalone_parent:product_margin_quantity,466,True,16.89,480,True,11.954609822692944,807.6534396211354,2026-05-21,non_bm
DRL,Dynamic Regulation,upward,2026-05-21 10:00:00+00:00,2026-05-21T14:00:00+00:00,4.0,25.0,4.324029089808611,1.0,False,14.664539280358731,13.3,0.294862934807648,0.0,0.0,0.4781843929077178,standalone_parent:product_margin_quantity,466,True,16.44,480,True,11.954609822692944,786.1351419402881,2026-05-21,non_bm
DRL,Dynamic Regulation,upward,2026-05-21 14:00:00+00:00,2026-05-21T18:00:00+00:00,4.0,25.0,5.389694803765008,1.0,False,18.27864464308117,18.26,0.294862934807648,24.81890697299241,0.248189069729924,0.4781843929077178,standalone_parent:product_margin_quantity,466,True,19.47,480,True,11.954609822692944,931.0250129913264,2026-05-21,non_bm
DRL,Dynamic Regulation,upward,2026-05-21 18:00:00+00:00,2026-05-21T22:00:00+00:00,4.0,5.0,6.221217658101636,1.0,False,21.09867644829625,24.14,0.294862934807648,55.54832470056658,2.777416235028329,0.4738983688433393,standalone_parent:product_margin,1454,True,4.79,480,True,2.369491844216697,45.39946373519191,2026-05-21,non_bm
NQR,Quick Reserve,downward,2026-05-21 18:00:00+00:00,2026-05-21T18:30:00+00:00,0.5,20.0,0.0898206457720789,1.0,False,1.0216852129660383,5.0,0.0879142074605562,0.0,0.0,0.4280873563995256,standalone_parent:product_margin_quantity,313,True,1.29,300,True,8.561747127990513,5.522326897553881,2026-05-21,non_bm
