settlement_date,settlement_period,wind_share,actual_mw,old_lower_mw,old_upper_mw,new_lower_mw,new_upper_mw
2026-05-01,42,0.5,7.68271778089449,4.95760292590249,8.735072303988694,4.67913532533168,9.02591865393935
2026-05-01,43,0.5,7.72167679601059,5.243215305693035,9.121429411632645,5.13139528408132,10.31542702279952
2026-05-01,44,0.5,7.7528440081034695,5.0305083106304975,8.81356430953448,5.0241105291907,10.08668531183747
2026-05-01,45,0.5,6.973663705781511,5.047660034909125,8.873830876847903,5.1048676310572,10.173745579909701
2026-05-01,46,0.5,6.84120305438678,5.07084671730135,8.931889526149433,5.162926280358731,10.28066980888202
2026-05-01,47,0.5,6.17889979741312,4.980514592287988,8.739557831589169,4.95483212329328,10.06354595271826
2026-05-01,48,0.5,6.14773258532024,4.666913646918687,8.424835133020087,4.61252202469098,9.50647140202314
2026-05-02,1,0.5,5.88281128253077,4.874630850577986,8.644562299767221,4.39423012449447,9.52870707566948
2026-05-02,2,0.5,5.84385226741468,5.120265942826144,8.946436784764922,4.67368664654114,9.8675737549817
2026-05-02,3,0.5,5.42309490416082,5.26827323978322,9.101127686594475,4.85053323230105,9.97346833808879
2026-05-02,4,0.5,5.57113916160199,5.09880466169052,8.932055351044221,4.79374479254974,9.58493384481138
2026-05-02,5,0.5,5.57113916160199,4.996050775210905,8.744606322293034,4.59961215892608,9.40193761872406
2026-05-02,6,0.5,5.60230637369487,4.691056247130029,8.435897337086631,4.2972598219607,8.75548949812842
2026-05-02,7,0.5,5.50880473741623,3.9223639599619107,7.598138999940771,3.85552696670843,7.22612404749884
2026-05-02,8,0.5,5.5321801464858895,3.9186167195545205,7.594391759533379,3.66123132439963,7.52561516873373
2026-05-02,9,0.5,5.63347358578775,3.7649933961325903,7.398857819619381,3.58881276655669,7.4261932874167105
2026-05-02,10,0.5,5.52438834346267,3.79856819631426,7.432432619801049,3.5592563672614097,7.40869959740496
2026-05-02,11,0.5,5.4153031011376,3.745012202077885,7.378876625564676,3.4876268069229903,6.93923460040526
2026-05-02,12,0.5,5.20561060378618,3.731315795400981,7.365180218887771,3.34183072095371,6.971988879929921
2026-05-02,13,0.5,5.82893979774296,3.5554352943542056,7.189299717840996,3.3048674848155697,6.66217905123851
2026-05-02,14,0.5,6.733971713437641,4.873588328087961,8.643519777277197,4.229754984648991,8.299431122422241
2026-05-02,15,0.5,7.65019023857122,6.061987205931535,10.0871447828488,5.83431409337925,9.82024850634923
2026-05-02,16,0.5,9.649577728817919,6.573075721271712,11.154153442466875,6.18986959219502,11.06199913448947
2026-05-02,17,0.5,12.06942463388306,8.26500968771624,13.889484433928939,7.58463898443174,13.012210627925391
2026-05-02,18,0.5,15.065443621444649,9.750831769477614,16.32962762314714,9.41905963013943,15.18901077880557
2026-05-02,19,0.5,17.480857414940377,11.847089901763882,19.900576022222047,11.87758938143485,18.16801809629697
2026-05-02,20,0.5,21.017186327862568,14.953996927840866,24.272303467954977,15.83807750721723,22.20746597356436
2026-05-02,21,0.5,23.405637292743002,18.050433892222756,27.911956405354687,19.21268440038318,25.97296946376279
2026-05-02,22,0.5,24.63090659448971,19.284782809170494,28.939276159578746,20.32918731757773,27.74617871862153
2026-05-02,23,0.5,26.37300507722191,20.509285746307423,29.936928271310325,21.32531423166468,28.989514995990874
2026-05-02,24,0.5,28.105587267501654,22.545225788258303,31.038353884574644,22.74150675129239,30.580499594814757
2026-05-02,25,0.5,29.50458157415849,25.48685390150991,34.14285307108385,24.81174018530902,32.669476836312086
2026-05-02,26,0.5,29.626541800389838,26.14429821200779,34.77475156540735,24.96134023086611,33.8373848560123
2026-05-02,27,0.5,29.45213061120419,26.683178180913103,35.415402108430385,25.692649445791538,34.54835271922306
2026-05-02,28,0.5,27.66781975720753,27.003191141778892,35.79014919181014,26.287781707306202,35.143484980737725
2026-05-02,29,0.5,24.81219467433122,27.74637535505185,37.48524825660578,27.939704003212,36.83544552535733
2026-05-02,30,0.5,22.03042468847685,27.361815749044705,36.03483927977849,26.62989396569549,35.25089510843891
2026-05-02,31,0.5,19.43586864579065,23.632303762086977,31.998641141894325,23.38009862990482,31.07559113112215
2026-05-02,32,0.5,16.55106267372424,18.45673872153577,28.294691399038225,19.53801215408167,26.596024403019957
2026-05-02,33,0.5,13.58306287741263,14.703919350114845,23.71676658889867,15.453812488278821,22.15911736058105
2026-05-02,34,0.5,10.37766739841598,11.754521340589234,19.878732782557016,12.17559920755642,18.58992676222269
2026-05-02,35,0.5,8.26492106202304,9.6308500246891,16.209776551551354,9.39759794478105,15.464805386646521
2026-05-02,36,0.5,6.4768632807324895,7.274608920988297,12.937827160937823,6.99245363546985,12.380982946251699
2026-05-02,37,0.5,5.56849073106493,5.876697460125041,9.65035716718327,5.30492772784509,9.72413757997996
2026-05-02,38,0.5,5.01301854087969,5.339280519914875,9.167136709609707,4.5345668714895,8.88775241380161
2026-05-02,39,0.5,4.33943838706246,4.18019435551782,7.882436905947235,3.74422565986206,7.537219995183431
2026-05-02,40,0.5,4.1725902728082,3.398036610403901,7.0319010338906915,2.8387104973787403,6.62947511240814
2026-05-02,41,0.5,4.21480264407266,2.6165885646584104,6.2504529881452,2.54919130291042,5.79417000880459
2026-05-02,42,0.5,4.3166588748636405,2.7958266807651255,6.429691104251916,2.86190471527301,6.4625461030344695
2026-05-02,43,0.5,4.28549166277076,3.1632272948151146,6.797091718301903,2.9271084698327803,6.974249234832761
2026-05-02,44,0.5,4.238740844631439,3.611553688777019,7.24541811226381,3.16171626498543,7.5214199032636095
2026-05-02,45,0.5,4.30886707184042,4.120586603093285,7.810863338545154,3.72461368706238,8.36234538819564
2026-05-02,46,0.5,4.4880785413744695,4.168452858138219,7.8587295935900885,3.92318713380252,8.415650272816851
2026-05-02,47,0.5,4.57378837462988,4.443635419894164,8.15863648977583,4.04661685311311,8.59903700659408
2026-05-02,48,0.5,4.79975066230325,4.886467559574529,8.63744081437116,4.22790102333869,9.42013296786884
2026-05-03,1,0.5,5.103630980208821,5.365485477912431,9.195386351044485,5.18254633274538,10.21646109164446
2026-05-03,2,0.5,5.7971014492753605,5.391157312021054,9.291429407008884,5.32329886633074,10.28772320984142
2026-05-03,3,0.5,6.23344241857565,5.436780109209175,9.344841483132855,5.391783769277899,10.32847912933341
2026-05-03,4,0.5,6.552906342527661,5.386954835335359,9.31559284147451,5.18905674568732,9.403529843128581
2026-05-03,5,0.5,6.28019323671497,5.158350128192251,8.974573523336925,4.93472534234179,9.10731914289856
2026-05-03,6,0.5,6.0386473429951595,5.0117795868227715,8.774884408128028,4.73127650565012,8.90387030620688
2026-05-03,7,0.5,5.82047685834502,5.0091011744025575,8.772205995707814,4.67342230031497,8.84497855749347
2026-05-03,8,0.5,5.85943587346111,4.79643986697917,8.531171217054782,4.4709345428341,8.522179920457509
2026-05-03,9,0.5,5.9685211157861895,4.68949256116586,8.404493631047526,4.33931221347981,8.394829645343451
2026-05-03,10,0.5,6.19448340345956,4.629395689126721,8.331914086764385,4.37820678880909,8.32749167430542
2026-05-03,11,0.5,6.02306373694873,4.25059772047047,7.9453023420029165,4.04014337012067,7.815935021394551
2026-05-03,12,0.5,6.2044210371338195,4.59005496603335,8.296444334726486,4.215128233084689,8.29952930016927
2026-05-03,13,0.5,6.16514601610137,5.149793382304051,8.966016777448726,4.67414113342276,9.01368647280397
2026-05-03,14,0.5,6.87279461728162,6.2331381289279,10.422051866385715,5.82708559824299,10.63987899782261
2026-05-03,15,0.5,8.15527904736916,7.50332615573052,13.1426791419107,7.27846049441835,12.733865645500469
2026-05-03,16,0.5,9.5057799889765,9.024024581361966,14.842534250449555,8.94586191819018,14.123211437260599
2026-05-03,17,0.5,11.32153794602052,10.253592675309797,17.537805581954384,10.8236327687413,16.55350107837448
2026-05-03,18,0.5,12.644618602828888,11.873209700184493,20.295615069758664,12.4934120706993,18.35084004670497
2026-05-03,19,0.5,14.2633664332978,13.475872688744317,21.458062291136294,13.57937163339665,19.75975407781245
2026-05-03,20,0.5,16.21619571853515,14.32456303875207,22.633091847410707,14.81423154171636,21.21686921345228
2026-05-03,21,0.5,17.373045225021187,15.325389068386336,24.523278440756258,16.37500818344992,22.65276702273397
2026-05-03,22,0.5,19.93627454786625,15.370042739241985,24.573491342874533,16.35664697202667,23.22478677118407
2026-05-03,23,0.5,20.60322459660038,15.210314596680558,24.551717714488124,16.07460818430872,23.05711965048896
2026-05-03,24,0.5,20.74701330770133,16.78911017779918,26.110941753806173,17.85185638158961,24.672616397879523
2026-05-03,25,0.5,20.25046568738539,17.534861886545137,27.076420934163416,18.48032195380701,25.989673748279053
2026-05-03,26,0.5,19.69787968456951,18.421971310242718,28.263375118673235,19.32789725128132,26.75408278327082
2026-05-03,27,0.5,19.036894623704057,18.287373591527047,28.1292129274882,19.22108377126644,26.98017276770252
2026-05-03,28,0.5,18.36516235210245,18.473720807894768,28.31512461632528,19.21360188692717,27.311554629910063
2026-05-03,29,0.5,18.0406152472674,19.290889991171287,28.921761701843486,19.9269634078596,28.09211470614678
2026-05-03,30,0.5,18.4442601377557,17.696978102130657,27.432281834101836,18.5205802765487,26.320184567270786
2026-05-03,31,0.5,16.99633607692679,15.191271657732882,24.537104180421217,15.977902436806929,23.0422610907415
2026-05-03,32,0.5,16.80706358093209,15.511373857657842,24.763301874918405,16.307481742639,23.31178444608147
2026-05-03,33,0.5,14.9463124005597,14.64205052245416,23.33991979886051,15.04954403018135,22.02461624180106
2026-05-03,34,0.5,13.51289752566163,13.736344946087614,21.939190599829427,13.77551803660001,20.5746957589715
2026-05-03,35,0.5,11.8378314217383,12.74710159334731,21.046073676939038,12.76471706807849,19.50205939496277
2026-05-03,36,0.5,10.2852702780545,10.134289424560052,17.46487821615404,10.62311856606144,17.02648469383817
2026-05-03,37,0.5,8.15732857145522,9.120467536932798,14.93607399461988,8.84169994856515,14.647814867844211
2026-05-03,38,0.5,6.37347517364224,6.743439058901026,11.558786414060334,6.4848842179089,11.67634949116833
2026-05-03,39,0.5,4.71705341878373,5.252154606958345,9.055646167725694,4.5549214371168505,9.24058979422177
2026-05-03,40,0.5,3.8806188635789196,4.2436630110891596,7.938367632621605,3.60786490216102,7.90967318223641
2026-05-03,41,0.5,3.2619515092833797,3.600902087455165,7.170815053475134,3.13483315628599,7.0113070211778705
2026-05-03,42,0.5,3.31930808789153,3.4802472455701943,7.050160211590163,3.00828194743512,6.973544476249891
2026-05-03,43,0.5,3.3894343151005097,3.91656880634585,7.56956208000055,3.50911889968661,8.138859677864781
2026-05-03,44,0.5,3.4361851332398303,3.4218997838614325,6.991812749881402,3.15486234274919,7.576784156179251
2026-05-03,45,0.5,3.36605890603085,3.3002951593878844,6.870208125407854,3.15344487330155,7.425898267405399
2026-05-03,46,0.5,3.264765466729,3.4912419916871196,7.061154957707089,3.19794806866319,7.75247633104183
2026-05-03,47,0.5,3.11672120928782,3.9910402443293,7.644033517984,3.65514145895539,8.623481411614819
2026-05-03,48,0.5,3.00763596696275,3.7398018106561146,7.3322541881541055,3.6005097928516903,7.99985305187371
2026-05-04,1,0.5,2.7894654823126,2.772685973297518,6.269531044366284,2.7969982993602702,6.61285893249514
2026-05-04,2,0.5,2.7505064671965,2.9501953747622203,6.447040445830986,2.75626551775142,6.85666036916011
2026-05-04,3,0.5,2.63362942184821,3.2960098778512794,6.792854948920045,2.89598941584941,6.912514008245969
2026-05-04,4,0.5,2.47779336138382,3.2017426233888155,6.698587694457581,3.03354904808271,6.37859432735113
2026-05-04,5,0.5,2.34533270998909,3.29174185059131,6.788586921660075,3.0217277231955197,6.465727427804829
2026-05-04,6,0.5,2.36091631603553,2.85153452310809,6.348379594176857,2.89045090216352,6.08282492023363
2026-05-04,7,0.5,2.42325074022128,2.7110271348301795,6.207872205898945,2.65620999856461,5.89671422226952
2026-05-04,8,0.5,2.41545893719806,2.7531239571199246,6.24996902818869,2.63043820123837,5.86274911524778
2026-05-04,9,0.5,2.50116877045348,2.6805910226922,6.177436093760965,2.61260655221438,5.75169541040834
2026-05-04,10,0.5,2.50116877045348,2.3861571160178148,5.88300218708658,2.33133997975224,5.41837145869307
2026-05-04,11,0.5,2.50116877045348,2.1655905747702797,5.662435645839045,2.1107734385047103,5.10495261320393
2026-05-04,12,0.5,2.62019164645282,2.13305763933207,5.6299027104008355,2.01037188345051,5.02596899156416
2026-05-04,13,0.5,2.72748317900506,2.53728086278173,6.034125933850495,2.36994939999528,5.60451610170275
2026-05-04,14,0.5,3.2222551470291196,3.4866929348591245,6.983538005927889,2.87234246331036,6.47047941508561
2026-05-04,15,0.5,4.04250718973651,3.9260750520566856,7.598102282579099,3.3358702303170498,7.23022142341796
2026-05-04,16,0.5,5.09632071001051,4.966920208687227,8.7831436038319,4.17941405119761,8.25091331049675
2026-05-04,17,0.5,7.00549302550865,5.816414099240641,9.600655346185512,4.9090396502843605,9.498971219666942
2026-05-04,18,0.5,9.07718567899709,7.35685024976073,13.13640561841919,5.997605762028431,12.10390964477103
2026-05-04,19,0.5,10.660667249201,8.901029737802155,14.6860863552489,7.6773339505048,14.19676086791631
2026-05-04,20,0.5,12.37898402954251,10.016314140104134,16.975257112502216,9.604999015068321,15.83079565162356
2026-05-04,21,0.5,13.362584044783029,10.54399651857677,18.002671130873374,10.84807363131935,17.40347862783873
2026-05-04,22,0.5,14.88395991889301,11.864281443010643,20.122715108675973,11.927012248412689,18.6056069793471
2026-05-04,23,0.5,16.175328629600312,14.042406495235868,22.250838417415,14.13201807379517,20.62850088502851
2026-05-04,24,0.5,16.76690976249416,15.06190014877693,24.403303266584494,15.790322079757571,22.57517002646424
2026-05-04,25,0.5,17.99230245702725,15.935943286678574,25.133832659048494,16.5631411087602,23.8549330533482
2026-05-04,26,0.5,19.12480746963348,16.187255082611266,25.572950656016104,17.17843240619596,24.50737300475048
2026-05-04,27,0.5,18.914868186709292,16.60700944385182,25.7894204849735,17.55495686575393,24.9832582154781
2026-05-04,28,0.5,19.42495891772608,17.450018136468042,26.772798283955424,18.04455653385499,25.56517902161372
2026-05-04,29,0.5,19.00122808927835,18.29903728851514,28.084997788370035,18.8593832950904,26.78001945782275
2026-05-04,30,0.5,18.707423845734212,17.85351151529623,27.576733351522865,18.6333967451244,26.302111949989783
2026-05-04,31,0.5,17.22685486895595,17.083822953737513,26.51537126567381,17.85873299836199,24.94910100980605
2026-05-04,32,0.5,15.98923725983023,16.15424109795917,25.327428562347976,16.8207180992165,23.83050392681716
2026-05-04,33,0.5,15.4409248608355,14.723890031365313,24.053824468777172,15.338838203939769,22.23489555103503
2026-05-04,34,0.5,14.592530234091761,13.659238195586966,21.800150856366667,13.14146232025976,20.00440822705092
2026-05-04,35,0.5,12.843133519481881,10.711443909993035,18.178113728529873,10.724379685320349,17.447228006675132
2026-05-04,36,0.5,11.546786963196979,9.925189428094127,16.674760328499854,9.16003106166324,15.60217923614838
2026-05-04,37,0.5,9.902975349191049,8.81779652270464,14.595943894627755,7.534000621607739,13.85987462994085
2026-05-04,38,0.5,8.46173255630789,6.15730263323578,10.347830501444134,5.36469794869418,10.07321927482673
2026-05-04,39,0.5,6.72396184983964,5.135093319793656,8.938584880561006,4.0856825333756595,8.54141780862129
2026-05-04,40,0.5,6.05013491044964,4.141428331135684,7.837330007609769,3.31115583519873,7.42455148341381
2026-05-04,41,0.5,5.54959357726702,3.389884601676415,6.88672967274518,2.56290135498188,6.45078993841282
2026-05-04,42,0.5,5.62568178276453,3.5956171590069705,7.147176894553314,2.78788684149912,6.99831081305087
2026-05-04,43,0.5,5.46984572230014,4.13990915775198,7.835810834226065,3.39288783086856,8.3015067364795
2026-05-04,44,0.5,5.64905719183419,3.909441467344955,7.586974791785872,3.2199242652267297,8.12194653408943
2026-05-04,45,0.5,5.55555555555555,3.429877787459225,6.92672285852799,2.8938491885805098,7.2737666352113095
2026-05-04,46,0.5,5.610098176718091,3.572571471303561,7.124131206849905,3.00705604077132,7.57995654063255
2026-05-04,47,0.5,5.4620539192769195,3.575169324505655,7.072014395574421,3.0614706702311802,7.52186548681803
2026-05-04,48,0.5,5.38413588904472,3.723252758353805,7.3145197768634675,3.25274931810645,7.72466358514376
2026-05-05,1,0.5,5.103630980208821,4.1225933051534085,7.8369720742277185,4.08489412900245,8.82681994871113
2026-05-05,2,0.5,4.84650148044257,4.41377004945244,8.117831079806976,4.330680370041,8.935885301469309
2026-05-05,3,0.5,4.7062490260246195,5.2079951920339145,9.004425106622126,4.82436083493619,10.14107665820152
2026-05-05,4,0.5,4.68287361695496,5.28505747847047,9.09420102620022,4.9514335281773905,9.33487745983788
2026-05-05,5,0.5,4.47249493532803,4.48831742433655,8.2154098265524,4.36037707357467,8.49022872405437
2026-05-05,6,0.5,4.69066541997818,4.611472621514715,8.364232773612423,4.45418450240424,9.20600186053427
2026-05-05,7,0.5,4.75299984416393,4.320741536960135,7.980243003711529,4.34669600044984,8.690915329072151
2026-05-05,8,0.5,4.7062490260246195,4.720389237903585,8.462261180113238,4.38508297887482,9.24865944133226
2026-05-05,9,0.5,4.94779491974442,4.729363222125979,8.471235164335633,4.33010192965233,8.59620733186232
2026-05-05,10,0.5,5.00233754090696,4.642430801073811,8.39519095317152,4.30177689816226,8.52443517493844
2026-05-05,11,0.5,4.90104410160511,4.357075901227665,8.016577367979059,4.15817091157722,8.16577826616558
2026-05-05,12,0.5,5.05294062164562,4.367411984336292,8.03152525973828,4.16879250007893,8.1807261579248
2026-05-05,13,0.5,5.97181359647657,4.677533005202446,8.413265863091127,4.15948282329167,8.796905610962801
2026-05-05,14,0.5,7.6257915722486,6.940795202240517,11.760377518329362,6.45040334674605,11.856949765127931
2026-05-05,15,0.5,9.44997635372871,8.845129350153485,14.622991523172004,8.60691911858358,14.39513550815068
2026-05-05,16,0.5,11.51120469701563,9.857687616531633,16.79947925181483,10.03601984415953,16.166528370413598
2026-05-05,17,0.5,14.77058000568569,11.614196226196913,19.705952462141628,11.88800124580113,18.606088974604727
2026-05-05,18,0.5,17.7242451717155,14.085556865983307,22.399007862151674,14.411929057154271,21.31515497019349
2026-05-05,19,0.5,19.17236485525454,15.34688813487761,24.548824778081975,16.125850369319892,23.541928828989388
2026-05-05,20,0.5,21.38211296964723,17.775426251537723,27.187984122893184,18.79087612899887,26.02851095932711
2026-05-05,21,0.5,22.621789131599478,18.746600030449667,28.410978165481016,19.674422452273397,27.48640468904295
2026-05-05,22,0.5,24.20762720306534,21.56437861640617,30.06933123379532,21.66432687794574,29.76203092128264
2026-05-05,23,0.5,26.1080055253484,25.879497090438967,34.414951061178705,24.68306010768962,32.96921667553748
2026-05-05,24,0.5,27.11234154786198,25.530237887267727,34.19779592347872,24.56137998304786,33.39997736273729
2026-05-05,25,0.5,26.68678089467956,26.58758801234462,35.42461286020996,25.27689825447343,34.63272957884105
2026-05-05,26,0.5,26.14143895129855,27.474345083430496,36.8136413063339,27.24091680341668,36.41537868613705
2026-05-05,27,0.5,25.575800399347198,33.493166226179355,40.705978377758726,31.04638941144514,40.88837337455881
2026-05-05,28,0.5,24.17757955479039,28.721525859796294,37.89145881783534,28.64260063203416,38.0415939603447
2026-05-05,29,0.5,22.412229055774908,26.417182920556897,35.14549152032787,24.94153778998508,34.15352978452247
2026-05-05,30,0.5,21.836652870149308,23.77578979162129,32.04521621132181,22.45142249072634,31.516039138403727
2026-05-05,31,0.5,21.3111681366359,21.817895797087395,30.394392753001913,21.404354788815542,29.57208828017654
2026-05-05,32,0.5,20.73647074841577,20.295002323939865,29.656991700670467,20.01378003922898,28.37768515319789
2026-05-05,33,0.5,19.06953051091294,18.036388863190712,27.738528669649547,17.72212698787864,25.89650163732678
2026-05-05,34,0.5,17.985410518470598,16.133160075239246,25.40612184699157,15.79749464877018,23.87954198922542
2026-05-05,35,0.5,16.04842968233339,15.06476973989383,24.39470417730569,14.43879633428512,22.533191435059468
2026-05-05,36,0.5,14.08228601448703,13.754693828714734,22.016784971597037,12.97618628873648,20.54268198407861
2026-05-05,37,0.5,12.90272922572591,12.815087952227138,21.210313337878645,11.92923871438102,19.1806014003204
2026-05-05,38,0.5,11.67775787241462,10.49814820510214,18.003283287385855,10.15111798389086,17.20301484520514
2026-05-05,39,0.5,10.8462469903446,9.991212918519372,17.242917930072913,9.710323909810919,16.30804895455075
2026-05-05,40,0.5,10.01693611136842,9.251493337527815,15.512161596078563,7.96627880385628,14.64539377284135
2026-05-05,41,0.5,9.10659529627902,8.026326636286544,13.64983582443301,7.1267886655885,13.275210569812309
2026-05-05,42,0.5,8.82811282530777,7.55891751482491,13.208115009783716,6.66428339473443,12.84495879000416
2026-05-05,43,0.5,8.415147265077131,7.15028143350563,12.874569475989045,7.014600359533491,13.41949795905803
2026-05-05,44,0.5,8.32943743182172,7.000108199352249,12.030872310189855,6.74560162666455,12.99529095713351
2026-05-05,45,0.5,7.45675549322113,7.085516465726316,12.640795884249007,7.08248755839636,13.23678146348791
2026-05-05,46,0.5,7.168458781362,7.017783409306885,12.131228361886885,6.92710800526575,13.138255826455369
2026-05-05,47,0.5,6.677575190899169,6.563329186514606,11.134957191845421,6.69704502801503,12.44561382959167
2026-05-05,48,0.5,6.716534206015271,6.34997288859718,10.734535549508871,6.38787555679638,11.99055081561894
2026-05-06,1,0.5,6.53732273648122,7.088478567743847,12.063673461436386,6.90768925204542,13.062875049223118
2026-05-06,2,0.5,6.35031946392395,6.5955585813702795,11.169267653886005,6.67662236553946,12.09423969006675
2026-05-06,3,0.5,5.95293750973975,6.233739906878206,10.354111990796495,6.296166198702551,10.391317089697589
2026-05-06,4,0.5,6.00748013090229,6.11794604642283,10.184263016950498,5.85005970164995,10.31300122413339
2026-05-06,5,0.5,5.92177029764687,5.8449972255284655,9.67539022595653,5.42070024402043,10.164048260633631
2026-05-06,6,0.5,5.8672276764843305,5.730990703174296,9.581700534611505,5.18988704770399,9.94464407835321
2026-05-06,7,0.5,5.87501947950755,4.6266114027843654,8.386553588217756,4.196120969370161,8.54336871885976
2026-05-06,8,0.5,5.8126850553218,4.568205920189524,8.324218074278143,4.2991878974528195,9.04548846814375
2026-05-06,9,0.5,5.5321801464858895,3.6477762472018593,7.28855844851662,3.749336482757,7.366727473633549
2026-05-06,10,0.5,5.5477637525323305,4.232411971686505,7.946790740760816,3.7954534766796297,7.912174113064011
2026-05-06,11,0.5,5.83606046439146,4.427043797625121,8.157245055707946,4.07155545467463,8.25720378788233
2026-05-06,12,0.5,6.02691599954808,4.4695084952068544,8.208493355086446,3.97530187596093,8.2928723273705
2026-05-06,13,0.5,6.84358062270981,4.784475636494481,8.571478819078004,4.0314006817621,8.63118951530468
2026-05-06,14,0.5,8.2312829846223,5.985691465279068,9.864980465014153,5.274770185110301,10.22690734964752
2026-05-06,15,0.5,9.97825397762665,6.9784648162516545,11.848305017677284,6.67544088359562,11.813498926129549
2026-05-06,16,0.5,12.41983908015673,9.033634000329641,14.851845991233894,8.48116601935965,14.52632947401962
2026-05-06,17,0.5,14.92119143499972,10.146734888702905,17.49343050643566,10.51544654699373,16.965204348102468
2026-05-06,18,0.5,17.73783944527899,13.073488180195762,21.353687993240914,12.921537107059642,19.75608761978642
2026-05-06,19,0.5,18.99320454858313,13.892834298504239,22.171502148450422,14.11925447161261,21.49045718975425
2026-05-06,20,0.5,20.83343039229335,15.261344368246954,24.576053072705502,15.851092588410589,22.948571681646023
2026-05-06,21,0.5,22.55827495199268,16.53337253233314,25.59451866232466,17.650768337777052,24.724975789310992
2026-05-06,22,0.5,24.9568381061964,18.818887053517148,28.42013647171533,19.58061121057229,27.058891389582513
2026-05-06,23,0.5,26.68672973181691,20.46937354845674,29.763669739826383,20.93189145634628,28.75148456890772
2026-05-06,24,0.5,27.735038729986062,21.946823785491215,30.508876139280066,22.0315076025522,29.88523338684004
2026-05-06,25,0.5,27.50782746654805,24.05495856509358,32.15105099047115,23.25095909445255,31.408747478808568
2026-05-06,26,0.5,27.06643642174643,23.472924755648776,31.810408564610043,22.821021363312212,31.47104177688984
2026-05-06,27,0.5,26.57103244188967,22.728358630954432,31.150483442933318,22.32382877029028,30.986911990095976
2026-05-06,28,0.5,25.8369115736595,20.224619140125462,29.63564390951243,20.79067084772498,29.17429906596996
2026-05-06,29,0.5,23.14269930327617,18.1158277143457,27.796123520308917,18.83814559056338,27.102965926654072
2026-05-06,30,0.5,22.04480747204115,16.69836712976813,25.884352802707266,17.62540231059091,25.564257084624447
2026-05-06,31,0.5,20.302850439576257,15.191200132159151,24.52113456957101,15.79972611643459,23.49457684586103
2026-05-06,32,0.5,18.90258909967385,14.494228942865067,22.996397106940915,14.67344168510844,22.00648568510395
2026-05-06,33,0.5,16.8593369786572,13.379615773117024,21.452358577780636,13.04484331525102,20.28023083053845
2026-05-06,34,0.5,15.095551461322701,10.5979525056726,18.071639076430962,10.934484330558499,17.87491716084696
2026-05-06,35,0.5,13.371113194944401,9.753051358890255,16.438664467899383,9.170886015203509,15.91368041010962
2026-05-06,36,0.5,11.47001257342397,8.425419970718051,14.061666643644916,7.37319262854115,13.86834761650731
2026-05-06,37,0.5,9.406831012615969,6.387485047775915,10.778861989840184,5.9346950856784,11.13426454900841
2026-05-06,38,0.5,8.31954494184979,5.617026092563172,9.463608709860125,4.73898561875176,9.65859861445311
2026-05-06,39,0.5,7.307275666045659,4.718636694599301,8.478578880032693,3.68175665792201,8.50655369412467
2026-05-06,40,0.5,6.20644648457863,4.104938143029386,7.851569609710326,3.45898772221422,7.92941867468606
2026-05-06,41,0.5,5.43169628424593,3.770562462999394,7.411344664314154,3.22119708314275,7.41516309766231
2026-05-06,42,0.5,5.5477637525323305,4.308266484083706,7.978085689554875,3.7160944970780605,8.11699312703613
2026-05-06,43,0.5,5.75814243415926,5.073038885373526,8.876530446140876,4.3476603737265505,10.08742139651514
2026-05-06,44,0.5,6.16331619136668,5.34064477600877,9.149788323738521,4.70832983328017,10.33501448573355
2026-05-06,45,0.5,6.42823749415614,5.660577851259675,9.545170239329334,4.99276210341814,11.06107026362777
2026-05-06,46,0.5,6.56069814555088,5.630092288574845,9.484262091803835,5.05643336912358,11.04829535413695
2026-05-06,47,0.5,6.52173913043478,5.8726729266591144,9.703065927087179,5.33484484436188,11.421454336085219
2026-05-06,48,0.5,6.934704690665421,5.87655169891787,9.706944699345934,5.48352216526441,11.42533310834398
2026-05-07,1,0.5,7.2463768115942,8.924584612769,14.637343576859472,8.297801619547931,15.23862150936493
2026-05-07,2,0.5,7.635966962755179,8.282897557294493,13.745516881324226,7.749210443632131,14.6828097909056
2026-05-07,3,0.5,7.93205547763752,8.340809084537906,13.837103708746628,7.6158948938575,14.255337420438648
2026-05-07,4,0.5,8.16580956833411,7.836730840705279,13.63837898269773,7.281643680672451,13.827170611260009
2026-05-07,5,0.5,7.90088826554464,7.0156739199549705,11.921612407943844,6.4007497683321395,12.48094057676582
2026-05-07,6,0.5,7.908680068567859,7.045815310923649,12.07492372608799,6.2951638970629995,11.91960030498684
2026-05-07,7,0.5,7.93205547763752,7.108298594575004,12.608829771374786,6.44019467877463,12.05065175136983
2026-05-07,8,0.5,7.97880629577684,7.210178488056649,12.821306623536577,6.4627066873681995,12.19539426709816
2026-05-07,9,0.5,8.173601371357329,7.036651987366644,12.065760402530985,6.03612773451784,11.867082109825459
2026-05-07,10,0.5,8.3216456287985,6.85865588062418,11.669912945709193,5.99896426550289,11.54112925222605
2026-05-07,11,0.5,8.32943743182172,6.265933748250021,10.6079918174082,5.81656746465473,10.78478511565006
2026-05-07,12,0.5,8.69567023139397,6.476063543026557,11.031010914539221,5.82144957717921,11.11885407818099
2026-05-07,13,0.5,8.948598357262801,7.18498569283532,12.78881158128562,6.06949126159004,12.10831401867411
2026-05-07,14,0.5,9.85078020054999,9.38410301331986,15.759284002071988,8.61061119013057,14.70887902436705
