settlement_date,market_index_vwap_gbp_per_mwh,system_price_mean_gbp_per_mwh,system_price_max_gbp_per_mwh,market_error_reduction_pct,market_settlement_improvement_gbp,market_restore_import_mwh,market_restore_export_mwh,market_restoration_net_cost_gbp,market_throughput_mwh,market_throughput_cost_gbp,market_net_value_improvement_gbp,arbitrage_gross_margin_gbp,arbitrage_net_margin_gbp,arbitrage_throughput_mwh,coopt_net_value_gbp,coopt_firming_value_gbp,coopt_arbitrage_value_gbp,coopt_throughput_mwh,coopt_error_reduction_pct,reactive_error_reduction_pct,reactive_settlement_improvement_gbp,reactive_restore_import_mwh,reactive_restore_export_mwh,reactive_restoration_net_cost_gbp,reactive_throughput_mwh,reactive_throughput_cost_gbp,reactive_net_value_improvement_gbp
2025-07-16,89.41234152720551,86.9499236962695,124.0,48.29435037390796,3799.5685643836223,36.47394009787072,0.0,3261.220388873652,32.826546088083646,65.65309217616729,472.6950833338028,3830.220037978228,3145.609235081166,342.30540144853114,3533.4465941875196,3470.252332282637,762.7165837518605,349.76116092348866,44.25693873805676,100.0,6107.867327252599,75.5242379605059,0.0,6752.798958106692,67.97181416445528,135.94362832891056,-780.8752591830034
2025-07-17,84.22491545805994,85.17542770834491,110.0,38.447897919155814,1695.9320856252261,17.89466541517565,0.0,1507.176681743438,17.535033079212695,35.07006615842539,153.68533772336286,1756.7916666666697,1123.4583333333364,316.66666666666663,1268.465372720481,1357.304336558585,528.6610361618959,308.75,28.166721409023044,100.0,3395.8456755853076,45.94834003470808,0.0,3869.9950548614793,45.60726080807723,91.21452161615446,-565.3639008923261
2025-07-18,84.09578377988451,91.77387879435673,124.0,56.892202680059626,2082.1307909130715,21.990047494872755,0.0,1849.2702794382103,21.050951567137044,42.10190313427409,190.758608340587,1307.283054115811,885.0608318935888,211.11111111111106,1131.03579899497,1852.6523957065322,-234.98516615625363,243.31571527765422,50.83620005058756,100.0,2754.287922029862,34.181238678905885,0.0,2874.4980572698946,37.00147045724295,74.0029409144859,-194.21307615451866
2025-07-19,80.33881044128603,86.84906556803476,115.0,54.12103609859297,2832.2563796992636,29.71764531020206,0.0,2387.480273337696,35.62374816531988,71.24749633063976,373.52861003092767,1565.4166666666697,1195.9722222222254,184.72222222222217,1632.225812430232,2991.750248262615,-970.307773008416,194.60833141198356,50.6964417010487,100.0,3986.2616050806464,55.592795209197554,0.0,4466.259036212957,65.82236914390118,131.64473828780237,-611.6421694201127
2025-07-20,93.00513029394803,97.95975524861295,125.0,68.35985259843022,6332.801807715251,61.2683620094003,0.0,5698.27199158105,55.43549950485351,110.87099900970702,523.6588171244939,2064.058148404907,1430.7248150715739,316.66666666666663,2049.0471311312667,7108.76573415285,-4390.257245755472,334.730678633056,78.03974700837931,94.38325134411627,8320.40460838366,84.32740427115678,0.0,7842.881221589366,76.53882336301835,153.0776467260367,324.4457400682576
2025-07-21,80.54547052670729,71.09517722077096,114.0,16.551309852894857,-59.96594981588848,0.0,1.8099894717361495,-145.78645364937452,5.974607840904307,11.949215681808614,73.87128815167743,1162.8142542843361,793.3698098398918,184.72222222222217,857.7685786343662,-67.908493189317,1298.228022649634,186.27547541297548,16.859561933124045,100.0,1380.2249830420383,24.75227512968248,0.0,1993.68364692679,36.09749254896185,72.1949850979237,-685.6536489826755
2025-07-22,86.49021510795217,86.70279101704341,113.0,71.8746594084591,6358.524649443613,65.93938066920377,0.0,5703.111218164577,62.40987995872584,124.81975991745168,530.5936713615847,1874.127495477579,1458.6833592471833,207.72206811519789,2145.2014600584407,6593.241054318273,-4032.595458029437,207.72206811519786,74.32166090654731,91.66840554975475,7373.339051231984,84.32740427115678,0.0,7293.495334907594,79.59709629865281,159.19419259730563,-79.35047627291584
2025-07-23,86.67642969585368,90.65106727914326,133.47,31.858610094091087,1567.379939199127,15.374024674692938,0.0,1332.5655688583422,14.124820991809433,28.249641983618865,206.5647283571659,3122.4213129907803,2489.0879796574472,316.66666666666663,2723.0150213952893,1747.970214856829,1622.3955496518895,323.67537155671465,36.376420842214216,100.0,3570.2263405198883,46.913650801392976,0.0,4066.307755462768,44.335961142351294,88.67192228470259,-584.7533372275823
2025-07-24,88.08034192221027,86.12633551231859,126.0,32.41008342076954,1070.470998322316,10.391633197956901,0.0,915.2986052062352,11.959238809142818,23.918477618285635,131.25391549779533,862.5756595775301,542.1315233471344,160.22206811519789,706.2685193971098,1301.0779656825744,-253.00130180993744,170.9040722377635,38.84344743212209,100.0,2398.0450753258388,31.77645935612012,0.0,2798.8814051642776,36.89974707525408,73.79949415050817,-474.635823988947
2025-07-25,83.37575770436611,79.10902400460306,124.0,67.56155467618899,-119.16764080734129,0.0,4.006440087757573,-334.03997801393473,16.97678803368766,33.95357606737532,180.91876113921813,2279.6978687003902,1748.1426213588834,265.7776236707534,1856.805514251067,-532.6607750550181,2924.196221004663,267.36496584928886,50.46629915809313,100.0,-308.85825592554676,0.0,4.344615342015978,-362.2355960745959,25.127882440027484,50.25576488005497,3.121575268994164
2025-07-26,81.8710467076192,79.74410707667778,118.0,47.60056955273579,1865.6313094022282,16.749048093629366,0.0,1371.2620987816902,25.772807823540973,51.545615647081945,442.823594973456,1345.425000000003,822.9250000000028,261.25000000000006,1255.5639963848446,1772.4248018441426,-10.09122889540322,253.38478828194738,45.858348097570975,100.0,3355.6523420026256,42.36901019344595,0.0,3468.7952125032075,54.14390639798489,108.28781279596978,-221.4306832965517
2025-07-27,84.09820596613825,82.94624204213693,112.0,69.23122402817665,5551.249731593583,60.29334967720102,0.0,5070.562539541646,72.847663913488,145.695327826976,334.9918642249613,1089.1037587493538,673.659622518958,207.72206811519786,1137.0283745989186,6118.283684654594,-4563.724501113289,208.76540447119322,62.06295357374438,97.2312016245437,6800.712228190719,84.32740427115678,0.0,7091.783412985549,102.31027975132412,204.62055950264823,-495.69174429747875
2025-07-28,80.13339342705362,71.54786563730723,119.0,49.1102083307291,2457.3642755269084,24.712701467682248,0.0,1980.312629355107,28.83296752971754,57.66593505943508,419.3857111123664,1514.725836374626,956.7817001442302,278.9720681151979,1456.5419777427314,2457.3642755269084,-442.8781615537812,278.97206811519794,49.11020833072911,100.0,4328.498482404606,57.910228251901664,0.0,4640.543103960112,58.71074163551503,117.42148327103006,-429.4661048265358
2025-07-29,86.28724187417315,74.79094551369231,140.0,15.908020220823872,882.2691352745198,7.315092267258736,0.0,631.1991357968482,7.564814201218909,15.129628402437818,235.94037107523388,3039.1114375739744,2405.7781042406414,316.66666666666663,2630.398070963871,882.2691352745198,2389.3828746362315,320.62696947344,15.908020220823872,100.0,3572.326451210689,51.413918858474084,0.0,4436.365252240265,47.5534610605815,95.106922121163,-959.1457231507395
2025-07-30,82.90653945362013,73.54160890342928,117.0,51.088926489547326,-213.93941412518933,0.0,5.544103167881869,-459.6424080229385,21.54227151597318,43.08454303194636,202.61845086580286,1704.750824147388,1289.3066879169921,207.72206811519789,1495.1072984247828,-129.72779658015628,2084.835880192453,230.00039259375683,42.40282007966526,100.0,363.3157827121137,6.965975714298205,0.0,577.5249403904238,42.16622465218697,84.33244930437394,-298.5416069826841
2025-07-31,82.88307996403069,77.91156190648026,118.5,29.166185976537495,-497.90512284352343,0.0,7.262379031733276,-601.9283420162488,8.176980333739985,16.35396066747997,87.66925850524547,3182.119260042793,2545.008457145731,318.55540144853114,2604.9187861669207,-339.36224300497366,3581.391832068957,318.55540144853114,20.769391754392576,100.0,-1001.313458049086,0.0,7.3241702363400645,-607.049787368747,28.03582319717045,56.0716463943409,-450.33531707467984
2025-08-01,78.05470331092975,90.13884905299615,115.0,58.0206255113902,3510.1988982929597,36.11463735516474,0.0,2818.9173039392044,34.02821817135565,68.0564363427113,623.2251580110442,4441.874119298785,3704.485538623945,368.69429033742006,4016.091959961077,2655.820052758526,2027.0021084870566,333.36510064225286,44.08274677140168,100.0,3059.4915235252965,49.03529049098677,0.0,3827.435051039227,58.648485553944035,117.29697110788807,-885.2404986218185
2025-08-02,52.87623832026446,48.31835019272287,120.0,23.904064553874182,745.2615353326975,8.189932490485058,0.0,433.052822193765,11.528801216126396,23.057602432252793,289.1511107066797,6985.071072461273,6242.404714008655,371.33317922630897,6509.245525743151,576.1757260190882,6705.083304859911,386.0067525679237,26.024588546290172,100.0,758.7551012052506,35.33041078967371,0.0,1868.1392208676298,48.22945984831645,96.4589196966329,-1205.843039359012
2025-08-03,47.465897162030885,52.808997919629604,164.5,67.66649614160708,2661.2013067780163,20.50124200258454,0.0,973.1098445885859,28.947464604220695,57.89492920844139,1630.196532980989,10620.266156812708,9926.600106574138,346.8330251192846,10515.591973960316,2504.603917504282,8727.503540424,358.25774198398403,56.54512364372381,100.0,2195.833479575467,20.963965961880263,0.0,995.0734524549244,42.77961214903419,85.55922429806839,1115.2008028224745
2025-08-04,27.852192192372293,35.23483825128839,119.0,47.964241284704556,278.5716440182416,0.0,33.14430709989653,-923.1416114293277,40.86799279542552,81.73598559085104,1119.9772698567183,11814.259225933925,10935.870953473133,439.19413623039577,11736.589428690811,215.52874476712245,12448.282220982237,463.6107685292736,41.42220234704664,100.0,-2506.9187570884487,0.0,73.04772806078265,-2034.5393611650647,85.20512719640999,170.41025439281998,-642.789650316204
2025-08-05,24.553010060381418,27.73746909477291,114.0,70.48734071595041,808.2705154158037,0.0,35.66090580283852,-875.5825789394082,52.894408259918606,105.78881651983721,1578.0642778353747,7756.088177722883,7140.088485936932,307.99984589297566,7541.388681729159,741.1484631715359,7480.781366458461,340.27057395041885,35.653461293105316,100.0,-551.3942433434808,0.0,54.30191078180808,-1333.275361723668,75.04100413302902,150.08200826605804,631.7991101141292
2025-08-11,91.63692101971644,87.39206130746591,199.0,70.97005133858079,961.7134582643362,0.0,0.0,0.0,36.3659040405503,72.7318080811006,888.9816501832356,5353.331538392329,4825.553760614552,263.88888888888886,5400.857719192143,1028.4821097329052,4947.1191303671385,287.3717604539504,60.72648688432698,100.0,-276.0168570491318,0.0,9.928479324480165,-909.8152757032765,51.241197314424156,102.48239462884831,531.3160240252964
2025-08-12,93.02789244142228,84.13558735258368,145.0,35.51886041014569,444.2051654080635,2.5007858949126613,0.0,232.64284125096103,10.81592434934863,21.63184869869726,189.93047545840525,3981.8168063762223,3295.7056952651114,343.0555555555555,3504.1943540467173,883.6760818450189,3289.301030992856,334.3913793955784,47.33876521840939,100.0,1522.4483285978297,19.629693086616527,0.0,1826.1089771198929,30.45121443777836,60.90242887555672,-364.5630773976199
2025-08-13,89.1363936320646,100.43744851286465,160.48,46.2787492058368,2954.3041612832167,24.229718587177413,0.0,2159.749733580798,24.171404028195767,48.34280805639153,746.211619646027,2541.9375,1829.4375,356.25,2665.81810880963,3074.798676130639,282.19805012274287,345.589308721876,47.95180963256619,100.0,5305.987342014899,54.3225581230225,0.0,4842.1169239544415,52.23002877775962,104.46005755551924,359.410360504938
2025-08-14,83.24470198435,79.16838374911752,162.4,51.7458446606862,116.34495444039112,0.0,2.4468301550754052,-203.68564706557302,17.278249349387906,34.55649869877581,285.47410280718833,2631.5208447892383,2110.521153003287,260.4998458929756,2282.59538839707,-102.72474674677812,2938.045572298565,276.36271857735824,43.322478466938286,100.0,774.817636744966,11.322092871961868,0.0,942.5042469655991,33.390602593670714,66.78120518734143,-234.46781540797457
2025-08-15,78.8972749867664,72.72873328775546,115.0,62.31814980105158,-864.1654082699739,0.0,13.468725087282182,-1062.6457069324617,15.010791556271412,30.021583112542825,168.45871554994505,2224.3899355790236,1701.8899355790236,261.25000000000006,1878.1222147725678,-793.6866485851277,3206.607259414339,267.3991980283216,57.00472792969842,100.0,-1581.3773518317253,0.0,20.7750880285214,-1639.0978330605315,24.087351123537534,48.17470224707507,9.545778981731125
2025-08-16,85.88372000207873,87.0468794875729,128.0,49.35923715922678,3829.7721793043675,38.167553324987786,0.0,3277.97146292766,36.40131616873362,72.80263233746724,478.99808403924,2011.4801145861347,1453.535978355739,278.9720681151979,2055.6087280401375,5069.029007728902,-2450.0079726664185,281.70615351117294,66.69270340737758,100.0,7048.09320242925,79.66356693382177,0.0,6841.803476911206,73.74772841668418,147.49545683336837,58.794268684674904
2025-08-17,75.84499444297899,77.35990048048257,120.0,62.5404865061681,-1053.3933084349273,0.0,19.46273664898693,-1476.1511529875772,33.25206473178287,66.50412946356575,356.25371508908415,2998.0174183025865,2466.4621709610797,265.7776236707534,2761.081240134201,-1125.7647676211318,4428.327942623584,270.74096743412576,56.18292475837517,100.0,-2369.303562037566,0.0,33.1690972703549,-2515.7099981486967,53.168861627744704,106.33772325548941,40.06871285564151
2025-08-18,90.59999597773309,96.81473279090069,130.0,62.97689898211543,5086.131739428973,45.68866289993668,0.0,4139.392674962266,51.4289501201638,102.8579002403276,843.881164226379,2165.869918647406,1486.5368935281213,339.6665125596423,2391.3667650755715,4727.100113198392,-1770.0321599750728,282.85059407387405,58.92286634423356,100.0,6251.214073269966,65.18119496576544,0.0,5905.416001722186,81.66319865125293,163.32639730250585,182.47167424527478
2025-08-19,78.1558100890235,75.4728295797083,109.9,55.364369094653895,649.6606321647906,5.548748777456446,0.0,433.6669556825873,23.731943119153062,47.463886238306124,168.5297902438972,1394.3366152028793,1024.892170758435,184.7222222222222,1223.5771981266184,827.6237686573944,821.783583771959,212.91507715136748,49.78340999264697,100.0,1199.6924960260758,18.913488039764932,0.0,1478.1989793568855,42.86501139131497,85.73002278262994,-364.23650611343965
2025-08-20,92.97819417822143,88.01818662983412,195.0,22.38276211250333,709.0417768987272,4.021201988363898,0.0,373.88409930394863,12.151790665646203,24.303581331292406,310.85409626348616,2656.1681218210415,2193.2239855906455,231.47206811519789,2425.4114384792842,709.0417768987272,2182.3695401145887,232.9999392670158,22.38276211250333,100.0,3495.923019722738,44.31355225904289,0.0,4120.194066668053,54.29084491255904,108.58168982511808,-732.852736770433
2025-08-21,78.14567360234747,67.68686849020973,129.45,18.013574169116286,-115.71931946948982,0.0,2.262362442653019,-176.7938370137724,4.942234681187473,9.884469362374945,51.19004818190763,1995.6720291826205,1411.339004063336,292.16651255964223,1458.2460995918614,-130.55727443725385,2173.1363991484,292.16651255964234,17.39549725319983,100.0,1306.8907520593175,22.41991698643958,0.0,1752.0195150140332,27.43616916214648,54.87233832429296,-500.0011012790087
2025-08-22,87.70008034408464,89.08473926908282,161.0,49.91317196996076,2467.5416260358857,21.607827285827682,0.0,1895.008189028192,22.875846029056135,45.75169205811227,526.7817449495813,3798.582769098448,2960.91641064583,418.8331792263089,3392.3887199246224,2128.5045461924374,2115.7288351381885,425.9223307030017,43.070365281086666,100.0,4039.8690635356024,47.11386598101871,0.0,4131.889831855777,45.83128085472809,91.66256170945618,-183.68333002963047
2025-08-23,84.85267865740913,80.63430676611928,124.25,14.197577352996271,832.9719504136951,8.179349837776948,0.0,694.0397434114188,7.361414853999253,14.722829707998507,124.20937729427783,1681.3826516126665,1311.938207168222,184.7222222222222,1449.6403484585453,1161.0854588500447,691.319235708406,201.3821730499527,20.887562222307633,100.0,4051.065582210247,57.61088412771185,0.0,4888.437838057966,51.84979571494068,103.69959142988137,-941.0718472775998
2025-08-24,85.76692876807398,84.22964280871616,123.4,26.078170594101778,92.74501796309892,0.0,0.0,0.0,8.602514879873594,17.205029759747188,75.53998820335173,1869.5180279579326,1347.0180279579326,261.25000000000006,1395.085705538103,-189.16599798141792,2111.7539137350905,263.7511051077848,16.66980231206474,100.0,1728.853183848816,25.101842170502593,0.0,2152.9079093849314,32.98741700009916,65.97483400019831,-490.0295595363138
2025-08-25,75.8700120631859,78.76249036149876,125.0,54.235112128709304,1331.5532121207798,0.0,5.8060259616924945,-440.5032597527801,30.217892343083555,60.43578468616711,1711.6206871873928,10782.403757390774,10069.903757390774,356.25,10641.788551196662,1217.6766845810612,10136.848701480487,356.36841743244315,43.02293193310373,100.0,-1245.3195013446548,0.0,27.71918432552023,-2103.0548491588934,55.716474359583266,111.43294871916653,746.302399095072
2025-08-26,101.55943194756503,104.20125277777777,178.0,53.01527330271689,689.5482174827399,3.145897372464936,0.0,319.4955501128763,22.021250884086022,44.042501768172045,326.01016560169154,6092.712459303013,5237.712459303013,427.5,5451.803391720946,1286.6620512420066,5036.330231021119,435.5944452710902,43.54580922261432,100.0,1003.7448698403202,9.123397564466027,0.0,926.567074078968,41.53755986193792,83.07511972387584,-5.897323962523558
2025-08-27,81.40495612144345,75.08331379759414,128.0,51.260082219531824,-654.1311755295055,0.0,11.54429672937865,-939.7629687079921,18.900559018004266,37.80111803600853,247.83067514247796,3153.908398625912,2415.0195097370233,369.44444444444434,2639.3055423583437,-409.80427043212103,3795.469420857963,373.17980403374906,41.13979223603099,100.0,-773.911087686663,0.0,6.477634296797258,-527.311535701538,36.871885880047444,73.74377176009489,-320.3433237452199
2025-08-28,79.51651490222129,72.6614168333861,115.0016485328058,23.737969236170507,825.141332234494,8.11049839905381,0.0,644.9185668128042,11.492312639402181,22.984625278804362,157.2381401428854,2083.6246917859517,1608.6246917859517,237.49999999999997,1719.2179248651887,851.8152207820601,1345.0494660733693,238.82338099512052,22.698783179616388,100.0,2921.2549703096192,45.36114706375862,0.0,3606.960326477214,48.413208918861,96.826417837722,-782.5317740053168
2025-08-29,87.31481425043869,83.10102820086897,137.38,48.81766899635809,76.39278795624693,0.0,4.034862866008822,-352.303301671553,15.903682764417704,31.80736552883541,396.88872409896453,6038.570098181823,5099.125653737378,469.72222222222223,5371.456213945229,101.7342185651124,6219.662141593247,474.9700731065649,41.78631450798116,100.0,-87.39488048015261,1.0210590648162525,0.0,89.15358258315773,32.57771846010131,65.15543692020262,-241.70389998351297
2025-08-30,34.019605488665135,41.13717284954027,110.11122032545514,90.37669569262263,142.14729416771632,0.0,65.29788622169109,-2221.4083285056736,80.67602229750513,161.35204459501026,2202.2035780783795,7504.150314598463,6819.539511701401,342.30540144853126,7170.7981329549375,231.58186141303642,7637.417968509062,349.1008484835806,34.75245035876877,100.0,-412.09963736550776,0.0,71.7250908880627,-2440.0592956505434,89.26639957261753,178.53279914523506,1849.4268591398006
2025-08-31,29.850922448330184,36.855869448773625,114.95,68.32712080669806,297.8808474906481,0.0,24.8800892259558,-742.693613991542,32.650564333565555,65.30112866713111,975.2733328150589,10284.744406847614,9447.078048394997,418.83317922630897,9655.769647332836,317.37218013622527,10182.606560477841,422.1045466406151,36.989504173752984,100.0,-733.3926751704773,0.0,35.804819039006276,-1068.8068764098723,47.78565809312548,95.57131618625095,239.84288505314402
2025-09-01,51.98422712327881,41.58661232480562,115.0,68.15588238635499,230.762717990417,0.0,20.93921294021441,-1088.5088012668045,36.92187136740837,73.84374273481674,1245.4277765224049,11378.575816237788,10393.131680007393,492.7220681151979,10638.2927605449,354.8240161003118,11268.912880674983,492.722068115198,20.629599087042283,100.0,-722.5515112733696,0.0,29.9184550268618,-1555.2877612939863,54.17268484341454,108.34536968682907,724.3908803337877
2025-09-02,80.9552239841652,80.75958691424434,128.75,57.44181538130009,1337.7656700877974,12.155383264212816,0.0,984.0417747677217,15.135148270858949,30.270296541717897,323.4535987783578,2582.3433746987375,2154.8433746987375,213.75000000000006,2392.271671745203,1172.2141887046062,1659.1272767227983,219.53489684110085,50.9576994494361,100.0,1904.6195281056441,22.659851026691186,0.0,1834.4333153136008,26.348659370166978,52.697318740333955,17.48889405170935
2025-09-03,90.2520244211673,99.08151333203023,139.0,71.05519114052461,3194.947937161588,25.044274219371776,0.0,2260.296448457152,38.91674607060451,77.83349214120902,856.8179965632271,4068.3431462150475,3213.3431462150475,427.5,3904.7015497207963,2729.745052634793,2042.605521826445,433.8245123702206,54.88412699116688,100.0,3232.789500863945,29.72481674688502,0.0,2682.7248869545897,54.76974369633253,109.53948739266507,440.52512651669
2025-09-04,79.43473273638239,77.2073786680822,121.53062586169064,46.934127004229566,402.710004275434,1.3672407495610588,0.0,108.60640352767383,13.222850242837517,26.445700485675033,267.65790026208515,4042.531353463901,3294.587217233505,373.9720681151979,3449.620864511023,431.29029386767,3776.376495848259,379.02296260245305,45.40164060646909,100.0,878.1630088227668,11.395549506698616,0.0,905.2024294488187,28.17321017102526,56.34642034205052,-83.38584096810251
2025-09-05,83.48500216850066,74.11143653615906,129.0,65.4652837470486,-1011.2509517296962,0.0,15.594964364848462,-1301.9456338170644,20.824634800558613,41.649269601117226,249.04541248625083,3886.0242331146455,3305.46867755909,290.2777777777777,3450.178484272431,-888.2718539480231,4919.0058937760095,290.27777777777777,59.63460371337111,100.0,-1154.6917070772843,0.0,14.867881483198008,-1241.2451178657966,31.81019558553041,63.62039117106082,22.93301961745152
2025-09-06,22.296793864694425,17.589039036948204,115.0,79.54513197189314,2529.9710320940085,0.0,55.25929896617954,-1232.1051981564272,81.82341506988772,163.64683013977543,3598.42940011066,13825.344288996323,13160.344288996323,332.50000000000006,14039.811090161433,1462.2414758724026,13279.233814268207,350.8320999895884,43.88367524415543,100.0,1841.4059491277417,0.0,74.19595044737208,-1654.3318127201376,102.86413893787945,205.7282778757589,3290.0094839721205
2025-09-07,30.345155738456974,29.588541507905934,106.75,62.65751196306025,-105.25673502401719,0.0,68.79508302500217,-2087.597508433769,77.36215486344118,154.72430972688235,1827.6164636828694,7846.826079679098,7119.993054559814,363.41651255964223,7740.422249943192,227.76000770835444,8264.154675772861,375.74621676901234,19.687445069197572,69.72298651134061,-765.8496448288006,0.0,75.81332001272247,-2300.5670028355403,86.08577504979671,172.17155009959342,1362.5458079071464
2025-09-08,118.03470001041809,84.41070553109957,171.9,42.13082845736409,-1565.962323727733,0.0,24.898326142879615,-2938.8664570363453,27.664806825421792,55.329613650843584,1317.5745196577686,15943.06500788624,15040.56500788624,451.25000000000006,15567.89423392734,493.22232400474127,15997.833011978772,461.5805510280873,59.510222939317735,100.0,0.2393000549859039,0.0,3.0901842706880154,-364.7489733675725,65.66404658626226,131.32809317252452,233.66018025003387
2025-09-09,85.26568026704624,74.69403920894204,138.0,69.36578797463,-2702.5985944124814,0.0,61.9771364698358,-5284.52270210411,75.22293400626378,150.44586801252757,2431.478239679101,3845.5972222222263,3106.7083333333376,369.4444444444444,5320.474305177035,-1972.560451849397,7939.086988439323,323.02611570644626,59.52853515716596,88.80179487513011,-5996.827113451593,0.0,75.8946638440411,-6471.210141300963,96.300089000255,192.60017800051,281.78284984886056
2025-09-10,56.66199438868834,50.47474185494894,118.19884970998922,40.062144219531305,-130.45763491908244,0.0,41.00908086460615,-2323.65630983558,45.56564540511797,91.13129081023594,2102.0673841062617,11252.986111111113,10408.541666666668,422.2222222222222,11847.018565990544,40.87027946963782,12672.776492237572,433.3141028583336,32.265832359294,74.69912897515346,-4502.399863764584,0.0,75.8946638440411,-4300.343016862445,84.9608549233273,169.9217098466546,-371.9785567487928
2025-09-11,22.79814696886377,4.550044646961184,113.9,83.4443384430682,981.0553717847995,0.0,42.091955189993406,-959.6185806282978,48.66349855270801,97.32699710541603,1843.3469553076811,13321.051149717965,12282.829235709793,519.1109570040867,12900.281680207463,917.7597412858006,13020.743852929836,519.1109570040867,47.87602898208602,100.0,467.85114414446355,0.0,50.781469476071635,-1157.7234044103504,58.31851442612826,116.63702885225652,1508.9375197025577
2025-09-12,26.795355912530237,18.554308751106834,120.0,90.67536733102406,940.169063788179,0.0,43.89355904466963,-1176.1435368695834,55.36267561046483,110.72535122092965,2005.5872494368327,12568.944216991473,11631.000080761078,468.9720681151979,11878.482265636518,591.5736694664756,12172.07495462266,442.58317922630897,21.101489885180513,100.0,600.7474891399654,0.0,47.049179679074406,-1260.6995148933838,61.055915448740386,122.11183089748077,1739.3351731358684
2025-09-13,37.87559427079429,32.71739808652832,128.0,24.262013045891994,844.2465370308728,5.931010570286075,0.0,224.6405499759476,8.92742040504016,17.85484081008032,601.7511462448449,10424.052931070477,9688.164658609685,367.9441362303957,9840.834439894563,806.5504591603594,9771.739887074713,368.7279531702556,24.830667207709933,100.0,740.6785581595138,35.44971199414002,0.0,1342.6789085065573,36.79587669891117,73.59175339782234,-675.5921037448658
2025-09-14,78.6748951980381,77.09510181215232,118.5,58.089458172598164,2420.0108037046703,22.968158113049455,0.0,1807.0174324361344,27.880446339525328,55.760892679050656,557.232478589485,4354.790124663827,3713.901852203035,320.44413623039577,4211.7044950317995,2309.609020095081,2543.8195342068384,320.86202963505997,53.21805514842322,100.0,3421.9833220851783,41.40787696540321,0.0,3257.7603806263537,47.99570733933447,95.99141467866895,68.23152678015566
2025-09-15,29.506401276716403,31.99871970268911,127.0,45.922182243289164,1827.7320199474395,12.918511738807739,0.0,381.1787912632325,21.49259158212036,42.98518316424072,1403.5680455199663,10538.777221916118,9548.055307907944,495.3609570040867,10298.689488911246,1723.225062195494,9513.408562946148,468.9720681151979,38.37179644899322,100.0,1765.3154885387344,41.04029888007224,0.0,1210.9515272717863,46.80220000925842,93.60440001851684,460.7595612484312
2025-09-16,34.857518026323824,33.33092906004624,122.0,69.15658673787473,717.9600399044502,0.0,30.113238700839972,-1049.6727608455215,44.7851329412624,89.5702658825248,1678.0625348674469,10432.207430466147,9678.985516457973,376.6109570040868,9998.701688459145,687.3713842626869,10066.576090356477,377.62289308000976,46.94928462206522,100.0,-473.9620224644883,0.0,46.47040401391733,-1619.8429456056745,64.7590273808801,129.5180547617602,1016.3628683794259
2025-09-17,59.45734244278074,65.50300271297067,123.5,51.255343873816386,-1337.2982684633955,0.0,41.7797284810905,-2484.111623466598,46.421920534545,92.84384106909,1053.9695139341122,10093.560419454387,9090.78264167661,501.3888888888888,9515.031225128529,-495.28641647830943,11013.095419384616,501.3888888888888,27.00974537347086,93.10752450855779,-5350.902291842527,0.0,75.8946638440411,-4512.495017754883,84.32740427115671,168.65480854231342,-1007.0620826299579
2025-09-18,69.81656460661785,71.66245833767992,121.95,44.82652608412609,-489.1783855712174,0.0,26.584499427951236,-1856.0384218461527,33.19357726356262,66.38715452712523,1300.47288174781,8690.406818744032,7910.79601584697,389.80540144853114,8565.08320095086,-289.913612041945,9648.375780011425,396.6894835093111,28.252574161066278,100.0,-4303.540752391629,0.0,63.170972597302956,-4410.380289602487,74.04896199466388,148.09792398932777,-41.25838677846977
2025-09-19,72.84186998584063,72.71770265558506,152.25,76.47016439853704,2089.4463319449846,0.0,18.02463552741875,-1312.9481576304004,64.07117395398319,128.14234790796638,3274.252141667419,10597.667805311727,9783.3897193199,407.1390429959133,10414.11650577513,2064.10216320978,9219.451671628092,434.7186645313716,58.41012174449709,100.0,562.6901255939298,0.0,30.179646521077522,-2198.3418881069565,83.78584570586976,167.57169141173952,2593.4603222891465
2025-09-20,64.3028765198632,71.48336850863691,115.0,63.245547463423904,34.06381834949343,0.0,36.67216084209791,-2358.1254303459846,54.72668355344437,109.45336710688873,2282.735881588589,7245.208511892168,6734.764375661772,255.2220681151979,7435.957067807793,256.9910993815546,7775.2736689530475,298.153850263405,46.40344908100062,100.0,-2585.8018145470564,0.0,64.79299380829396,-4166.375880206988,86.53049226128344,173.06098452256688,1407.5130811373645
2025-09-21,35.41414202160234,39.71704058976028,114.9,46.00583917389896,470.6457216561231,0.0,42.172902058828114,-1493.5171429744644,46.85878006536459,93.71756013072918,1870.4453044998584,10350.179196167132,9612.790615492291,368.69429033742006,10271.88481162215,249.6733359487434,10763.85429759503,370.821410960811,40.0198452279169,86.0575471489471,-2973.2291218297078,0.0,75.8946638440411,-2687.7444040546397,87.6530402928742,175.3060805857484,-460.79079836081644
2025-09-22,78.16383385065662,71.23732301854379,115.0,66.52130238983469,-1328.6900994086589,0.0,26.960677603975654,-2107.349924738272,34.78250902834755,69.5650180566951,709.0948072729179,4079.4863908554125,3389.597810180572,344.94429033742006,3933.296279095599,-956.2265447287218,5579.411404499161,344.9442903374201,53.95412268453151,100.0,-2855.000716744953,0.0,40.97835592192628,-3203.0254037545164,52.28777516187469,104.57555032374938,243.44913668581404
