target_date,settlement_period,valid_time_utc,zone,zone_underlying_demand_mw,zone_demand_share,national_demand_mw,national_embedded_wind_solar_mw,national_underlying_demand_proxy_mw,annual_consumption_gwh,annual_consumption_share,zone_daily_profile_share,profile_observations,publish_time_utc
2026-09-03T00:00:00,33,2026-09-03T15:00:00+0000,Edinburgh,2280.603590446908,0.06994765299203315,24293,8311.43335685134,32604.43335685134,16937.6618156,0.0687539075334771,0.021739861666997307,40,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,33,2026-09-03T15:00:00+0000,Inverness,371.87435819435245,0.01140563781999323,24293,8311.43335685134,32604.43335685134,4393.9896549000005,0.01783622566827993,0.013664622342762158,18,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,33,2026-09-03T15:00:00+0000,Leeds,3363.0383667537726,0.1031466589204526,24293,8311.43335685134,32604.43335685134,23703.4700297,0.09621789621183369,0.02290763862416358,66,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,33,2026-09-03T15:00:00+0000,London,10752.124960502944,0.3297749371326996,24293,8311.43335685134,32604.43335685134,79800.8774024,0.32393031610547557,0.02175439784097235,110,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,33,2026-09-03T15:00:00+0000,Manchester,4358.395133577592,0.133674923464411,24293,8311.43335685134,32604.43335685134,31337.7470771,0.12720720181471523,0.022455320589984396,110,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,33,2026-09-03T15:00:00+0000,Newcastle,1720.468112441517,0.05276791943019571,24293,8311.43335685134,32604.43335685134,12293.212011,0.0499010058823626,0.022596526538602137,44,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,33,2026-09-03T15:00:00+0000,Norwich,1250.57562880704,0.038355999477729,24293,8311.43335685134,32604.43335685134,10025.7933104,0.0406970261726516,0.020139637243817593,44,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,34,2026-09-03T15:30:00+0000,Birmingham,4234.320814084825,0.13015821653755294,25373,7159.1053616553545,32532.105361655354,32348.0176877,0.13130812512403575,0.022394776093235272,66,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,34,2026-09-03T15:30:00+0000,Bristol,2173.523491055409,0.06681164550811021,25373,7159.1053616553545,32532.105361655354,16781.7630635,0.06812107825024062,0.022158348596247476,66,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,34,2026-09-03T15:30:00+0000,Cardiff,2291.5320014107715,0.07043909319535567,25373,7159.1053616553545,32532.105361655354,18729.45612165,0.07602721723692794,0.02093203236539485,44,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,34,2026-09-03T15:30:00+0000,Edinburgh,2285.878974392033,0.07026532556009522,25373,7159.1053616553545,32532.105361655354,16937.6618156,0.0687539075334771,0.02308928119730441,40,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,34,2026-09-03T15:30:00+0000,Inverness,416.4903912269379,0.012802441975299976,25373,7159.1053616553545,32532.105361655354,4393.9896549000005,0.01783622566827993,0.01621648010024869,18,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,34,2026-09-03T15:30:00+0000,Leeds,3242.8725541749754,0.09968222216559199,25373,7159.1053616553545,32532.105361655354,23703.4700297,0.09621789621183369,0.02340607486845277,66,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,34,2026-09-03T15:30:00+0000,London,10717.939459934942,0.32945729582469213,25373,7159.1053616553545,32532.105361655354,79800.8774024,0.32393031610547557,0.0229781082167036,110,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,34,2026-09-03T15:30:00+0000,Manchester,4194.337168945893,0.12892916466112384,25373,7159.1053616553545,32532.105361655354,31337.7470771,0.12720720181471523,0.022898456290093655,110,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,34,2026-09-03T15:30:00+0000,Newcastle,1675.0357052685426,0.05148869667817007,25373,7159.1053616553545,32532.105361655354,12293.212011,0.0499010058823626,0.023311452499866353,44,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,34,2026-09-03T15:30:00+0000,Norwich,1300.1748011610257,0.039965897894007923,25373,7159.1053616553545,32532.105361655354,10025.7933104,0.0406970261726516,0.02218674719441243,44,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,35,2026-09-03T16:00:00+0000,Birmingham,4270.71702685122,0.13100100894512745,26718,5882.6422487944365,32600.642248794436,32348.0176877,0.13130812512403575,0.023725429438346813,66,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,35,2026-09-03T16:00:00+0000,Bristol,2207.2568962471832,0.06770593288936837,26718,5882.6422487944365,32600.642248794436,16781.7630635,0.06812107825024062,0.02363612372816709,66,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,35,2026-09-03T16:00:00+0000,Cardiff,2398.7383757149514,0.07357948218960797,26718,5882.6422487944365,32600.642248794436,18729.45612165,0.07602721723692794,0.0230154078011676,44,2026-09-02T11:48:00+0000
2026-09-03T00:00:00,35,2026-09-03T16:00:00+0000,Edinburgh,2282.5670342296803,0.0700160143107024,26718,5882.6422487944365,32600.642248794436,16937.6618156,0.0687539075334771,0.024217596607073524,40,2026-09-02T11:48:00+0000
