settlement_date,settlement_period,valid_time_utc,evaluation_segment,fold,wind_cf,solar_cf,wind_pred_cf,solar_pred_cf,wind_actual_mw,wind_forecast_mw,solar_actual_mw,solar_forecast_mw,embedded_wind_capacity_mw,embedded_solar_capacity_mw
2025-10-22T00:00:00,47,2025-10-22T22:00:00+0000,development_oof,3.0,0.1115652437178322,0.0,0.1156090423464775,0.0,736.9999999999995,763.7133337408304,0.0,0.0,6606,21639
2025-10-22T00:00:00,48,2025-10-22T22:30:00+0000,development_oof,3.0,0.1150469270360278,0.0,0.1207871213555336,0.0,759.9999999999997,797.919723674655,0.0,0.0,6606,21639
2025-10-23T00:00:00,1,2025-10-22T23:00:00+0000,development_oof,3.0,0.1223130487435664,0.0,0.1195209473371505,0.0,807.9999999999997,789.5553781092167,0.0,0.0,6606,21639
2025-10-23T00:00:00,2,2025-10-22T23:30:00+0000,development_oof,3.0,0.1294277929155313,0.0,0.1210922300815582,8.098076068563387e-05,854.9999999999998,799.9352719187737,0.0,1.7526666035191738,6606,21643
2025-10-23T00:00:00,3,2025-10-23T00:00:00+0000,development_oof,3.0,0.1404783530124129,0.0,0.1263006180524826,0.0001039839771692,927.9999999999995,834.3418828547001,0.0,2.250525217874383,6606,21643
2025-10-23T00:00:00,4,2025-10-23T00:30:00+0000,development_oof,3.0,0.1513775355737208,0.0,0.1371379941701889,0.0002208004007115,999.9999999999995,905.933589488268,0.0,4.7787830726010725,6606,21643
2025-10-23T00:00:00,5,2025-10-23T01:00:00+0000,development_oof,3.0,0.1689373297002724,0.0,0.1430592685937881,0.000229458528338,1115.999999999999,945.0495283305644,0.0,4.966170928819338,6606,21643
2025-10-23T00:00:00,6,2025-10-23T01:30:00+0000,development_oof,3.0,0.1863457462912504,0.0,0.1563795357942581,0.0002676038420759,1231.0,1033.0432134568691,0.0,5.79174995404901,6606,21643
2025-10-23T00:00:00,7,2025-10-23T02:00:00+0000,development_oof,3.0,0.2173781410838631,0.0,0.1829046159982681,0.0002676038420759,1435.9999999999998,1208.2678932845592,0.0,5.79174995404901,6606,21643
2025-10-23T00:00:00,8,2025-10-23T02:30:00+0000,development_oof,3.0,0.2482591583409022,0.0,0.1936844289302826,0.0002676038420759,1640.0,1279.4793375134468,0.0,5.79174995404901,6606,21643
2025-10-23T00:00:00,9,2025-10-23T03:00:00+0000,development_oof,3.0,0.2717226763548289,0.0,0.2149644494056701,0.0002676038420759,1794.9999999999995,1420.0551527738571,0.0,5.79174995404901,6606,21643
2025-10-23T00:00:00,10,2025-10-23T03:30:00+0000,development_oof,3.0,0.2951861943687556,0.0,0.2631474435329438,0.0002676038420759,1949.9999999999995,1738.3520119786265,0.0,5.79174995404901,6606,21643
2025-10-23T00:00:00,11,2025-10-23T04:00:00+0000,development_oof,3.0,0.3119891008174387,0.0,0.2895039916038512,0.0002676038420759,2061.0,1912.4633685350416,0.0,5.79174995404901,6606,21643
2025-10-23T00:00:00,12,2025-10-23T04:30:00+0000,development_oof,3.0,0.3287920072661217,0.0,0.303202360868454,0.0002676038420759,2172.0,2002.954795897007,0.0,5.79174995404901,6606,21643
