auction_id,product,family,direction,delivery_start_utc,delivery_end_utc,window_hours,cleared_volume_mw,clearing_price_gbp_per_mw_per_hour,minimum_mw,whole_mw,bm_required,response_seconds,energy_guard_hours
2649,NBR,Balancing Reserve,downward,2026-03-06 07:30:00+00:00,2026-03-06 08:00:00+00:00,0.5,0,0.0,1,True,True,,0.5
2649,NQR,Quick Reserve,downward,2026-03-06 07:30:00+00:00,2026-03-06 08:00:00+00:00,0.5,317,0.0,1,True,False,60.0,1.0
2649,PBR,Balancing Reserve,upward,2026-03-06 07:30:00+00:00,2026-03-06 08:00:00+00:00,0.5,600,2.35,1,True,True,,0.5
2649,PQR,Quick Reserve,upward,2026-03-06 07:30:00+00:00,2026-03-06 08:00:00+00:00,0.5,500,1.0,1,True,False,60.0,1.0
2649,NBR,Balancing Reserve,downward,2026-03-06 08:00:00+00:00,2026-03-06 08:30:00+00:00,0.5,0,0.0,1,True,True,,0.5
2649,NQR,Quick Reserve,downward,2026-03-06 08:00:00+00:00,2026-03-06 08:30:00+00:00,0.5,316,0.0,1,True,False,60.0,1.0
2649,PBR,Balancing Reserve,upward,2026-03-06 08:00:00+00:00,2026-03-06 08:30:00+00:00,0.5,600,2.32,1,True,True,,0.5
2649,PQR,Quick Reserve,upward,2026-03-06 08:00:00+00:00,2026-03-06 08:30:00+00:00,0.5,500,1.0,1,True,False,60.0,1.0
2649,NBR,Balancing Reserve,downward,2026-03-06 08:30:00+00:00,2026-03-06 09:00:00+00:00,0.5,0,0.0,1,True,True,,0.5
2649,NQR,Quick Reserve,downward,2026-03-06 08:30:00+00:00,2026-03-06 09:00:00+00:00,0.5,316,0.0,1,True,False,60.0,1.0
2649,PBR,Balancing Reserve,upward,2026-03-06 08:30:00+00:00,2026-03-06 09:00:00+00:00,0.5,600,1.78,1,True,True,,0.5
2649,PQR,Quick Reserve,upward,2026-03-06 08:30:00+00:00,2026-03-06 09:00:00+00:00,0.5,500,1.0,1,True,False,60.0,1.0
2649,NBR,Balancing Reserve,downward,2026-03-06 09:00:00+00:00,2026-03-06 09:30:00+00:00,0.5,0,0.0,1,True,True,,0.5
2649,NQR,Quick Reserve,downward,2026-03-06 09:00:00+00:00,2026-03-06 09:30:00+00:00,0.5,300,1.0,1,True,False,60.0,1.0
2649,PBR,Balancing Reserve,upward,2026-03-06 09:00:00+00:00,2026-03-06 09:30:00+00:00,0.5,600,2.96,1,True,True,,0.5
2649,PQR,Quick Reserve,upward,2026-03-06 09:00:00+00:00,2026-03-06 09:30:00+00:00,0.5,500,1.0,1,True,False,60.0,1.0
2649,NBR,Balancing Reserve,downward,2026-03-06 09:30:00+00:00,2026-03-06 10:00:00+00:00,0.5,0,0.0,1,True,True,,0.5
2649,NQR,Quick Reserve,downward,2026-03-06 09:30:00+00:00,2026-03-06 10:00:00+00:00,0.5,300,1.0,1,True,False,60.0,1.0
2649,PBR,Balancing Reserve,upward,2026-03-06 09:30:00+00:00,2026-03-06 10:00:00+00:00,0.5,600,2.96,1,True,True,,0.5
2649,PQR,Quick Reserve,upward,2026-03-06 09:30:00+00:00,2026-03-06 10:00:00+00:00,0.5,500,1.0,1,True,False,60.0,1.0
2649,NBR,Balancing Reserve,downward,2026-03-06 10:00:00+00:00,2026-03-06 10:30:00+00:00,0.5,0,0.0,1,True,True,,0.5
2649,NQR,Quick Reserve,downward,2026-03-06 10:00:00+00:00,2026-03-06 10:30:00+00:00,0.5,300,1.0,1,True,False,60.0,1.0
2649,PBR,Balancing Reserve,upward,2026-03-06 10:00:00+00:00,2026-03-06 10:30:00+00:00,0.5,600,2.96,1,True,True,,0.5
2649,PQR,Quick Reserve,upward,2026-03-06 10:00:00+00:00,2026-03-06 10:30:00+00:00,0.5,500,1.0,1,True,False,60.0,1.0
2649,NBR,Balancing Reserve,downward,2026-03-06 10:30:00+00:00,2026-03-06 11:00:00+00:00,0.5,0,0.0,1,True,True,,0.5
2649,NQR,Quick Reserve,downward,2026-03-06 10:30:00+00:00,2026-03-06 11:00:00+00:00,0.5,300,2.89,1,True,False,60.0,1.0
2649,PBR,Balancing Reserve,upward,2026-03-06 10:30:00+00:00,2026-03-06 11:00:00+00:00,0.5,600,2.96,1,True,True,,0.5
2649,PQR,Quick Reserve,upward,2026-03-06 10:30:00+00:00,2026-03-06 11:00:00+00:00,0.5,500,1.0,1,True,False,60.0,1.0
2649,DCH,Dynamic Containment,downward,2026-03-06 11:00:00+00:00,2026-03-06 15:00:00+00:00,4.0,852,0.44,1,True,False,1.0,0.25
2649,DCL,Dynamic Containment,upward,2026-03-06 11:00:00+00:00,2026-03-06 15:00:00+00:00,4.0,1017,1.83,1,True,False,1.0,0.25
2649,DMH,Dynamic Moderation,downward,2026-03-06 11:00:00+00:00,2026-03-06 15:00:00+00:00,4.0,530,-0.92,1,True,False,1.0,0.5
2649,DML,Dynamic Moderation,upward,2026-03-06 11:00:00+00:00,2026-03-06 15:00:00+00:00,4.0,530,5.02,1,True,False,1.0,0.5
2649,DRH,Dynamic Regulation,downward,2026-03-06 11:00:00+00:00,2026-03-06 15:00:00+00:00,4.0,500,-11.82,1,True,False,10.0,1.0
2649,DRL,Dynamic Regulation,upward,2026-03-06 11:00:00+00:00,2026-03-06 15:00:00+00:00,4.0,480,19.75,1,True,False,10.0,1.0
2649,NBR,Balancing Reserve,downward,2026-03-06 11:00:00+00:00,2026-03-06 11:30:00+00:00,0.5,0,0.0,1,True,True,,0.5
2649,NQR,Quick Reserve,downward,2026-03-06 11:00:00+00:00,2026-03-06 11:30:00+00:00,0.5,300,1.0,1,True,False,60.0,1.0
2649,PBR,Balancing Reserve,upward,2026-03-06 11:00:00+00:00,2026-03-06 11:30:00+00:00,0.5,500,2.01,1,True,True,,0.5
2649,PQR,Quick Reserve,upward,2026-03-06 11:00:00+00:00,2026-03-06 11:30:00+00:00,0.5,535,0.0,1,True,False,60.0,1.0
2649,NBR,Balancing Reserve,downward,2026-03-06 11:30:00+00:00,2026-03-06 12:00:00+00:00,0.5,0,0.0,1,True,True,,0.5
2649,NQR,Quick Reserve,downward,2026-03-06 11:30:00+00:00,2026-03-06 12:00:00+00:00,0.5,300,1.0,1,True,False,60.0,1.0
2649,PBR,Balancing Reserve,upward,2026-03-06 11:30:00+00:00,2026-03-06 12:00:00+00:00,0.5,500,2.01,1,True,True,,0.5
2649,PQR,Quick Reserve,upward,2026-03-06 11:30:00+00:00,2026-03-06 12:00:00+00:00,0.5,535,0.0,1,True,False,60.0,1.0
2649,NBR,Balancing Reserve,downward,2026-03-06 12:00:00+00:00,2026-03-06 12:30:00+00:00,0.5,0,0.0,1,True,True,,0.5
2649,NQR,Quick Reserve,downward,2026-03-06 12:00:00+00:00,2026-03-06 12:30:00+00:00,0.5,299,2.98,1,True,False,60.0,1.0
2649,PBR,Balancing Reserve,upward,2026-03-06 12:00:00+00:00,2026-03-06 12:30:00+00:00,0.5,500,2.0,1,True,True,,0.5
2649,PQR,Quick Reserve,upward,2026-03-06 12:00:00+00:00,2026-03-06 12:30:00+00:00,0.5,535,0.0,1,True,False,60.0,1.0
2649,NBR,Balancing Reserve,downward,2026-03-06 12:30:00+00:00,2026-03-06 13:00:00+00:00,0.5,0,0.0,1,True,True,,0.5
2649,NQR,Quick Reserve,downward,2026-03-06 12:30:00+00:00,2026-03-06 13:00:00+00:00,0.5,299,1.23,1,True,False,60.0,1.0
2649,PBR,Balancing Reserve,upward,2026-03-06 12:30:00+00:00,2026-03-06 13:00:00+00:00,0.5,500,2.0,1,True,True,,0.5
2649,PQR,Quick Reserve,upward,2026-03-06 12:30:00+00:00,2026-03-06 13:00:00+00:00,0.5,535,0.0,1,True,False,60.0,1.0
2649,NBR,Balancing Reserve,downward,2026-03-06 13:00:00+00:00,2026-03-06 13:30:00+00:00,0.5,0,0.0,1,True,True,,0.5
2649,NQR,Quick Reserve,downward,2026-03-06 13:00:00+00:00,2026-03-06 13:30:00+00:00,0.5,300,1.0,1,True,False,60.0,1.0
2649,PBR,Balancing Reserve,upward,2026-03-06 13:00:00+00:00,2026-03-06 13:30:00+00:00,0.5,500,2.05,1,True,True,,0.5
2649,PQR,Quick Reserve,upward,2026-03-06 13:00:00+00:00,2026-03-06 13:30:00+00:00,0.5,535,0.0,1,True,False,60.0,1.0
2649,NBR,Balancing Reserve,downward,2026-03-06 13:30:00+00:00,2026-03-06 14:00:00+00:00,0.5,0,0.0,1,True,True,,0.5
2649,NQR,Quick Reserve,downward,2026-03-06 13:30:00+00:00,2026-03-06 14:00:00+00:00,0.5,314,0.0,1,True,False,60.0,1.0
2649,PBR,Balancing Reserve,upward,2026-03-06 13:30:00+00:00,2026-03-06 14:00:00+00:00,0.5,500,2.05,1,True,True,,0.5
2649,PQR,Quick Reserve,upward,2026-03-06 13:30:00+00:00,2026-03-06 14:00:00+00:00,0.5,501,2.09,1,True,False,60.0,1.0
2649,NBR,Balancing Reserve,downward,2026-03-06 14:00:00+00:00,2026-03-06 14:30:00+00:00,0.5,0,0.0,1,True,True,,0.5
2649,NQR,Quick Reserve,downward,2026-03-06 14:00:00+00:00,2026-03-06 14:30:00+00:00,0.5,300,4.1,1,True,False,60.0,1.0
2649,PBR,Balancing Reserve,upward,2026-03-06 14:00:00+00:00,2026-03-06 14:30:00+00:00,0.5,500,2.05,1,True,True,,0.5
2649,PQR,Quick Reserve,upward,2026-03-06 14:00:00+00:00,2026-03-06 14:30:00+00:00,0.5,501,2.09,1,True,False,60.0,1.0
2649,NBR,Balancing Reserve,downward,2026-03-06 14:30:00+00:00,2026-03-06 15:00:00+00:00,0.5,0,0.0,1,True,True,,0.5
2649,NQR,Quick Reserve,downward,2026-03-06 14:30:00+00:00,2026-03-06 15:00:00+00:00,0.5,300,3.85,1,True,False,60.0,1.0
2649,PBR,Balancing Reserve,upward,2026-03-06 14:30:00+00:00,2026-03-06 15:00:00+00:00,0.5,500,2.05,1,True,True,,0.5
2649,PQR,Quick Reserve,upward,2026-03-06 14:30:00+00:00,2026-03-06 15:00:00+00:00,0.5,506,0.0,1,True,False,60.0,1.0
2649,DCH,Dynamic Containment,downward,2026-03-06 15:00:00+00:00,2026-03-06 19:00:00+00:00,4.0,844,0.95,1,True,False,1.0,0.25
2649,DCL,Dynamic Containment,upward,2026-03-06 15:00:00+00:00,2026-03-06 19:00:00+00:00,4.0,1052,7.15,1,True,False,1.0,0.25
2649,DMH,Dynamic Moderation,downward,2026-03-06 15:00:00+00:00,2026-03-06 19:00:00+00:00,4.0,510,0.14,1,True,False,1.0,0.5
2649,DML,Dynamic Moderation,upward,2026-03-06 15:00:00+00:00,2026-03-06 19:00:00+00:00,4.0,500,12.58,1,True,False,1.0,0.5
2649,DRH,Dynamic Regulation,downward,2026-03-06 15:00:00+00:00,2026-03-06 19:00:00+00:00,4.0,500,-10.0,1,True,False,10.0,1.0
2649,DRL,Dynamic Regulation,upward,2026-03-06 15:00:00+00:00,2026-03-06 19:00:00+00:00,4.0,480,30.11,1,True,False,10.0,1.0
2649,NBR,Balancing Reserve,downward,2026-03-06 15:00:00+00:00,2026-03-06 15:30:00+00:00,0.5,0,0.0,1,True,True,,0.5
2649,NQR,Quick Reserve,downward,2026-03-06 15:00:00+00:00,2026-03-06 15:30:00+00:00,0.5,300,6.25,1,True,False,60.0,1.0
2649,PBR,Balancing Reserve,upward,2026-03-06 15:00:00+00:00,2026-03-06 15:30:00+00:00,0.5,600,4.2,1,True,True,,0.5
2649,PQR,Quick Reserve,upward,2026-03-06 15:00:00+00:00,2026-03-06 15:30:00+00:00,0.5,500,1.0,1,True,False,60.0,1.0
2649,NBR,Balancing Reserve,downward,2026-03-06 15:30:00+00:00,2026-03-06 16:00:00+00:00,0.5,0,0.0,1,True,True,,0.5
2649,NQR,Quick Reserve,downward,2026-03-06 15:30:00+00:00,2026-03-06 16:00:00+00:00,0.5,220,13.43,1,True,False,60.0,1.0
2649,PBR,Balancing Reserve,upward,2026-03-06 15:30:00+00:00,2026-03-06 16:00:00+00:00,0.5,600,4.2,1,True,True,,0.5
2649,PQR,Quick Reserve,upward,2026-03-06 15:30:00+00:00,2026-03-06 16:00:00+00:00,0.5,500,1.0,1,True,False,60.0,1.0
2649,NBR,Balancing Reserve,downward,2026-03-06 16:00:00+00:00,2026-03-06 16:30:00+00:00,0.5,0,0.0,1,True,True,,0.5
2649,NQR,Quick Reserve,downward,2026-03-06 16:00:00+00:00,2026-03-06 16:30:00+00:00,0.5,209,5.0,1,True,False,60.0,1.0
2649,PBR,Balancing Reserve,upward,2026-03-06 16:00:00+00:00,2026-03-06 16:30:00+00:00,0.5,600,4.33,1,True,True,,0.5
2649,PQR,Quick Reserve,upward,2026-03-06 16:00:00+00:00,2026-03-06 16:30:00+00:00,0.5,500,1.0,1,True,False,60.0,1.0
2649,NBR,Balancing Reserve,downward,2026-03-06 16:30:00+00:00,2026-03-06 17:00:00+00:00,0.5,0,0.0,1,True,True,,0.5
2649,NQR,Quick Reserve,downward,2026-03-06 16:30:00+00:00,2026-03-06 17:00:00+00:00,0.5,227,6.97,1,True,False,60.0,1.0
2649,PBR,Balancing Reserve,upward,2026-03-06 16:30:00+00:00,2026-03-06 17:00:00+00:00,0.5,600,4.41,1,True,True,,0.5
2649,PQR,Quick Reserve,upward,2026-03-06 16:30:00+00:00,2026-03-06 17:00:00+00:00,0.5,500,1.0,1,True,False,60.0,1.0
2649,NBR,Balancing Reserve,downward,2026-03-06 17:00:00+00:00,2026-03-06 17:30:00+00:00,0.5,0,0.0,1,True,True,,0.5
2649,NQR,Quick Reserve,downward,2026-03-06 17:00:00+00:00,2026-03-06 17:30:00+00:00,0.5,300,1.0,1,True,False,60.0,1.0
2649,PBR,Balancing Reserve,upward,2026-03-06 17:00:00+00:00,2026-03-06 17:30:00+00:00,0.5,600,25.36,1,True,True,,0.5
2649,PQR,Quick Reserve,upward,2026-03-06 17:00:00+00:00,2026-03-06 17:30:00+00:00,0.5,440,18.66,1,True,False,60.0,1.0
2649,NBR,Balancing Reserve,downward,2026-03-06 17:30:00+00:00,2026-03-06 18:00:00+00:00,0.5,0,0.0,1,True,True,,0.5
2649,NQR,Quick Reserve,downward,2026-03-06 17:30:00+00:00,2026-03-06 18:00:00+00:00,0.5,332,0.0,1,True,False,60.0,1.0
2649,PBR,Balancing Reserve,upward,2026-03-06 17:30:00+00:00,2026-03-06 18:00:00+00:00,0.5,600,25.36,1,True,True,,0.5
2649,PQR,Quick Reserve,upward,2026-03-06 17:30:00+00:00,2026-03-06 18:00:00+00:00,0.5,253,26.25,1,True,False,60.0,1.0
2649,NBR,Balancing Reserve,downward,2026-03-06 18:00:00+00:00,2026-03-06 18:30:00+00:00,0.5,0,0.0,1,True,True,,0.5
2649,NQR,Quick Reserve,downward,2026-03-06 18:00:00+00:00,2026-03-06 18:30:00+00:00,0.5,325,0.0,1,True,False,60.0,1.0
2649,PBR,Balancing Reserve,upward,2026-03-06 18:00:00+00:00,2026-03-06 18:30:00+00:00,0.5,600,25.36,1,True,True,,0.5
2649,PQR,Quick Reserve,upward,2026-03-06 18:00:00+00:00,2026-03-06 18:30:00+00:00,0.5,395,26.28,1,True,False,60.0,1.0
2649,NBR,Balancing Reserve,downward,2026-03-06 18:30:00+00:00,2026-03-06 19:00:00+00:00,0.5,0,0.0,1,True,True,,0.5
2649,NQR,Quick Reserve,downward,2026-03-06 18:30:00+00:00,2026-03-06 19:00:00+00:00,0.5,332,0.0,1,True,False,60.0,1.0
2649,PBR,Balancing Reserve,upward,2026-03-06 18:30:00+00:00,2026-03-06 19:00:00+00:00,0.5,600,25.36,1,True,True,,0.5
2649,PQR,Quick Reserve,upward,2026-03-06 18:30:00+00:00,2026-03-06 19:00:00+00:00,0.5,440,19.14,1,True,False,60.0,1.0
2649,DCH,Dynamic Containment,downward,2026-03-06 19:00:00+00:00,2026-03-06 23:00:00+00:00,4.0,803,0.16,1,True,False,1.0,0.25
2649,DCL,Dynamic Containment,upward,2026-03-06 19:00:00+00:00,2026-03-06 23:00:00+00:00,4.0,859,3.7,1,True,False,1.0,0.25
2649,DMH,Dynamic Moderation,downward,2026-03-06 19:00:00+00:00,2026-03-06 23:00:00+00:00,4.0,590,-2.04,1,True,False,1.0,0.5
2649,DML,Dynamic Moderation,upward,2026-03-06 19:00:00+00:00,2026-03-06 23:00:00+00:00,4.0,530,7.9,1,True,False,1.0,0.5
2649,DRH,Dynamic Regulation,downward,2026-03-06 19:00:00+00:00,2026-03-06 23:00:00+00:00,4.0,500,-12.25,1,True,False,10.0,1.0
2649,DRL,Dynamic Regulation,upward,2026-03-06 19:00:00+00:00,2026-03-06 23:00:00+00:00,4.0,480,21.28,1,True,False,10.0,1.0
2649,NBR,Balancing Reserve,downward,2026-03-06 19:00:00+00:00,2026-03-06 19:30:00+00:00,0.5,0,0.0,1,True,True,,0.5
2649,NQR,Quick Reserve,downward,2026-03-06 19:00:00+00:00,2026-03-06 19:30:00+00:00,0.5,327,0.0,1,True,False,60.0,1.0
2649,PBR,Balancing Reserve,upward,2026-03-06 19:00:00+00:00,2026-03-06 19:30:00+00:00,0.5,400,2.67,1,True,True,,0.5
2649,PQR,Quick Reserve,upward,2026-03-06 19:00:00+00:00,2026-03-06 19:30:00+00:00,0.5,458,9.1,1,True,False,60.0,1.0
2649,NBR,Balancing Reserve,downward,2026-03-06 19:30:00+00:00,2026-03-06 20:00:00+00:00,0.5,0,0.0,1,True,True,,0.5
2649,NQR,Quick Reserve,downward,2026-03-06 19:30:00+00:00,2026-03-06 20:00:00+00:00,0.5,327,0.0,1,True,False,60.0,1.0
2649,PBR,Balancing Reserve,upward,2026-03-06 19:30:00+00:00,2026-03-06 20:00:00+00:00,0.5,400,2.67,1,True,True,,0.5
2649,PQR,Quick Reserve,upward,2026-03-06 19:30:00+00:00,2026-03-06 20:00:00+00:00,0.5,459,9.98,1,True,False,60.0,1.0
2649,NBR,Balancing Reserve,downward,2026-03-06 20:00:00+00:00,2026-03-06 20:30:00+00:00,0.5,0,0.0,1,True,True,,0.5
2649,NQR,Quick Reserve,downward,2026-03-06 20:00:00+00:00,2026-03-06 20:30:00+00:00,0.5,302,0.0,1,True,False,60.0,1.0
2649,PBR,Balancing Reserve,upward,2026-03-06 20:00:00+00:00,2026-03-06 20:30:00+00:00,0.5,400,2.67,1,True,True,,0.5
2649,PQR,Quick Reserve,upward,2026-03-06 20:00:00+00:00,2026-03-06 20:30:00+00:00,0.5,458,7.25,1,True,False,60.0,1.0
2649,NBR,Balancing Reserve,downward,2026-03-06 20:30:00+00:00,2026-03-06 21:00:00+00:00,0.5,0,0.0,1,True,True,,0.5
2649,NQR,Quick Reserve,downward,2026-03-06 20:30:00+00:00,2026-03-06 21:00:00+00:00,0.5,327,0.0,1,True,False,60.0,1.0
2649,PBR,Balancing Reserve,upward,2026-03-06 20:30:00+00:00,2026-03-06 21:00:00+00:00,0.5,400,2.67,1,True,True,,0.5
2649,PQR,Quick Reserve,upward,2026-03-06 20:30:00+00:00,2026-03-06 21:00:00+00:00,0.5,465,7.25,1,True,False,60.0,1.0
2649,NBR,Balancing Reserve,downward,2026-03-06 21:00:00+00:00,2026-03-06 21:30:00+00:00,0.5,0,0.0,1,True,True,,0.5
2649,NQR,Quick Reserve,downward,2026-03-06 21:00:00+00:00,2026-03-06 21:30:00+00:00,0.5,302,0.0,1,True,False,60.0,1.0
2649,PBR,Balancing Reserve,upward,2026-03-06 21:00:00+00:00,2026-03-06 21:30:00+00:00,0.5,400,2.2,1,True,True,,0.5
2649,PQR,Quick Reserve,upward,2026-03-06 21:00:00+00:00,2026-03-06 21:30:00+00:00,0.5,464,7.36,1,True,False,60.0,1.0
2649,NBR,Balancing Reserve,downward,2026-03-06 21:30:00+00:00,2026-03-06 22:00:00+00:00,0.5,0,0.0,1,True,True,,0.5
2649,NQR,Quick Reserve,downward,2026-03-06 21:30:00+00:00,2026-03-06 22:00:00+00:00,0.5,302,0.0,1,True,False,60.0,1.0
2649,PBR,Balancing Reserve,upward,2026-03-06 21:30:00+00:00,2026-03-06 22:00:00+00:00,0.5,400,2.2,1,True,True,,0.5
2649,PQR,Quick Reserve,upward,2026-03-06 21:30:00+00:00,2026-03-06 22:00:00+00:00,0.5,464,7.5,1,True,False,60.0,1.0
2649,NBR,Balancing Reserve,downward,2026-03-06 22:00:00+00:00,2026-03-06 22:30:00+00:00,0.5,0,0.0,1,True,True,,0.5
2649,NQR,Quick Reserve,downward,2026-03-06 22:00:00+00:00,2026-03-06 22:30:00+00:00,0.5,302,0.0,1,True,False,60.0,1.0
2649,PBR,Balancing Reserve,upward,2026-03-06 22:00:00+00:00,2026-03-06 22:30:00+00:00,0.5,400,2.2,1,True,True,,0.5
2649,PQR,Quick Reserve,upward,2026-03-06 22:00:00+00:00,2026-03-06 22:30:00+00:00,0.5,475,6.58,1,True,False,60.0,1.0
2649,NBR,Balancing Reserve,downward,2026-03-06 22:30:00+00:00,2026-03-06 23:00:00+00:00,0.5,0,0.0,1,True,True,,0.5
2649,NQR,Quick Reserve,downward,2026-03-06 22:30:00+00:00,2026-03-06 23:00:00+00:00,0.5,327,0.0,1,True,False,60.0,1.0
2649,PBR,Balancing Reserve,upward,2026-03-06 22:30:00+00:00,2026-03-06 23:00:00+00:00,0.5,400,2.2,1,True,True,,0.5
2649,PQR,Quick Reserve,upward,2026-03-06 22:30:00+00:00,2026-03-06 23:00:00+00:00,0.5,475,7.25,1,True,False,60.0,1.0
2650,DCH,Dynamic Containment,downward,2026-03-06 23:00:00+00:00,2026-03-07 03:00:00+00:00,4.0,965,-0.11,1,True,False,1.0,0.25
2650,DCL,Dynamic Containment,upward,2026-03-06 23:00:00+00:00,2026-03-07 03:00:00+00:00,4.0,870,1.26,1,True,False,1.0,0.25
2650,DMH,Dynamic Moderation,downward,2026-03-06 23:00:00+00:00,2026-03-07 03:00:00+00:00,4.0,590,-2.51,1,True,False,1.0,0.5
2650,DML,Dynamic Moderation,upward,2026-03-06 23:00:00+00:00,2026-03-07 03:00:00+00:00,4.0,530,5.55,1,True,False,1.0,0.5
2650,DRH,Dynamic Regulation,downward,2026-03-06 23:00:00+00:00,2026-03-07 03:00:00+00:00,4.0,500,-11.49,1,True,False,10.0,1.0
2650,DRL,Dynamic Regulation,upward,2026-03-06 23:00:00+00:00,2026-03-07 03:00:00+00:00,4.0,480,17.26,1,True,False,10.0,1.0
2650,NBR,Balancing Reserve,downward,2026-03-06 23:00:00+00:00,2026-03-06 23:30:00+00:00,0.5,0,0.0,1,True,True,,0.5
2650,NQR,Quick Reserve,downward,2026-03-06 23:00:00+00:00,2026-03-06 23:30:00+00:00,0.5,300,1.0,1,True,False,60.0,1.0
2650,PBR,Balancing Reserve,upward,2026-03-06 23:00:00+00:00,2026-03-06 23:30:00+00:00,0.5,209,0.0,1,True,True,,0.5
2650,PQR,Quick Reserve,upward,2026-03-06 23:00:00+00:00,2026-03-06 23:30:00+00:00,0.5,500,1.0,1,True,False,60.0,1.0
2650,NBR,Balancing Reserve,downward,2026-03-06 23:30:00+00:00,2026-03-07 00:00:00+00:00,0.5,0,0.0,1,True,True,,0.5
2650,NQR,Quick Reserve,downward,2026-03-06 23:30:00+00:00,2026-03-07 00:00:00+00:00,0.5,300,1.0,1,True,False,60.0,1.0
2650,PBR,Balancing Reserve,upward,2026-03-06 23:30:00+00:00,2026-03-07 00:00:00+00:00,0.5,209,0.0,1,True,True,,0.5
2650,PQR,Quick Reserve,upward,2026-03-06 23:30:00+00:00,2026-03-07 00:00:00+00:00,0.5,300,1.03,1,True,False,60.0,1.0
2650,NBR,Balancing Reserve,downward,2026-03-07 00:00:00+00:00,2026-03-07 00:30:00+00:00,0.5,0,0.0,1,True,True,,0.5
2650,NQR,Quick Reserve,downward,2026-03-07 00:00:00+00:00,2026-03-07 00:30:00+00:00,0.5,300,1.0,1,True,False,60.0,1.0
2650,PBR,Balancing Reserve,upward,2026-03-07 00:00:00+00:00,2026-03-07 00:30:00+00:00,0.5,209,0.0,1,True,True,,0.5
2650,PQR,Quick Reserve,upward,2026-03-07 00:00:00+00:00,2026-03-07 00:30:00+00:00,0.5,300,1.03,1,True,False,60.0,1.0
2650,NBR,Balancing Reserve,downward,2026-03-07 00:30:00+00:00,2026-03-07 01:00:00+00:00,0.5,0,0.0,1,True,True,,0.5
2650,NQR,Quick Reserve,downward,2026-03-07 00:30:00+00:00,2026-03-07 01:00:00+00:00,0.5,300,1.0,1,True,False,60.0,1.0
2650,PBR,Balancing Reserve,upward,2026-03-07 00:30:00+00:00,2026-03-07 01:00:00+00:00,0.5,209,0.0,1,True,True,,0.5
2650,PQR,Quick Reserve,upward,2026-03-07 00:30:00+00:00,2026-03-07 01:00:00+00:00,0.5,300,1.03,1,True,False,60.0,1.0
2650,NBR,Balancing Reserve,downward,2026-03-07 01:00:00+00:00,2026-03-07 01:30:00+00:00,0.5,0,0.0,1,True,True,,0.5
2650,NQR,Quick Reserve,downward,2026-03-07 01:00:00+00:00,2026-03-07 01:30:00+00:00,0.5,300,1.0,1,True,False,60.0,1.0
2650,PBR,Balancing Reserve,upward,2026-03-07 01:00:00+00:00,2026-03-07 01:30:00+00:00,0.5,209,0.0,1,True,True,,0.5
2650,PQR,Quick Reserve,upward,2026-03-07 01:00:00+00:00,2026-03-07 01:30:00+00:00,0.5,300,1.03,1,True,False,60.0,1.0
2650,NBR,Balancing Reserve,downward,2026-03-07 01:30:00+00:00,2026-03-07 02:00:00+00:00,0.5,0,0.0,1,True,True,,0.5
2650,NQR,Quick Reserve,downward,2026-03-07 01:30:00+00:00,2026-03-07 02:00:00+00:00,0.5,300,1.0,1,True,False,60.0,1.0
2650,PBR,Balancing Reserve,upward,2026-03-07 01:30:00+00:00,2026-03-07 02:00:00+00:00,0.5,209,0.0,1,True,True,,0.5
2650,PQR,Quick Reserve,upward,2026-03-07 01:30:00+00:00,2026-03-07 02:00:00+00:00,0.5,300,1.03,1,True,False,60.0,1.0
2650,NBR,Balancing Reserve,downward,2026-03-07 02:00:00+00:00,2026-03-07 02:30:00+00:00,0.5,0,0.0,1,True,True,,0.5
2650,NQR,Quick Reserve,downward,2026-03-07 02:00:00+00:00,2026-03-07 02:30:00+00:00,0.5,300,1.0,1,True,False,60.0,1.0
2650,PBR,Balancing Reserve,upward,2026-03-07 02:00:00+00:00,2026-03-07 02:30:00+00:00,0.5,209,0.0,1,True,True,,0.5
2650,PQR,Quick Reserve,upward,2026-03-07 02:00:00+00:00,2026-03-07 02:30:00+00:00,0.5,300,1.03,1,True,False,60.0,1.0
2650,NBR,Balancing Reserve,downward,2026-03-07 02:30:00+00:00,2026-03-07 03:00:00+00:00,0.5,0,0.0,1,True,True,,0.5
2650,NQR,Quick Reserve,downward,2026-03-07 02:30:00+00:00,2026-03-07 03:00:00+00:00,0.5,300,1.0,1,True,False,60.0,1.0
2650,PBR,Balancing Reserve,upward,2026-03-07 02:30:00+00:00,2026-03-07 03:00:00+00:00,0.5,209,0.0,1,True,True,,0.5
2650,PQR,Quick Reserve,upward,2026-03-07 02:30:00+00:00,2026-03-07 03:00:00+00:00,0.5,300,1.03,1,True,False,60.0,1.0
2650,DCH,Dynamic Containment,downward,2026-03-07 03:00:00+00:00,2026-03-07 07:00:00+00:00,4.0,1058,0.89,1,True,False,1.0,0.25
2650,DCL,Dynamic Containment,upward,2026-03-07 03:00:00+00:00,2026-03-07 07:00:00+00:00,4.0,1066,1.25,1,True,False,1.0,0.25
2650,DMH,Dynamic Moderation,downward,2026-03-07 03:00:00+00:00,2026-03-07 07:00:00+00:00,4.0,530,-0.38,1,True,False,1.0,0.5
2650,DML,Dynamic Moderation,upward,2026-03-07 03:00:00+00:00,2026-03-07 07:00:00+00:00,4.0,500,4.62,1,True,False,1.0,0.5
