auction_id,product,family,direction,delivery_start_utc,delivery_end_utc,window_hours,cleared_volume_mw,clearing_price_gbp_per_mw_per_hour,availability_payment_per_mw_gbp,minimum_mw,whole_mw,bm_required,response_seconds,energy_guard_hours
2723,DCL,Dynamic Containment,upward,2026-05-19 10:00:00+00:00,2026-05-19 14:00:00+00:00,4.0,1090,1.32,5.28,1,True,False,1.0,0.25
2723,DMH,Dynamic Moderation,downward,2026-05-19 10:00:00+00:00,2026-05-19 14:00:00+00:00,4.0,510,2.58,10.32,1,True,False,1.0,0.5
2723,DML,Dynamic Moderation,upward,2026-05-19 10:00:00+00:00,2026-05-19 14:00:00+00:00,4.0,528,3.5,14.0,1,True,False,1.0,0.5
2723,DRH,Dynamic Regulation,downward,2026-05-19 10:00:00+00:00,2026-05-19 14:00:00+00:00,4.0,500,-8.2,-32.8,1,True,False,10.0,1.0
2723,DRL,Dynamic Regulation,upward,2026-05-19 10:00:00+00:00,2026-05-19 14:00:00+00:00,4.0,480,13.64,54.56,1,True,False,10.0,1.0
2723,NBR,Balancing Reserve,downward,2026-05-19 10:00:00+00:00,2026-05-19 10:30:00+00:00,0.5,0,0.0,0.0,1,True,True,,0.5
2723,NQR,Quick Reserve,downward,2026-05-19 10:00:00+00:00,2026-05-19 10:30:00+00:00,0.5,328,0.0,0.0,1,True,False,60.0,1.0
2723,NSR,Slow Reserve,downward,2026-05-19 10:00:00+00:00,2026-05-19 10:30:00+00:00,0.5,0,0.0,0.0,1,True,False,900.0,1.0
2723,PBR,Balancing Reserve,upward,2026-05-19 10:00:00+00:00,2026-05-19 10:30:00+00:00,0.5,460,2.4,1.2,1,True,True,,0.5
2723,PQR,Quick Reserve,upward,2026-05-19 10:00:00+00:00,2026-05-19 10:30:00+00:00,0.5,500,4.14,2.07,1,True,False,60.0,1.0
2723,PSR,Slow Reserve,upward,2026-05-19 10:00:00+00:00,2026-05-19 10:30:00+00:00,0.5,1801,2.5,1.25,1,True,False,900.0,1.0
2723,NBR,Balancing Reserve,downward,2026-05-19 10:30:00+00:00,2026-05-19 11:00:00+00:00,0.5,4,0.0,0.0,1,True,True,,0.5
2723,NQR,Quick Reserve,downward,2026-05-19 10:30:00+00:00,2026-05-19 11:00:00+00:00,0.5,324,0.0,0.0,1,True,False,60.0,1.0
2723,NSR,Slow Reserve,downward,2026-05-19 10:30:00+00:00,2026-05-19 11:00:00+00:00,0.5,0,0.0,0.0,1,True,False,900.0,1.0
2723,PBR,Balancing Reserve,upward,2026-05-19 10:30:00+00:00,2026-05-19 11:00:00+00:00,0.5,470,2.4,1.2,1,True,True,,0.5
2723,PQR,Quick Reserve,upward,2026-05-19 10:30:00+00:00,2026-05-19 11:00:00+00:00,0.5,500,1.7,0.85,1,True,False,60.0,1.0
2723,PSR,Slow Reserve,upward,2026-05-19 10:30:00+00:00,2026-05-19 11:00:00+00:00,0.5,1801,2.5,1.25,1,True,False,900.0,1.0
2723,NBR,Balancing Reserve,downward,2026-05-19 11:00:00+00:00,2026-05-19 11:30:00+00:00,0.5,4,0.0,0.0,1,True,True,,0.5
2723,NQR,Quick Reserve,downward,2026-05-19 11:00:00+00:00,2026-05-19 11:30:00+00:00,0.5,324,0.0,0.0,1,True,False,60.0,1.0
2723,NSR,Slow Reserve,downward,2026-05-19 11:00:00+00:00,2026-05-19 11:30:00+00:00,0.5,0,0.0,0.0,1,True,False,900.0,1.0
2723,PBR,Balancing Reserve,upward,2026-05-19 11:00:00+00:00,2026-05-19 11:30:00+00:00,0.5,476,2.2,1.1,1,True,True,,0.5
2723,PQR,Quick Reserve,upward,2026-05-19 11:00:00+00:00,2026-05-19 11:30:00+00:00,0.5,500,1.61,0.805,1,True,False,60.0,1.0
2723,PSR,Slow Reserve,upward,2026-05-19 11:00:00+00:00,2026-05-19 11:30:00+00:00,0.5,1801,2.5,1.25,1,True,False,900.0,1.0
2723,NBR,Balancing Reserve,downward,2026-05-19 11:30:00+00:00,2026-05-19 12:00:00+00:00,0.5,0,0.0,0.0,1,True,True,,0.5
2723,NQR,Quick Reserve,downward,2026-05-19 11:30:00+00:00,2026-05-19 12:00:00+00:00,0.5,289,5.0,2.5,1,True,False,60.0,1.0
2723,NSR,Slow Reserve,downward,2026-05-19 11:30:00+00:00,2026-05-19 12:00:00+00:00,0.5,0,0.0,0.0,1,True,False,900.0,1.0
2723,PBR,Balancing Reserve,upward,2026-05-19 11:30:00+00:00,2026-05-19 12:00:00+00:00,0.5,472,1.88,0.94,1,True,True,,0.5
2723,PQR,Quick Reserve,upward,2026-05-19 11:30:00+00:00,2026-05-19 12:00:00+00:00,0.5,529,0.0,0.0,1,True,False,60.0,1.0
2723,PSR,Slow Reserve,upward,2026-05-19 11:30:00+00:00,2026-05-19 12:00:00+00:00,0.5,1801,2.5,1.25,1,True,False,900.0,1.0
2723,NBR,Balancing Reserve,downward,2026-05-19 12:00:00+00:00,2026-05-19 12:30:00+00:00,0.5,0,0.0,0.0,1,True,True,,0.5
2723,NQR,Quick Reserve,downward,2026-05-19 12:00:00+00:00,2026-05-19 12:30:00+00:00,0.5,288,8.31,4.155,1,True,False,60.0,1.0
2723,NSR,Slow Reserve,downward,2026-05-19 12:00:00+00:00,2026-05-19 12:30:00+00:00,0.5,0,0.0,0.0,1,True,False,900.0,1.0
2723,PBR,Balancing Reserve,upward,2026-05-19 12:00:00+00:00,2026-05-19 12:30:00+00:00,0.5,472,2.22,1.11,1,True,True,,0.5
2723,PQR,Quick Reserve,upward,2026-05-19 12:00:00+00:00,2026-05-19 12:30:00+00:00,0.5,530,0.0,0.0,1,True,False,60.0,1.0
2723,PSR,Slow Reserve,upward,2026-05-19 12:00:00+00:00,2026-05-19 12:30:00+00:00,0.5,1801,2.5,1.25,1,True,False,900.0,1.0
2723,NBR,Balancing Reserve,downward,2026-05-19 12:30:00+00:00,2026-05-19 13:00:00+00:00,0.5,0,0.0,0.0,1,True,True,,0.5
2723,NQR,Quick Reserve,downward,2026-05-19 12:30:00+00:00,2026-05-19 13:00:00+00:00,0.5,238,9.68,4.84,1,True,False,60.0,1.0
2723,NSR,Slow Reserve,downward,2026-05-19 12:30:00+00:00,2026-05-19 13:00:00+00:00,0.5,0,0.0,0.0,1,True,False,900.0,1.0
2723,PBR,Balancing Reserve,upward,2026-05-19 12:30:00+00:00,2026-05-19 13:00:00+00:00,0.5,472,2.22,1.11,1,True,True,,0.5
2723,PQR,Quick Reserve,upward,2026-05-19 12:30:00+00:00,2026-05-19 13:00:00+00:00,0.5,516,0.0,0.0,1,True,False,60.0,1.0
2723,PSR,Slow Reserve,upward,2026-05-19 12:30:00+00:00,2026-05-19 13:00:00+00:00,0.5,1801,2.5,1.25,1,True,False,900.0,1.0
2723,NBR,Balancing Reserve,downward,2026-05-19 13:00:00+00:00,2026-05-19 13:30:00+00:00,0.5,0,0.0,0.0,1,True,True,,0.5
2723,NQR,Quick Reserve,downward,2026-05-19 13:00:00+00:00,2026-05-19 13:30:00+00:00,0.5,287,17.63,8.815,1,True,False,60.0,1.0
2723,NSR,Slow Reserve,downward,2026-05-19 13:00:00+00:00,2026-05-19 13:30:00+00:00,0.5,0,0.0,0.0,1,True,False,900.0,1.0
2723,PBR,Balancing Reserve,upward,2026-05-19 13:00:00+00:00,2026-05-19 13:30:00+00:00,0.5,472,2.22,1.11,1,True,True,,0.5
2723,PQR,Quick Reserve,upward,2026-05-19 13:00:00+00:00,2026-05-19 13:30:00+00:00,0.5,500,0.0,0.0,1,True,False,60.0,1.0
2723,PSR,Slow Reserve,upward,2026-05-19 13:00:00+00:00,2026-05-19 13:30:00+00:00,0.5,1801,2.5,1.25,1,True,False,900.0,1.0
2723,NBR,Balancing Reserve,downward,2026-05-19 13:30:00+00:00,2026-05-19 14:00:00+00:00,0.5,0,0.0,0.0,1,True,True,,0.5
2723,NQR,Quick Reserve,downward,2026-05-19 13:30:00+00:00,2026-05-19 14:00:00+00:00,0.5,291,18.85,9.425,1,True,False,60.0,1.0
2723,NSR,Slow Reserve,downward,2026-05-19 13:30:00+00:00,2026-05-19 14:00:00+00:00,0.5,0,0.0,0.0,1,True,False,900.0,1.0
2723,PBR,Balancing Reserve,upward,2026-05-19 13:30:00+00:00,2026-05-19 14:00:00+00:00,0.5,472,2.22,1.11,1,True,True,,0.5
2723,PQR,Quick Reserve,upward,2026-05-19 13:30:00+00:00,2026-05-19 14:00:00+00:00,0.5,500,0.0,0.0,1,True,False,60.0,1.0
2723,PSR,Slow Reserve,upward,2026-05-19 13:30:00+00:00,2026-05-19 14:00:00+00:00,0.5,1801,2.5,1.25,1,True,False,900.0,1.0
2723,DCH,Dynamic Containment,downward,2026-05-19 14:00:00+00:00,2026-05-19 18:00:00+00:00,4.0,1194,2.25,9.0,1,True,False,1.0,0.25
2723,DCL,Dynamic Containment,upward,2026-05-19 14:00:00+00:00,2026-05-19 18:00:00+00:00,4.0,1100,1.85,7.4,1,True,False,1.0,0.25
2723,DMH,Dynamic Moderation,downward,2026-05-19 14:00:00+00:00,2026-05-19 18:00:00+00:00,4.0,510,1.36,5.44,1,True,False,1.0,0.5
2723,DML,Dynamic Moderation,upward,2026-05-19 14:00:00+00:00,2026-05-19 18:00:00+00:00,4.0,500,6.7,26.8,1,True,False,1.0,0.5
2723,DRH,Dynamic Regulation,downward,2026-05-19 14:00:00+00:00,2026-05-19 18:00:00+00:00,4.0,500,-5.53,-22.12,1,True,False,10.0,1.0
2723,DRL,Dynamic Regulation,upward,2026-05-19 14:00:00+00:00,2026-05-19 18:00:00+00:00,4.0,480,23.94,95.76,1,True,False,10.0,1.0
2723,NBR,Balancing Reserve,downward,2026-05-19 14:00:00+00:00,2026-05-19 14:30:00+00:00,0.5,0,0.0,0.0,1,True,True,,0.5
2723,NQR,Quick Reserve,downward,2026-05-19 14:00:00+00:00,2026-05-19 14:30:00+00:00,0.5,294,16.96,8.48,1,True,False,60.0,1.0
2723,NSR,Slow Reserve,downward,2026-05-19 14:00:00+00:00,2026-05-19 14:30:00+00:00,0.5,0,0.0,0.0,1,True,False,900.0,1.0
2723,PBR,Balancing Reserve,upward,2026-05-19 14:00:00+00:00,2026-05-19 14:30:00+00:00,0.5,513,2.28,1.14,1,True,True,,0.5
2723,PQR,Quick Reserve,upward,2026-05-19 14:00:00+00:00,2026-05-19 14:30:00+00:00,0.5,500,1.0,0.5,1,True,False,60.0,1.0
2723,PSR,Slow Reserve,upward,2026-05-19 14:00:00+00:00,2026-05-19 14:30:00+00:00,0.5,1810,4.4,2.2,1,True,False,900.0,1.0
2723,NBR,Balancing Reserve,downward,2026-05-19 14:30:00+00:00,2026-05-19 15:00:00+00:00,0.5,0,0.0,0.0,1,True,True,,0.5
2723,NQR,Quick Reserve,downward,2026-05-19 14:30:00+00:00,2026-05-19 15:00:00+00:00,0.5,260,18.7,9.35,1,True,False,60.0,1.0
2723,NSR,Slow Reserve,downward,2026-05-19 14:30:00+00:00,2026-05-19 15:00:00+00:00,0.5,0,0.0,0.0,1,True,False,900.0,1.0
2723,PBR,Balancing Reserve,upward,2026-05-19 14:30:00+00:00,2026-05-19 15:00:00+00:00,0.5,513,2.28,1.14,1,True,True,,0.5
2723,PQR,Quick Reserve,upward,2026-05-19 14:30:00+00:00,2026-05-19 15:00:00+00:00,0.5,500,0.02,0.01,1,True,False,60.0,1.0
2723,PSR,Slow Reserve,upward,2026-05-19 14:30:00+00:00,2026-05-19 15:00:00+00:00,0.5,1810,4.4,2.2,1,True,False,900.0,1.0
2723,NBR,Balancing Reserve,downward,2026-05-19 15:00:00+00:00,2026-05-19 15:30:00+00:00,0.5,0,0.0,0.0,1,True,True,,0.5
2723,NQR,Quick Reserve,downward,2026-05-19 15:00:00+00:00,2026-05-19 15:30:00+00:00,0.5,249,13.6,6.8,1,True,False,60.0,1.0
2723,NSR,Slow Reserve,downward,2026-05-19 15:00:00+00:00,2026-05-19 15:30:00+00:00,0.5,0,0.0,0.0,1,True,False,900.0,1.0
2723,PBR,Balancing Reserve,upward,2026-05-19 15:00:00+00:00,2026-05-19 15:30:00+00:00,0.5,507,2.4,1.2,1,True,True,,0.5
2723,PQR,Quick Reserve,upward,2026-05-19 15:00:00+00:00,2026-05-19 15:30:00+00:00,0.5,500,0.02,0.01,1,True,False,60.0,1.0
2723,PSR,Slow Reserve,upward,2026-05-19 15:00:00+00:00,2026-05-19 15:30:00+00:00,0.5,1810,4.4,2.2,1,True,False,900.0,1.0
2723,NBR,Balancing Reserve,downward,2026-05-19 15:30:00+00:00,2026-05-19 16:00:00+00:00,0.5,0,0.0,0.0,1,True,True,,0.5
2723,NQR,Quick Reserve,downward,2026-05-19 15:30:00+00:00,2026-05-19 16:00:00+00:00,0.5,224,15.46,7.73,1,True,False,60.0,1.0
2723,NSR,Slow Reserve,downward,2026-05-19 15:30:00+00:00,2026-05-19 16:00:00+00:00,0.5,0,0.0,0.0,1,True,False,900.0,1.0
2723,PBR,Balancing Reserve,upward,2026-05-19 15:30:00+00:00,2026-05-19 16:00:00+00:00,0.5,507,2.4,1.2,1,True,True,,0.5
2723,PQR,Quick Reserve,upward,2026-05-19 15:30:00+00:00,2026-05-19 16:00:00+00:00,0.5,517,0.02,0.01,1,True,False,60.0,1.0
2723,PSR,Slow Reserve,upward,2026-05-19 15:30:00+00:00,2026-05-19 16:00:00+00:00,0.5,1810,4.4,2.2,1,True,False,900.0,1.0
2723,NBR,Balancing Reserve,downward,2026-05-19 16:00:00+00:00,2026-05-19 16:30:00+00:00,0.5,0,0.0,0.0,1,True,True,,0.5
2723,NQR,Quick Reserve,downward,2026-05-19 16:00:00+00:00,2026-05-19 16:30:00+00:00,0.5,230,8.45,4.225,1,True,False,60.0,1.0
2723,NSR,Slow Reserve,downward,2026-05-19 16:00:00+00:00,2026-05-19 16:30:00+00:00,0.5,0,0.0,0.0,1,True,False,900.0,1.0
2723,PBR,Balancing Reserve,upward,2026-05-19 16:00:00+00:00,2026-05-19 16:30:00+00:00,0.5,600,4.54,2.27,1,True,True,,0.5
2723,PQR,Quick Reserve,upward,2026-05-19 16:00:00+00:00,2026-05-19 16:30:00+00:00,0.5,500,0.0,0.0,1,True,False,60.0,1.0
2723,PSR,Slow Reserve,upward,2026-05-19 16:00:00+00:00,2026-05-19 16:30:00+00:00,0.5,1810,4.4,2.2,1,True,False,900.0,1.0
2723,NBR,Balancing Reserve,downward,2026-05-19 16:30:00+00:00,2026-05-19 17:00:00+00:00,0.5,0,0.0,0.0,1,True,True,,0.5
2723,NQR,Quick Reserve,downward,2026-05-19 16:30:00+00:00,2026-05-19 17:00:00+00:00,0.5,260,6.33,3.165,1,True,False,60.0,1.0
2723,NSR,Slow Reserve,downward,2026-05-19 16:30:00+00:00,2026-05-19 17:00:00+00:00,0.5,0,0.0,0.0,1,True,False,900.0,1.0
2723,PBR,Balancing Reserve,upward,2026-05-19 16:30:00+00:00,2026-05-19 17:00:00+00:00,0.5,593,10.45,5.225,1,True,True,,0.5
2723,PQR,Quick Reserve,upward,2026-05-19 16:30:00+00:00,2026-05-19 17:00:00+00:00,0.5,500,0.0,0.0,1,True,False,60.0,1.0
2723,PSR,Slow Reserve,upward,2026-05-19 16:30:00+00:00,2026-05-19 17:00:00+00:00,0.5,1810,4.4,2.2,1,True,False,900.0,1.0
2723,NBR,Balancing Reserve,downward,2026-05-19 17:00:00+00:00,2026-05-19 17:30:00+00:00,0.5,0,0.0,0.0,1,True,True,,0.5
2723,NQR,Quick Reserve,downward,2026-05-19 17:00:00+00:00,2026-05-19 17:30:00+00:00,0.5,273,5.02,2.51,1,True,False,60.0,1.0
2723,NSR,Slow Reserve,downward,2026-05-19 17:00:00+00:00,2026-05-19 17:30:00+00:00,0.5,0,0.0,0.0,1,True,False,900.0,1.0
2723,PBR,Balancing Reserve,upward,2026-05-19 17:00:00+00:00,2026-05-19 17:30:00+00:00,0.5,599,10.45,5.225,1,True,True,,0.5
2723,PQR,Quick Reserve,upward,2026-05-19 17:00:00+00:00,2026-05-19 17:30:00+00:00,0.5,500,5.1,2.55,1,True,False,60.0,1.0
2723,PSR,Slow Reserve,upward,2026-05-19 17:00:00+00:00,2026-05-19 17:30:00+00:00,0.5,1810,4.4,2.2,1,True,False,900.0,1.0
2723,NBR,Balancing Reserve,downward,2026-05-19 17:30:00+00:00,2026-05-19 18:00:00+00:00,0.5,2,0.0,0.0,1,True,True,,0.5
2723,NQR,Quick Reserve,downward,2026-05-19 17:30:00+00:00,2026-05-19 18:00:00+00:00,0.5,300,1.48,0.74,1,True,False,60.0,1.0
2723,NSR,Slow Reserve,downward,2026-05-19 17:30:00+00:00,2026-05-19 18:00:00+00:00,0.5,0,0.0,0.0,1,True,False,900.0,1.0
2723,PBR,Balancing Reserve,upward,2026-05-19 17:30:00+00:00,2026-05-19 18:00:00+00:00,0.5,600,10.45,5.225,1,True,True,,0.5
2723,PQR,Quick Reserve,upward,2026-05-19 17:30:00+00:00,2026-05-19 18:00:00+00:00,0.5,452,10.94,5.47,1,True,False,60.0,1.0
2723,PSR,Slow Reserve,upward,2026-05-19 17:30:00+00:00,2026-05-19 18:00:00+00:00,0.5,1810,4.4,2.2,1,True,False,900.0,1.0
2723,DCH,Dynamic Containment,downward,2026-05-19 18:00:00+00:00,2026-05-19 22:00:00+00:00,4.0,1051,0.2,0.8,1,True,False,1.0,0.25
2723,DCL,Dynamic Containment,upward,2026-05-19 18:00:00+00:00,2026-05-19 22:00:00+00:00,4.0,1059,2.85,11.4,1,True,False,1.0,0.25
2723,DMH,Dynamic Moderation,downward,2026-05-19 18:00:00+00:00,2026-05-19 22:00:00+00:00,4.0,590,-3.85,-15.4,1,True,False,1.0,0.5
2723,DML,Dynamic Moderation,upward,2026-05-19 18:00:00+00:00,2026-05-19 22:00:00+00:00,4.0,530,7.79,31.16,1,True,False,1.0,0.5
2723,DRH,Dynamic Regulation,downward,2026-05-19 18:00:00+00:00,2026-05-19 22:00:00+00:00,4.0,500,-12.26,-49.04,1,True,False,10.0,1.0
2723,DRL,Dynamic Regulation,upward,2026-05-19 18:00:00+00:00,2026-05-19 22:00:00+00:00,4.0,480,22.41,89.64,1,True,False,10.0,1.0
2723,NBR,Balancing Reserve,downward,2026-05-19 18:00:00+00:00,2026-05-19 18:30:00+00:00,0.5,2,0.0,0.0,1,True,True,,0.5
2723,NQR,Quick Reserve,downward,2026-05-19 18:00:00+00:00,2026-05-19 18:30:00+00:00,0.5,300,0.45,0.225,1,True,False,60.0,1.0
2723,NSR,Slow Reserve,downward,2026-05-19 18:00:00+00:00,2026-05-19 18:30:00+00:00,0.5,0,0.0,0.0,1,True,False,900.0,1.0
2723,PBR,Balancing Reserve,upward,2026-05-19 18:00:00+00:00,2026-05-19 18:30:00+00:00,0.5,400,3.49,1.745,1,True,True,,0.5
2723,PQR,Quick Reserve,upward,2026-05-19 18:00:00+00:00,2026-05-19 18:30:00+00:00,0.5,488,12.06,6.03,1,True,False,60.0,1.0
2723,PSR,Slow Reserve,upward,2026-05-19 18:00:00+00:00,2026-05-19 18:30:00+00:00,0.5,1810,4.4,2.2,1,True,False,900.0,1.0
2723,NBR,Balancing Reserve,downward,2026-05-19 18:30:00+00:00,2026-05-19 19:00:00+00:00,0.5,2,0.0,0.0,1,True,True,,0.5
2723,NQR,Quick Reserve,downward,2026-05-19 18:30:00+00:00,2026-05-19 19:00:00+00:00,0.5,350,0.0,0.0,1,True,False,60.0,1.0
2723,NSR,Slow Reserve,downward,2026-05-19 18:30:00+00:00,2026-05-19 19:00:00+00:00,0.5,0,0.0,0.0,1,True,False,900.0,1.0
2723,PBR,Balancing Reserve,upward,2026-05-19 18:30:00+00:00,2026-05-19 19:00:00+00:00,0.5,400,3.49,1.745,1,True,True,,0.5
2723,PQR,Quick Reserve,upward,2026-05-19 18:30:00+00:00,2026-05-19 19:00:00+00:00,0.5,500,12.21,6.105,1,True,False,60.0,1.0
2723,PSR,Slow Reserve,upward,2026-05-19 18:30:00+00:00,2026-05-19 19:00:00+00:00,0.5,1810,4.4,2.2,1,True,False,900.0,1.0
2723,NBR,Balancing Reserve,downward,2026-05-19 19:00:00+00:00,2026-05-19 19:30:00+00:00,0.5,2,0.0,0.0,1,True,True,,0.5
2723,NQR,Quick Reserve,downward,2026-05-19 19:00:00+00:00,2026-05-19 19:30:00+00:00,0.5,347,0.0,0.0,1,True,False,60.0,1.0
2723,NSR,Slow Reserve,downward,2026-05-19 19:00:00+00:00,2026-05-19 19:30:00+00:00,0.5,0,0.0,0.0,1,True,False,900.0,1.0
2723,PBR,Balancing Reserve,upward,2026-05-19 19:00:00+00:00,2026-05-19 19:30:00+00:00,0.5,400,3.02,1.51,1,True,True,,0.5
2723,PQR,Quick Reserve,upward,2026-05-19 19:00:00+00:00,2026-05-19 19:30:00+00:00,0.5,500,5.03,2.515,1,True,False,60.0,1.0
2723,PSR,Slow Reserve,upward,2026-05-19 19:00:00+00:00,2026-05-19 19:30:00+00:00,0.5,1810,4.4,2.2,1,True,False,900.0,1.0
2723,NBR,Balancing Reserve,downward,2026-05-19 19:30:00+00:00,2026-05-19 20:00:00+00:00,0.5,2,0.0,0.0,1,True,True,,0.5
2723,NQR,Quick Reserve,downward,2026-05-19 19:30:00+00:00,2026-05-19 20:00:00+00:00,0.5,348,0.0,0.0,1,True,False,60.0,1.0
2723,NSR,Slow Reserve,downward,2026-05-19 19:30:00+00:00,2026-05-19 20:00:00+00:00,0.5,0,0.0,0.0,1,True,False,900.0,1.0
2723,PBR,Balancing Reserve,upward,2026-05-19 19:30:00+00:00,2026-05-19 20:00:00+00:00,0.5,400,3.02,1.51,1,True,True,,0.5
2723,PQR,Quick Reserve,upward,2026-05-19 19:30:00+00:00,2026-05-19 20:00:00+00:00,0.5,500,1.39,0.695,1,True,False,60.0,1.0
2723,PSR,Slow Reserve,upward,2026-05-19 19:30:00+00:00,2026-05-19 20:00:00+00:00,0.5,1810,4.4,2.2,1,True,False,900.0,1.0
2723,NBR,Balancing Reserve,downward,2026-05-19 20:00:00+00:00,2026-05-19 20:30:00+00:00,0.5,0,0.0,0.0,1,True,True,,0.5
2723,NQR,Quick Reserve,downward,2026-05-19 20:00:00+00:00,2026-05-19 20:30:00+00:00,0.5,342,0.0,0.0,1,True,False,60.0,1.0
2723,NSR,Slow Reserve,downward,2026-05-19 20:00:00+00:00,2026-05-19 20:30:00+00:00,0.5,0,0.0,0.0,1,True,False,900.0,1.0
2723,PBR,Balancing Reserve,upward,2026-05-19 20:00:00+00:00,2026-05-19 20:30:00+00:00,0.5,400,3.76,1.88,1,True,True,,0.5
2723,PQR,Quick Reserve,upward,2026-05-19 20:00:00+00:00,2026-05-19 20:30:00+00:00,0.5,500,4.38,2.19,1,True,False,60.0,1.0
2723,PSR,Slow Reserve,upward,2026-05-19 20:00:00+00:00,2026-05-19 20:30:00+00:00,0.5,1801,3.86,1.93,1,True,False,900.0,1.0
2723,NBR,Balancing Reserve,downward,2026-05-19 20:30:00+00:00,2026-05-19 21:00:00+00:00,0.5,2,0.0,0.0,1,True,True,,0.5
2723,NQR,Quick Reserve,downward,2026-05-19 20:30:00+00:00,2026-05-19 21:00:00+00:00,0.5,347,0.0,0.0,1,True,False,60.0,1.0
2723,NSR,Slow Reserve,downward,2026-05-19 20:30:00+00:00,2026-05-19 21:00:00+00:00,0.5,0,0.0,0.0,1,True,False,900.0,1.0
2723,PBR,Balancing Reserve,upward,2026-05-19 20:30:00+00:00,2026-05-19 21:00:00+00:00,0.5,400,3.76,1.88,1,True,True,,0.5
2723,PQR,Quick Reserve,upward,2026-05-19 20:30:00+00:00,2026-05-19 21:00:00+00:00,0.5,495,8.07,4.035,1,True,False,60.0,1.0
2723,PSR,Slow Reserve,upward,2026-05-19 20:30:00+00:00,2026-05-19 21:00:00+00:00,0.5,1801,3.86,1.93,1,True,False,900.0,1.0
2723,NBR,Balancing Reserve,downward,2026-05-19 21:00:00+00:00,2026-05-19 21:30:00+00:00,0.5,0,0.0,0.0,1,True,True,,0.5
2723,NQR,Quick Reserve,downward,2026-05-19 21:00:00+00:00,2026-05-19 21:30:00+00:00,0.5,349,0.0,0.0,1,True,False,60.0,1.0
2723,NSR,Slow Reserve,downward,2026-05-19 21:00:00+00:00,2026-05-19 21:30:00+00:00,0.5,0,0.0,0.0,1,True,False,900.0,1.0
2723,PBR,Balancing Reserve,upward,2026-05-19 21:00:00+00:00,2026-05-19 21:30:00+00:00,0.5,400,3.76,1.88,1,True,True,,0.5
2723,PQR,Quick Reserve,upward,2026-05-19 21:00:00+00:00,2026-05-19 21:30:00+00:00,0.5,500,1.6,0.8,1,True,False,60.0,1.0
2723,PSR,Slow Reserve,upward,2026-05-19 21:00:00+00:00,2026-05-19 21:30:00+00:00,0.5,1801,3.86,1.93,1,True,False,900.0,1.0
2723,NBR,Balancing Reserve,downward,2026-05-19 21:30:00+00:00,2026-05-19 22:00:00+00:00,0.5,0,0.0,0.0,1,True,True,,0.5
2723,NQR,Quick Reserve,downward,2026-05-19 21:30:00+00:00,2026-05-19 22:00:00+00:00,0.5,327,0.0,0.0,1,True,False,60.0,1.0
2723,NSR,Slow Reserve,downward,2026-05-19 21:30:00+00:00,2026-05-19 22:00:00+00:00,0.5,0,0.0,0.0,1,True,False,900.0,1.0
2723,PBR,Balancing Reserve,upward,2026-05-19 21:30:00+00:00,2026-05-19 22:00:00+00:00,0.5,400,3.76,1.88,1,True,True,,0.5
2723,PQR,Quick Reserve,upward,2026-05-19 21:30:00+00:00,2026-05-19 22:00:00+00:00,0.5,484,11.78,5.89,1,True,False,60.0,1.0
2723,PSR,Slow Reserve,upward,2026-05-19 21:30:00+00:00,2026-05-19 22:00:00+00:00,0.5,1801,3.86,1.93,1,True,False,900.0,1.0
2724,DCH,Dynamic Containment,downward,2026-05-19 22:00:00+00:00,2026-05-20 02:00:00+00:00,4.0,1141,0.95,3.8,1,True,False,1.0,0.25
2724,DCL,Dynamic Containment,upward,2026-05-19 22:00:00+00:00,2026-05-20 02:00:00+00:00,4.0,1085,1.26,5.04,1,True,False,1.0,0.25
2724,DMH,Dynamic Moderation,downward,2026-05-19 22:00:00+00:00,2026-05-20 02:00:00+00:00,4.0,590,-2.47,-9.88,1,True,False,1.0,0.5
2724,DML,Dynamic Moderation,upward,2026-05-19 22:00:00+00:00,2026-05-20 02:00:00+00:00,4.0,530,4.3,17.2,1,True,False,1.0,0.5
2724,DRH,Dynamic Regulation,downward,2026-05-19 22:00:00+00:00,2026-05-20 02:00:00+00:00,4.0,500,-11.58,-46.32,1,True,False,10.0,1.0
2724,DRL,Dynamic Regulation,upward,2026-05-19 22:00:00+00:00,2026-05-20 02:00:00+00:00,4.0,480,16.51,66.04,1,True,False,10.0,1.0
2724,NBR,Balancing Reserve,downward,2026-05-19 22:00:00+00:00,2026-05-19 22:30:00+00:00,0.5,2,0.0,0.0,1,True,True,,0.5
2724,NQR,Quick Reserve,downward,2026-05-19 22:00:00+00:00,2026-05-19 22:30:00+00:00,0.5,311,0.0,0.0,1,True,False,60.0,1.0
2724,NSR,Slow Reserve,downward,2026-05-19 22:00:00+00:00,2026-05-19 22:30:00+00:00,0.5,0,0.0,0.0,1,True,False,900.0,1.0
2724,PBR,Balancing Reserve,upward,2026-05-19 22:00:00+00:00,2026-05-19 22:30:00+00:00,0.5,200,0.02,0.01,1,True,True,,0.5
2724,PQR,Quick Reserve,upward,2026-05-19 22:00:00+00:00,2026-05-19 22:30:00+00:00,0.5,500,5.0,2.5,1,True,False,60.0,1.0
2724,PSR,Slow Reserve,upward,2026-05-19 22:00:00+00:00,2026-05-19 22:30:00+00:00,0.5,1800,1.89,0.945,1,True,False,900.0,1.0
