gsp_group,month,day_class,settlement_period,mean_daily_energy_share,observations
_J,7,sunday,7,0.01770774947804688,8
_J,7,sunday,8,0.017383086089669004,8
_J,7,sunday,9,0.017164283786127475,8
_J,7,sunday,10,0.01674743190839184,8
_J,7,sunday,11,0.016485521485098957,8
_J,7,sunday,12,0.0161779985237056,8
_J,7,sunday,13,0.016429946617939,8
_J,7,sunday,14,0.016664974045917044,8
_J,7,sunday,15,0.01719940420880945,8
_J,7,sunday,16,0.01795899727194948,8
_J,7,sunday,17,0.019067537259661572,8
_J,7,sunday,18,0.01959799781223089,8
_J,7,sunday,19,0.02011857671072217,8
_J,7,sunday,20,0.02051764226015061,8
_J,7,sunday,21,0.02090012275162491,8
_J,7,sunday,22,0.020677113845375534,8
_J,7,sunday,23,0.020451522922988623,8
_J,7,sunday,24,0.02039340596324759,8
_J,7,sunday,25,0.020515343370064536,8
_J,7,sunday,26,0.0204044258930322,8
_J,7,sunday,27,0.020113122974202174,8
_J,7,sunday,28,0.019757226632547628,8
_J,7,sunday,29,0.019677236177286225,8
_J,7,sunday,30,0.01945825218264627,8
_J,7,sunday,31,0.019736064871488858,8
_J,7,sunday,32,0.020464969516403714,8
_J,7,sunday,33,0.021285979407729166,8
_J,7,sunday,34,0.022580891272098447,8
_J,7,sunday,35,0.02424036969353317,8
_J,7,sunday,36,0.0254117165497359,8
_J,7,sunday,37,0.02608285870652996,8
_J,7,sunday,38,0.026460359351170467,8
_J,7,sunday,39,0.02671608588132822,8
_J,7,sunday,40,0.026499059516685755,8
_J,7,sunday,41,0.025960168075219527,8
_J,7,sunday,42,0.025720885205837485,8
_J,7,sunday,43,0.025689648884203796,8
_J,7,sunday,44,0.02488819005917326,8
_J,7,sunday,45,0.02387931180844955,8
_J,7,sunday,46,0.022684724484224896,8
_J,7,sunday,47,0.02134195333580682,8
_J,7,sunday,48,0.02093103753905887,8
_J,7,weekday,1,0.019158118535269265,46
_J,7,weekday,2,0.018759377249761146,46
_J,7,weekday,3,0.018178304713289687,46
_J,7,weekday,4,0.01801465240767646,46
_J,7,weekday,5,0.017606789436613073,46
_J,7,weekday,6,0.017099820744025714,46
_J,7,weekday,7,0.0167373164491015,46
_J,7,weekday,8,0.01648611733648352,46
_J,7,weekday,9,0.01635434307481448,46
_J,7,weekday,10,0.01614901081566494,46
_J,7,weekday,11,0.016251873920356617,46
_J,7,weekday,12,0.016718759048651378,46
_J,7,weekday,13,0.018059715160138733,46
_J,7,weekday,14,0.01907921281093382,46
_J,7,weekday,15,0.02048596736039655,46
_J,7,weekday,16,0.02117814737629029,46
_J,7,weekday,17,0.0217625476380174,46
_J,7,weekday,18,0.02173870657023289,46
_J,7,weekday,19,0.021800276260545197,46
_J,7,weekday,20,0.021558374384518807,46
_J,7,weekday,21,0.021350533198506428,46
_J,7,weekday,22,0.02103813457186296,46
_J,7,weekday,23,0.020671263319309872,46
_J,7,weekday,24,0.020625124266498887,46
_J,7,weekday,25,0.020727306243019165,46
_J,7,weekday,26,0.020675235562557424,46
_J,7,weekday,27,0.020555794097725795,46
_J,7,weekday,28,0.020410823365520053,46
_J,7,weekday,29,0.02043746229119515,46
_J,7,weekday,30,0.020478535355014194,46
_J,7,weekday,31,0.020539963780220688,46
_J,7,weekday,32,0.02119223123899678,46
_J,7,weekday,33,0.0212454925400924,46
_J,7,weekday,34,0.022255696181958128,46
_J,7,weekday,35,0.0232579463048338,46
_J,7,weekday,36,0.024293677821473573,46
_J,7,weekday,37,0.025096163898446596,46
_J,7,weekday,38,0.025579457170964225,46
_J,7,weekday,39,0.02628550379833657,46
_J,7,weekday,40,0.025937690953280933,46
_J,7,weekday,41,0.02525543590604899,46
_J,7,weekday,42,0.024876458474512978,46
_J,7,weekday,43,0.024594946208579084,46
_J,7,weekday,44,0.024044577566074987,46
_J,7,weekday,45,0.023028000452455937,46
_J,7,weekday,46,0.02188874197055833,46
_J,7,weekday,47,0.02052408227771372,46
_J,7,weekday,48,0.019956289891460907,46
_J,8,saturday,1,0.02080184304604024,9
_J,8,saturday,2,0.020066146814740966,9
_J,8,saturday,3,0.019312219466587184,9
_J,8,saturday,4,0.019181468453689246,9
_J,8,saturday,5,0.018611212964043243,9
_J,8,saturday,6,0.017951390117786174,9
_J,8,saturday,7,0.017596510541352577,9
_J,8,saturday,8,0.01719223474092801,9
_J,8,saturday,9,0.01689433317907972,9
_J,8,saturday,10,0.016615615421381822,9
_J,8,saturday,11,0.016657114487363428,9
_J,8,saturday,12,0.016690988150786366,9
_J,8,saturday,13,0.01758793177320936,9
_J,8,saturday,14,0.018105058282293255,9
_J,8,saturday,15,0.01901639894029533,9
_J,8,saturday,16,0.019555155903071875,9
_J,8,saturday,17,0.020494566106840792,9
_J,8,saturday,18,0.020854997000293744,9
_J,8,saturday,19,0.021005199659944532,9
_J,8,saturday,20,0.020867293676283698,9
_J,8,saturday,21,0.020707487376417658,9
_J,8,saturday,22,0.020609235112107698,9
_J,8,saturday,23,0.020447870894950794,9
_J,8,saturday,24,0.020560355358725982,9
_J,8,saturday,25,0.02069127558959511,9
_J,8,saturday,26,0.02063885965720593,9
_J,8,saturday,27,0.02021636437178463,9
_J,8,saturday,28,0.02001365093430271,9
_J,8,saturday,29,0.019909208980404873,9
_J,8,saturday,30,0.01975852284925243,9
_J,8,saturday,31,0.019808623886160535,9
_J,8,saturday,32,0.020165245891421164,9
_J,8,saturday,33,0.020955544847646026,9
_J,8,saturday,34,0.022334054953273993,9
_J,8,saturday,35,0.023778550405581973,9
_J,8,saturday,36,0.02504097096592153,9
_J,8,saturday,37,0.025901632830101152,9
_J,8,saturday,38,0.026154019839778317,9
_J,8,saturday,39,0.026060592635089933,9
_J,8,saturday,40,0.025737357897485394,9
_J,8,saturday,41,0.025414580464764275,9
_J,8,saturday,42,0.025140934905721585,9
_J,8,saturday,43,0.024456595000989106,9
_J,8,saturday,44,0.023776559312906738,9
_J,8,saturday,45,0.02319829976834665,9
_J,8,saturday,46,0.022022597297783816,9
_J,8,saturday,47,0.02095068129091767,9
_J,8,saturday,48,0.02049264795535075,9
_J,8,sunday,1,0.020365025964659902,9
_J,8,sunday,2,0.019863348864380195,9
_J,8,sunday,3,0.019224627415008712,9
_J,8,sunday,4,0.018975772105939266,9
_J,8,sunday,5,0.01859348353238745,9
_J,8,sunday,6,0.017930030206797988,9
_J,8,sunday,7,0.017403463374642585,9
_J,8,sunday,8,0.01720208945527894,9
_J,8,sunday,9,0.016995562877417228,9
_J,8,sunday,10,0.016705724005698912,9
_J,8,sunday,11,0.01662177507994024,9
_J,8,sunday,12,0.016397938121842464,9
_J,8,sunday,13,0.016859934695311454,9
_J,8,sunday,14,0.017106679733644516,9
_J,8,sunday,15,0.01776383499736244,9
_J,8,sunday,16,0.018181048056894113,9
_J,8,sunday,17,0.019135147113024237,9
_J,8,sunday,18,0.019372370973431256,9
_J,8,sunday,19,0.019774281970004116,9
_J,8,sunday,20,0.01982894678771801,9
_J,8,sunday,21,0.0198601489144488,9
_J,8,sunday,22,0.019846837787076743,9
_J,8,sunday,23,0.020043806092682043,9
_J,8,sunday,24,0.020032476732732743,9
_J,8,sunday,25,0.020332713708034838,9
_J,8,sunday,26,0.02030891487719432,9
_J,8,sunday,27,0.020139059112451733,9
_J,8,sunday,28,0.0197589075904425,9
_J,8,sunday,29,0.01977516148066565,9
_J,8,sunday,30,0.019645861867489497,9
_J,8,sunday,31,0.0198917587798453,9
_J,8,sunday,32,0.020948327897476565,9
_J,8,sunday,33,0.02205978245385845,9
_J,8,sunday,34,0.023590381169383855,9
_J,8,sunday,35,0.024760085010515506,9
_J,8,sunday,36,0.025725323605006945,9
_J,8,sunday,37,0.026691128700428654,9
_J,8,sunday,38,0.027213422342849784,9
_J,8,sunday,39,0.02713403592242282,9
_J,8,sunday,40,0.026896156910132998,9
_J,8,sunday,41,0.02656461893006228,9
_J,8,sunday,42,0.026172243618743526,9
_J,8,sunday,43,0.02563427692494889,9
_J,8,sunday,44,0.02462733456863401,9
_J,8,sunday,45,0.02350440980949272,9
_J,8,sunday,46,0.022572188966974598,9
_J,8,sunday,47,0.021275734247491393,9
_J,8,sunday,48,0.02069381664712886,9
_J,8,weekday,1,0.018760234220855362,40
_J,8,weekday,2,0.018370153480432146,40
_J,8,weekday,3,0.01788188264840907,40
_J,8,weekday,4,0.01774088712489022,40
_J,8,weekday,5,0.017522209112147788,40
_J,8,weekday,6,0.016921020844949168,40
_J,8,weekday,7,0.016517834813855475,40
_J,8,weekday,8,0.01627625431979638,40
_J,8,weekday,9,0.016065527367834922,40
_J,8,weekday,10,0.015976680885610654,40
_J,8,weekday,11,0.016220037647889377,40
_J,8,weekday,12,0.01668293044968267,40
_J,8,weekday,13,0.0179100699692464,40
_J,8,weekday,14,0.018766149358254696,40
_J,8,weekday,15,0.02020989438752801,40
_J,8,weekday,16,0.02087997224837541,40
_J,8,weekday,17,0.021864421086544177,40
_J,8,weekday,18,0.022031371772881354,40
_J,8,weekday,19,0.02204441228973318,40
_J,8,weekday,20,0.02179461290035879,40
_J,8,weekday,21,0.02148098947274476,40
_J,8,weekday,22,0.02117742057318181,40
_J,8,weekday,23,0.02096982806459388,40
_J,8,weekday,24,0.020847872973879522,40
_J,8,weekday,25,0.02092842933113927,40
_J,8,weekday,26,0.020849673832977565,40
_J,8,weekday,27,0.020643078957734765,40
_J,8,weekday,28,0.020503263940180656,40
_J,8,weekday,29,0.02035539832019431,40
_J,8,weekday,30,0.02034211508014891,40
_J,8,weekday,31,0.020532726157485963,40
_J,8,weekday,32,0.02105640252579512,40
_J,8,weekday,33,0.021101128297728748,40
_J,8,weekday,34,0.02222002915182935,40
_J,8,weekday,35,0.023450310839280238,40
_J,8,weekday,36,0.02466336042201458,40
_J,8,weekday,37,0.02549771878327503,40
_J,8,weekday,38,0.025935733973382086,40
_J,8,weekday,39,0.026459022165061758,40
_J,8,weekday,40,0.026178434056453037,40
_J,8,weekday,41,0.025848007606793455,40
_J,8,weekday,42,0.025513288273346646,40
_J,8,weekday,43,0.02489436950104784,40
_J,8,weekday,44,0.023951710959819197,40
_J,8,weekday,45,0.022897804477037393,40
_J,8,weekday,46,0.021584643601641244,40
_J,8,weekday,47,0.020124019123961633,40
_J,8,weekday,48,0.019556662607995996,40
_J,9,saturday,1,0.019181045082282716,4
_J,9,saturday,2,0.018606029310705798,4
_J,9,saturday,3,0.01807704802694528,4
_J,9,saturday,4,0.017823693016298943,4
_J,9,saturday,5,0.0175589034292475,4
_J,9,saturday,6,0.016964532079243765,4
_J,9,saturday,7,0.01656444488737821,4
_J,9,saturday,8,0.01633353124331334,4
_J,9,saturday,9,0.016165986393735718,4
_J,9,saturday,10,0.016065353322548062,4
_J,9,saturday,11,0.016106970336482777,4
_J,9,saturday,12,0.016426401815843955,4
_J,9,saturday,13,0.017483250738907413,4
_J,9,saturday,14,0.018098773515087326,4
_J,9,saturday,15,0.019445906746467442,4
_J,9,saturday,16,0.020571531655355715,4
_J,9,saturday,17,0.021796853690538645,4
_J,9,saturday,18,0.02222972475359283,4
_J,9,saturday,19,0.0231129199669863,4
_J,9,saturday,20,0.023230470758699273,4
_J,9,saturday,21,0.023152298785883964,4
_J,9,saturday,22,0.022692329864311796,4
_J,9,saturday,23,0.022135026006486754,4
_J,9,saturday,24,0.021657689150604786,4
_J,9,saturday,25,0.02125590035465829,4
_J,9,saturday,26,0.020996700223455077,4
_J,9,saturday,27,0.020763355870963774,4
_J,9,saturday,28,0.02071303299813429,4
_J,9,saturday,29,0.02065675163340897,4
_J,9,saturday,30,0.02042289930393531,4
_J,9,saturday,31,0.020151558812977605,4
_J,9,saturday,32,0.02027166276908675,4
_J,9,saturday,33,0.021085425247963564,4
_J,9,saturday,34,0.022303282471272036,4
_J,9,saturday,35,0.023895038804384525,4
_J,9,saturday,36,0.024962265171632757,4
_J,9,saturday,37,0.025667025984656824,4
_J,9,saturday,38,0.026133722111490548,4
_J,9,saturday,39,0.026413329364970064,4
_J,9,saturday,40,0.026284332964580465,4
_J,9,saturday,41,0.02561271376317069,4
_J,9,saturday,42,0.024458824480565543,4
_J,9,saturday,43,0.023618451752354594,4
_J,9,saturday,44,0.022551148842224485,4
_J,9,saturday,45,0.02144679665946086,4
_J,9,saturday,46,0.020606627671548618,4
_J,9,saturday,47,0.01935143470298464,4
_J,9,saturday,48,0.018897003463171427,4
_J,9,sunday,1,0.018025674540123913,4
_J,9,sunday,2,0.017654960308367475,4
_J,9,sunday,3,0.017056619522851774,4
_J,9,sunday,4,0.0168569822192177,4
_J,9,sunday,5,0.01642021926627501,4
_J,9,sunday,6,0.015895928960376518,4
_J,9,sunday,7,0.015481613589234382,4
_J,9,sunday,8,0.015350025868813877,4
_J,9,sunday,9,0.015098897675682604,4
_J,9,sunday,10,0.014923546593203349,4
_J,9,sunday,11,0.015085773908010943,4
_J,9,sunday,12,0.015181121691673627,4
_J,9,sunday,13,0.015740740293452505,4
_J,9,sunday,14,0.01619950598975139,4
_J,9,sunday,15,0.017191870194457615,4
_J,9,sunday,16,0.018009540995153298,4
_J,9,sunday,17,0.019255988951012794,4
_J,9,sunday,18,0.01969047051977545,4
_J,9,sunday,19,0.02038281374945969,4
_J,9,sunday,20,0.020626776632673066,4
_J,9,sunday,21,0.020917936751939984,4
_J,9,sunday,22,0.02107827933937202,4
_J,9,sunday,23,0.021362092522887323,4
_J,9,sunday,24,0.0214540075802591,4
_J,9,sunday,25,0.022111408271658646,4
_J,9,sunday,26,0.022703460473952296,4
_J,9,sunday,27,0.02302911455155426,4
_J,9,sunday,28,0.02298083509964178,4
_J,9,sunday,29,0.023022676815695725,4
_J,9,sunday,30,0.02327560392932588,4
_J,9,sunday,31,0.02378634000231846,4
_J,9,sunday,32,0.02456371066518297,4
_J,9,sunday,33,0.02531804259009767,4
_J,9,sunday,34,0.026370646106477165,4
_J,9,sunday,35,0.027118751057006202,4
_J,9,sunday,36,0.02769073186697367,4
_J,9,sunday,37,0.027740921718029388,4
_J,9,sunday,38,0.027477672906257196,4
_J,9,sunday,39,0.02718138292682156,4
_J,9,sunday,40,0.026710836064635344,4
_J,9,sunday,41,0.02578743896117392,4
_J,9,sunday,42,0.024575659547141297,4
_J,9,sunday,43,0.02362018301143452,4
_J,9,sunday,44,0.022545913313529814,4
_J,9,sunday,45,0.02121383060569164,4
_J,9,sunday,46,0.01979862847165323,4
_J,9,sunday,47,0.01847289168897759,4
_J,9,sunday,48,0.017961931690744372,4
_J,9,weekday,1,0.017390658952494642,22
_J,9,weekday,2,0.016986972305367,22
_J,9,weekday,3,0.01645766443672304,22
_J,9,weekday,4,0.01642220953140142,22
_J,9,weekday,5,0.016171989644088815,22
_J,9,weekday,6,0.01566258849180691,22
_J,9,weekday,7,0.015325161111216562,22
_J,9,weekday,8,0.015199114612540181,22
_J,9,weekday,9,0.015096019947291928,22
_J,9,weekday,10,0.015189468132124274,22
_J,9,weekday,11,0.015746745725683322,22
_J,9,weekday,12,0.016554296748542034,22
_J,9,weekday,13,0.01847439580011636,22
_J,9,weekday,14,0.02005804841309251,22
_J,9,weekday,15,0.0218517470590924,22
_J,9,weekday,16,0.022507033944762094,22
_J,9,weekday,17,0.022946346402500838,22
_J,9,weekday,18,0.022749354116475752,22
_J,9,weekday,19,0.02298917090755295,22
_J,9,weekday,20,0.02265452427528616,22
_J,9,weekday,21,0.022135138430961186,22
_J,9,weekday,22,0.02172956786715804,22
_J,9,weekday,23,0.021363243143756157,22
_J,9,weekday,24,0.021241957901365297,22
_J,9,weekday,25,0.02127100214810952,22
_J,9,weekday,26,0.021161938681219735,22
_J,9,weekday,27,0.021028491096503947,22
_J,9,weekday,28,0.020734865072347928,22
_J,9,weekday,29,0.020667860166592448,22
_J,9,weekday,30,0.020557003169527417,22
_J,9,weekday,31,0.020578871686036334,22
_J,9,weekday,32,0.02132762485138603,22
_J,9,weekday,33,0.021830142295542174,22
_J,9,weekday,34,0.023050331013965163,22
_J,9,weekday,35,0.02434230851074849,22
_J,9,weekday,36,0.025586089313666096,22
_J,9,weekday,37,0.02639053546379274,22
_J,9,weekday,38,0.02681692163767787,22
_J,9,weekday,39,0.027307412980894275,22
_J,9,weekday,40,0.02698444630077147,22
_J,9,weekday,41,0.026278611783324194,22
_J,9,weekday,42,0.025265472560567395,22
_J,9,weekday,43,0.024069217849458965,22
_J,9,weekday,44,0.02286108119834992,22
_J,9,weekday,45,0.02160130138340426,22
_J,9,weekday,46,0.020210075022267272,22
_J,9,weekday,47,0.01888463137139769,22
_J,9,weekday,48,0.0182903465410488,22
_J,10,saturday,1,0.01824112854442915,4
_J,10,saturday,2,0.017819632961575734,4
_J,10,saturday,3,0.017349803302226557,4
_J,10,saturday,4,0.01733616193300524,4
_J,10,saturday,5,0.01697856691704489,4
_J,10,saturday,6,0.016430400770595262,4
_J,10,saturday,7,0.015841998428766532,4
_J,10,saturday,8,0.015556967994018907,4
_J,10,saturday,9,0.015350240789110773,4
_J,10,saturday,10,0.015173806124903544,4
_J,10,saturday,11,0.015119813275851277,4
_J,10,saturday,12,0.01536215528242375,4
_J,10,saturday,13,0.016461070321414483,4
_J,10,saturday,14,0.017344728033548307,4
_J,10,saturday,15,0.018671740570853457,4
_J,10,saturday,16,0.01977770393108277,4
_J,10,saturday,17,0.02118561219219716,4
_J,10,saturday,18,0.02178762576092772,4
_J,10,saturday,19,0.02225352799749094,4
_J,10,saturday,20,0.02210370417097352,4
_J,10,saturday,21,0.021926550464352802,4
_J,10,saturday,22,0.021599985707384278,4
_J,10,saturday,23,0.02158722924932702,4
_J,10,saturday,24,0.021467908329902224,4
_J,10,saturday,25,0.021964528473645238,4
_J,10,saturday,26,0.02210456105420858,4
_J,10,saturday,27,0.022368095512517255,4
_J,10,saturday,28,0.022084509717425885,4
_J,10,saturday,29,0.02191380503392936,4
_J,10,saturday,30,0.021770792155278246,4
_J,10,saturday,31,0.02188196991187115,4
_J,10,saturday,32,0.02236262775245447,4
_J,10,saturday,33,0.023152378306025772,4
_J,10,saturday,34,0.024100315156971495,4
_J,10,saturday,35,0.025640980790115293,4
_J,10,saturday,36,0.026626875215504803,4
_J,10,saturday,37,0.02758288363783984,4
_J,10,saturday,38,0.027652494953740916,4
_J,10,saturday,39,0.02694137976734724,4
_J,10,saturday,40,0.02613833828728975,4
_J,10,saturday,41,0.02502747823121318,4
_J,10,saturday,42,0.024279618339463536,4
_J,10,saturday,43,0.023220266114374295,4
_J,10,saturday,44,0.022169153558948253,4
_J,10,saturday,45,0.021151448775177096,4
_J,10,saturday,46,0.01997841855636461,4
_J,10,saturday,47,0.01875485110551728,4
_J,10,saturday,48,0.018404166539370163,4
_J,10,sunday,1,0.017196237923223685,4
_J,10,sunday,2,0.016735732191959878,4
_J,10,sunday,3,0.016170582395441415,4
_J,10,sunday,4,0.016187083372926295,4
_J,10,sunday,5,0.015869279867595863,4
_J,10,sunday,6,0.015371018498114689,4
_J,10,sunday,7,0.014960528747227335,4
_J,10,sunday,8,0.014828009732029272,4
_J,10,sunday,9,0.014604099779028223,4
_J,10,sunday,10,0.01438387185853517,4
_J,10,sunday,11,0.014372082414268739,4
_J,10,sunday,12,0.01435954247984098,4
_J,10,sunday,13,0.014943517748645482,4
_J,10,sunday,14,0.01546175274798248,4
_J,10,sunday,15,0.01645114456058994,4
_J,10,sunday,16,0.017454660602237337,4
_J,10,sunday,17,0.018941527098468008,4
_J,10,sunday,18,0.01949196597921771,4
_J,10,sunday,19,0.01997194121526434,4
_J,10,sunday,20,0.02013804233359073,4
_J,10,sunday,21,0.020246656824004436,4
_J,10,sunday,22,0.02023046249279634,4
_J,10,sunday,23,0.020422470692955736,4
_J,10,sunday,24,0.020503137467142676,4
_J,10,sunday,25,0.020972371850789803,4
_J,10,sunday,26,0.02136287283720312,4
_J,10,sunday,27,0.02187215800501466,4
_J,10,sunday,28,0.022138614366185926,4
_J,10,sunday,29,0.022444675540262526,4
_J,10,sunday,30,0.022615311665178606,4
_J,10,sunday,31,0.023059785884506256,4
_J,10,sunday,32,0.023708883838450073,4
_J,10,sunday,33,0.024617413528936736,4
_J,10,sunday,34,0.025601050938338105,4
_J,10,sunday,35,0.026836085145675134,4
_J,10,sunday,36,0.027504825922727308,4
_J,10,sunday,37,0.027867457141567048,4
_J,10,sunday,38,0.027789345709905197,4
_J,10,sunday,39,0.02698594294864218,4
_J,10,sunday,40,0.025764258677309144,4
_J,10,sunday,41,0.024716864951068916,4
_J,10,sunday,42,0.023687427677771673,4
_J,10,sunday,43,0.022648094157562828,4
_J,10,sunday,44,0.021481560838992726,4
_J,10,sunday,45,0.020258412779443742,4
_J,10,sunday,46,0.01919280247257496,4
_J,10,sunday,47,0.01781739429221027,4
_J,10,sunday,48,0.0173956479250376,4
_J,10,sunday,49,0.016546616792127003,1
_J,10,sunday,50,0.015818775089431636,1
_J,10,weekday,1,0.01654261498174514,23
_J,10,weekday,2,0.016390473134673907,23
_J,10,weekday,3,0.01595931159913181,23
_J,10,weekday,4,0.01585489245150388,23
_J,10,weekday,5,0.015710340396282184,23
_J,10,weekday,6,0.015225818779391305,23
_J,10,weekday,7,0.014819415187600448,23
_J,10,weekday,8,0.014643756224838426,23
_J,10,weekday,9,0.014522369563531933,23
_J,10,weekday,10,0.014592291725189919,23
_J,10,weekday,11,0.015103301395160734,23
_J,10,weekday,12,0.01596510420838471,23
_J,10,weekday,13,0.01790631080787837,23
_J,10,weekday,14,0.019489753302592738,23
_J,10,weekday,15,0.02119716840660897,23
_J,10,weekday,16,0.022034706481168505,23
_J,10,weekday,17,0.022815389933146513,23
_J,10,weekday,18,0.022797953954202012,23
_J,10,weekday,19,0.023165889504037057,23
_J,10,weekday,20,0.022938707795629305,23
_J,10,weekday,21,0.022774996732822895,23
_J,10,weekday,22,0.022515240302484973,23
_J,10,weekday,23,0.022410452366569567,23
_J,10,weekday,24,0.02239002464876304,23
_J,10,weekday,25,0.022564795813280674,23
_J,10,weekday,26,0.022528238991066915,23
_J,10,weekday,27,0.022505621250075145,23
_J,10,weekday,28,0.02224372642929104,23
_J,10,weekday,29,0.022153734897814813,23
_J,10,weekday,30,0.02208776823690914,23
_J,10,weekday,31,0.022012892824240165,23
_J,10,weekday,32,0.022507282853326472,23
_J,10,weekday,33,0.0229464478627778,23
_J,10,weekday,34,0.02406669137450743,23
_J,10,weekday,35,0.025371611759813208,23
_J,10,weekday,36,0.026366861963286924,23
_J,10,weekday,37,0.02716225509608119,23
_J,10,weekday,38,0.027290764359116607,23
_J,10,weekday,39,0.02699449844786921,23
_J,10,weekday,40,0.026028868545025213,23
_J,10,weekday,41,0.024905025433022754,23
_J,10,weekday,42,0.023898070372751868,23
_J,10,weekday,43,0.02273892480247451,23
_J,10,weekday,44,0.021615613620158933,23
_J,10,weekday,45,0.02036759452984653,23
_J,10,weekday,46,0.019050034577392592,23
_J,10,weekday,47,0.01768302475544853,23
_J,10,weekday,48,0.017143367321083992,23
_J,11,saturday,1,0.017956157845287028,5
_J,11,saturday,2,0.01810232248205218,5
_J,11,saturday,3,0.01754632763018685,5
_J,11,saturday,4,0.016873610702758054,5
_J,11,saturday,5,0.01647189407673435,5
_J,11,saturday,6,0.016140455461524834,5
_J,11,saturday,7,0.015616473708841786,5
_J,11,saturday,8,0.01512502901396176,5
_J,11,saturday,9,0.014912837955711905,5
_J,11,saturday,10,0.014666975880360863,5
_J,11,saturday,11,0.01483227768519814,5
_J,11,saturday,12,0.015078768643391933,5
_J,11,saturday,13,0.01609080923682944,5
_J,11,saturday,14,0.016858019611561616,5
_J,11,saturday,15,0.018220737727638325,5
_J,11,saturday,16,0.019165149660559554,5
_J,11,saturday,17,0.020310846240779258,5
_J,11,saturday,18,0.021116303761648976,5
_J,11,saturday,19,0.021723417627511697,5
_J,11,saturday,20,0.02187325017444573,5
_J,11,saturday,21,0.022029003668914186,5
_J,11,saturday,22,0.02188492807296024,5
_J,11,saturday,23,0.021908905780273907,5
_J,11,saturday,24,0.022061466541788803,5
_J,11,saturday,25,0.022311928608384834,5
_J,11,saturday,26,0.022371832311520626,5
_J,11,saturday,27,0.022454224456635856,5
_J,11,saturday,28,0.02244878681398173,5
_J,11,saturday,29,0.022747682183705223,5
_J,11,saturday,30,0.022929843108079336,5
_J,11,saturday,31,0.023329257224705444,5
_J,11,saturday,32,0.02381488255169615,5
_J,11,saturday,33,0.02492135832314009,5
_J,11,saturday,34,0.026372655144115815,5
_J,11,saturday,35,0.027390652013616144,5
_J,11,saturday,36,0.027721259276762965,5
_J,11,saturday,37,0.027628721430455805,5
_J,11,saturday,38,0.026962559400385843,5
_J,11,saturday,39,0.02619882116732824,5
_J,11,saturday,40,0.02521648404362617,5
_J,11,saturday,41,0.024295656469871668,5
_J,11,saturday,42,0.023391853535852755,5
_J,11,saturday,43,0.022536453859096268,5
_J,11,saturday,44,0.021520727552196757,5
_J,11,saturday,45,0.02050765791737234,5
_J,11,saturday,46,0.019718887903053678,5
_J,11,saturday,47,0.018652809315188767,5
_J,11,saturday,48,0.017989036198306087,5
_J,11,sunday,1,0.01749790862229323,5
_J,11,sunday,2,0.017890505087887067,5
_J,11,sunday,3,0.0174323903506108,5
_J,11,sunday,4,0.01669891144832689,5
_J,11,sunday,5,0.01640346720069661,5
_J,11,sunday,6,0.01618368473852021,5
_J,11,sunday,7,0.015672644276688484,5
_J,11,sunday,8,0.015170168884381835,5
_J,11,sunday,9,0.014889829286927775,5
_J,11,sunday,10,0.014592717557873286,5
_J,11,sunday,11,0.014492170670074259,5
_J,11,sunday,12,0.014413526892186973,5
_J,11,sunday,13,0.015224559926293197,5
_J,11,sunday,14,0.015861082059104227,5
_J,11,sunday,15,0.016755598416639678,5
_J,11,sunday,16,0.017599160636817508,5
_J,11,sunday,17,0.019072838507552592,5
_J,11,sunday,18,0.020149100132363363,5
_J,11,sunday,19,0.021020251091295666,5
_J,11,sunday,20,0.021333541952008025,5
_J,11,sunday,21,0.021519671562035325,5
_J,11,sunday,22,0.021327806765172312,5
_J,11,sunday,23,0.021156390098879742,5
_J,11,sunday,24,0.021236871740563434,5
_J,11,sunday,25,0.02157024752734137,5
_J,11,sunday,26,0.021952289417999853,5
_J,11,sunday,27,0.02195340732300225,5
_J,11,sunday,28,0.022076733827586854,5
_J,11,sunday,29,0.022468841839751116,5
_J,11,sunday,30,0.023135796035877378,5
_J,11,sunday,31,0.02420861351425276,5
_J,11,sunday,32,0.02534819985179255,5
_J,11,sunday,33,0.027028630604317892,5
_J,11,sunday,34,0.02859937360972547,5
_J,11,sunday,35,0.029311335912494508,5
_J,11,sunday,36,0.029631129461013966,5
_J,11,sunday,37,0.029029455002923817,5
_J,11,sunday,38,0.028125037449989444,5
_J,11,sunday,39,0.027156193262161333,5
_J,11,sunday,40,0.025999999647942078,5
_J,11,sunday,41,0.02506190449767714,5
_J,11,sunday,42,0.024177209856660015,5
_J,11,sunday,43,0.023037888536259706,5
_J,11,sunday,44,0.02167741393916512,5
_J,11,sunday,45,0.020434956315819906,5
_J,11,sunday,46,0.0194534738862542,5
_J,11,sunday,47,0.017894781350605623,5
_J,11,sunday,48,0.017072289424193206,5
_J,11,weekday,1,0.015812870667102425,20
_J,11,weekday,2,0.016214090247667252,20
_J,11,weekday,3,0.01584971351426678,20
_J,11,weekday,4,0.015298371380590568,20
_J,11,weekday,5,0.015129690502236231,20
_J,11,weekday,6,0.01490709163532768,20
_J,11,weekday,7,0.01452840942407516,20
_J,11,weekday,8,0.014268102097148646,20
_J,11,weekday,9,0.014100048291491987,20
_J,11,weekday,10,0.014107575515353521,20
_J,11,weekday,11,0.014622456864524078,20
_J,11,weekday,12,0.01545807241020004,20
_J,11,weekday,13,0.017532595929456787,20
_J,11,weekday,14,0.019295029653192988,20
_J,11,weekday,15,0.021246374159902753,20
