bmUnit,settlementDate,settlementPeriod,pair_count,bid_mean,offer_mean,spread,accepted,accepted_up,accepted_down
E_CHAPB-1,2026-09-04,1,2,99.405,167.775,68.37,1,1,1
E_CHAPB-1,2026-09-04,2,2,99.41499999999999,167.765,68.35,0,0,0
E_CHAPB-1,2026-09-04,3,3,111.07000000000001,173.90333333333334,62.83333333333333,1,1,1
E_CHAPB-1,2026-09-04,4,2,109.275,169.215,59.94,1,1,1
E_CHAPB-1,2026-09-04,5,2,112.63499999999999,169.885,57.25,1,1,1
E_CHAPB-1,2026-09-04,6,3,97.50666666666666,162.04333333333332,64.53666666666666,1,1,0
E_CHAPB-1,2026-09-04,7,2,98.005,168.985,70.98000000000002,1,1,1
E_CHAPB-1,2026-09-04,8,2,103.025,167.765,64.73999999999998,1,1,1
E_CHAPB-1,2026-09-04,9,2,103.035,168.185,65.15,1,1,0
E_CHAPB-1,2026-09-04,10,3,93.50666666666666,160.08333333333334,66.57666666666668,1,0,0
E_CHAPB-1,2026-09-04,11,2,86.63499999999999,168.005,81.37,0,0,0
E_CHAPB-1,2026-09-04,12,2,82.255,182.635,100.38,1,1,1
E_CHAPB-1,2026-09-04,13,3,85.71999999999998,164.15333333333334,78.43333333333335,1,0,0
E_CHAPB-1,2026-09-04,14,3,53.60999999999999,159.13333333333333,105.52333333333334,0,0,0
E_CHAPB-1,2026-09-04,15,3,19.23,159.12333333333333,139.89333333333335,0,0,0
E_CLAYB-1,2026-08-28,16,6,-1573.2,1819.6516666666666,3392.8516666666665,0,0,0
E_CLAYB-1,2026-08-28,17,5,-1915.5739999999998,2142.57,4058.1440000000002,0,0,0
E_CLAYB-1,2026-08-28,18,4,-2428.51,2633.59,5062.1,0,0,0
E_CLAYB-1,2026-08-28,19,4,-2426.44,2629.6,5056.04,0,0,0
E_CLAYB-1,2026-08-28,20,5,-1921.2260000000006,2139.418,4060.6440000000007,0,0,0
E_CLAYB-1,2026-08-28,21,5,-1921.8759999999995,2133.8900000000003,4055.7659999999996,0,0,0
E_CLAYB-1,2026-08-28,22,5,-1920.5780000000002,2133.882,4054.46,0,0,0
E_CLAYB-1,2026-08-28,23,5,-1916.6380000000004,2131.6259999999997,4048.264,0,0,0
E_CLAYB-1,2026-08-28,24,6,-1576.9683333333332,1803.8100000000002,3380.7783333333336,1,1,1
E_CLAYB-1,2026-08-28,25,5,-1920.0180000000005,2131.6099999999997,4051.628,1,1,1
E_CLAYB-1,2026-08-28,26,6,-1583.9616666666668,1803.7933333333333,3387.755,1,0,1
E_CLAYB-1,2026-08-28,27,5,-1924.6219999999998,2130.25,4054.872,1,1,1
E_CLAYB-1,2026-08-28,28,6,-1595.0950000000003,1800.0916666666665,3395.1866666666665,0,0,0
E_CLAYB-1,2026-08-28,29,5,-1934.5459999999998,2126.85,4061.3959999999997,0,0,0
E_CLAYB-1,2026-08-28,30,6,-1596.2099999999998,1796.01,3392.22,1,1,1
E_CLAYB-1,2026-08-28,31,6,-1594.0266666666673,1793.5766666666666,3387.603333333334,1,1,1
E_CLAYB-1,2026-08-28,32,6,-1630.6850000000004,1793.7266666666667,3424.411666666667,1,1,1
E_CLAYB-1,2026-08-28,33,5,-1938.3540000000005,2143.792,4082.1460000000006,1,0,0
E_CLAYB-1,2026-08-28,34,5,-1935.8419999999994,2142.33,4078.1719999999996,0,0,0
E_CLAYB-1,2026-08-28,35,5,-1933.4900000000005,2149.596,4083.0860000000002,0,0,0
E_CLAYB-1,2026-08-28,36,5,-1927.8419999999994,2151.412,4079.253999999999,0,0,0
E_CLAYB-1,2026-08-28,37,5,-1920.4499999999996,2132.452,4052.902,1,1,1
E_CLAYB-1,2026-08-28,38,5,-1920.9620000000002,2131.002,4051.964,1,1,1
E_CLAYB-1,2026-08-28,39,4,-2421.13,2634.445,5055.575000000001,1,0,1
E_CLAYB-1,2026-08-28,40,5,-1916.482,2130.85,4047.332,1,1,1
E_CLAYB-1,2026-08-28,41,5,-1925.1099999999994,2149.154,4074.263999999999,1,1,1
E_CLAYB-1,2026-08-28,42,6,-1595.5950000000003,1802.993333333333,3398.588333333333,0,0,0
E_CLAYB-1,2026-08-28,43,5,-1931.952,2128.93,4060.8819999999996,0,0,0
E_CLAYB-1,2026-08-28,44,5,-1933.5999999999997,2128.85,4062.45,0,0,0
E_CLAYB-1,2026-08-28,45,5,-1931.2739999999994,2122.5060000000003,4053.7799999999997,0,0,0
E_CLAYB-1,2026-08-28,46,5,-1933.3779999999995,2122.282,4055.66,0,0,0
E_CLAYB-1,2026-08-28,47,4,-2443.9600000000005,2613.085,5057.045,0,0,0
E_CLAYB-1,2026-08-28,48,4,-2451.5349999999994,2604.61,5056.1449999999995,0,0,0
E_CLAYB-1,2026-08-29,1,4,-2446.6825,2604.6025,5051.285,0,0,0
E_CLAYB-1,2026-08-29,2,5,-1943.1859999999997,2098.5919999999996,4041.7779999999993,0,0,0
E_CLAYB-1,2026-08-29,3,4,-2445.3624999999997,2597.11,5042.4725,0,0,0
E_CLAYB-1,2026-08-29,4,6,-1609.5999999999995,1774.885,3384.4849999999997,1,1,1
E_CLAYB-1,2026-08-29,5,5,-1952.3699999999994,2106.526,4058.8959999999993,1,1,0
E_CLAYB-1,2026-08-29,6,6,-1613.2266666666665,1776.9033333333334,3390.13,1,0,1
E_CLAYB-1,2026-08-29,7,6,-1666.2433333333338,1771.2383333333335,3437.4816666666675,1,0,0
E_CLAYB-1,2026-08-29,8,7,-1380.5685714285712,1529.722857142857,2910.2914285714282,0,0,0
E_CLAYB-1,2026-08-29,9,6,-1626.5350000000005,1769.5366666666666,3396.071666666667,0,0,0
E_CLAYB-1,2026-08-29,10,5,-1999.7859999999996,2104.2259999999997,4104.011999999999,0,0,0
E_CLAYB-1,2026-08-29,11,6,-1625.0433333333333,1781.495,3406.538333333333,0,0,0
E_CLAYB-1,2026-08-29,12,6,-1664.0016666666668,1791.325,3455.326666666667,0,0,0
E_CLAYB-1,2026-08-29,13,6,-1599.6266666666668,1796.9183333333333,3396.545,0,0,0
E_CLAYB-1,2026-08-29,14,5,-1935.5939999999998,2130.986,4066.58,1,1,1
E_CLAYB-1,2026-08-29,15,5,-1935.5859999999998,2132.1,4067.6859999999997,1,0,1
E_CLAYB-1,2026-08-29,16,5,-1932.0260000000005,2132.714,4064.7400000000007,1,1,1
E_CLAYB-1,2026-08-29,17,5,-1931.3620000000003,2132.706,4064.068,0,0,0
E_CLAYB-1,2026-08-29,18,6,-1595.7600000000004,1804.9216666666669,3400.6816666666673,1,0,1
E_CLAYB-1,2026-08-29,19,5,-1931.3460000000002,2132.95,4064.2960000000003,1,0,0
E_CLAYB-1,2026-08-29,20,6,-1581.0083333333332,1807.756666666667,3388.7650000000003,0,0,0
E_CLAYB-1,2026-08-29,21,5,-1963.8579999999997,2135.426,4099.284,1,1,1
E_CLAYB-1,2026-08-29,22,4,-2480.3499999999995,2626.765,5107.115,1,1,1
E_CLAYB-1,2026-08-29,23,5,-1940.0260000000005,2135.432,4075.4580000000005,1,1,0
E_CLAYB-1,2026-08-29,24,6,-1569.4966666666667,1809.1883333333335,3378.6850000000004,1,0,1
E_CLAYB-1,2026-08-29,25,5,-1907.3220000000001,2147.6259999999997,4054.948,0,0,0
E_CLAYB-1,2026-08-29,26,6,-1568.466666666667,1815.2849999999999,3383.751666666667,1,0,1
E_CLAYB-1,2026-08-29,27,6,-1568.7333333333333,1815.1966666666667,3383.9300000000003,1,1,1
E_CLAYB-1,2026-08-29,28,6,-1569.0399999999997,1814.8566666666666,3383.8966666666665,1,1,0
E_CLAYB-1,2026-08-29,29,5,-1910.8919999999994,2145.618,4056.5099999999993,0,0,0
E_CLAYB-1,2026-08-29,30,5,-1909.2539999999997,2145.6099999999997,4054.8639999999996,0,0,0
E_CLAYB-1,2026-08-29,31,6,-1566.5199999999998,1815.3783333333333,3381.898333333333,0,0,0
E_CLAYB-1,2026-08-29,32,5,-1906.5779999999995,2140.682,4047.2599999999993,0,0,0
E_CLAYB-1,2026-08-29,33,5,-1912.696,2140.234,4052.93,0,0,0
E_CLAYB-1,2026-08-29,34,5,-1905.7219999999998,2145.958,4051.68,1,0,1
E_CLAYB-1,2026-08-29,35,5,-1905.7139999999995,2148.33,4054.0439999999994,1,1,1
E_CLAYB-1,2026-08-29,36,6,-1564.4150000000006,1819.9183333333333,3384.333333333334,1,1,1
E_CLAYB-1,2026-08-29,37,5,-1904.0460000000003,2151.906,4055.952,1,1,1
E_CLAYB-1,2026-08-29,38,5,-1904.2059999999997,2153.066,4057.2719999999995,1,1,1
E_CLAYB-1,2026-08-29,39,5,-1909.3939999999998,2141.2580000000003,4050.652,0,0,0
E_CLAYB-1,2026-08-29,40,5,-1909.3859999999997,2148.2419999999997,4057.6279999999997,0,0,0
E_CLAYB-1,2026-08-29,41,5,-1908.9100000000003,2140.698,4049.608,1,1,1
E_CLAYB-1,2026-08-29,42,5,-1909.0520000000004,2165.37,4074.4220000000005,1,1,1
E_CLAYB-1,2026-08-29,43,6,-1577.7033333333336,1822.8416666666665,3400.545,1,1,0
E_CLAYB-1,2026-08-29,44,4,-2424.0399999999995,2626.8175,5050.8575,0,0,0
E_CLAYB-1,2026-08-29,45,4,-2424.0325000000003,2626.81,5050.842500000001,0,0,0
E_CLAYB-1,2026-08-29,46,4,-2423.2899999999995,2618.0125,5041.3025,0,0,0
E_CLAYB-1,2026-08-29,47,4,-2418.5499999999997,2633.4625,5052.0125,0,0,0
E_CLAYB-1,2026-08-29,48,5,-1913.1779999999994,2132.534,4045.7119999999995,1,1,1
E_CLAYB-1,2026-08-30,1,6,-1569.9683333333335,1813.243333333333,3383.2116666666666,1,0,1
E_CLAYB-1,2026-08-30,2,5,-1910.4659999999997,2125.9139999999998,4036.379999999999,1,1,1
E_CLAYB-1,2026-08-30,3,4,-2422.8025,2617.975,5040.7775,0,0,0
E_CLAYB-1,2026-08-30,4,5,-1917.7139999999995,2153.532,4071.2459999999996,0,0,0
E_CLAYB-1,2026-08-30,5,5,-1908.7039999999997,2146.162,4054.8659999999995,0,0,0
E_CLAYB-1,2026-08-30,6,5,-1906.9940000000001,2134.482,4041.476,1,1,1
E_CLAYB-1,2026-08-30,7,5,-1909.3040000000005,2125.8740000000003,4035.178000000001,1,0,1
E_CLAYB-1,2026-08-30,8,4,-2416.1500000000005,2617.9375,5034.087500000001,1,0,0
E_CLAYB-1,2026-08-30,9,4,-2420.1024999999995,2617.93,5038.032499999999,0,0,0
E_CLAYB-1,2026-08-30,10,4,-2420.0950000000003,2617.9225,5038.0175,1,1,1
E_CLAYB-1,2026-08-30,11,4,-2419.615,2617.915,5037.53,0,0,0
E_CLAYB-1,2026-08-30,12,4,-2419.6074999999996,2617.9075,5037.514999999999,0,0,0
E_CLAYB-1,2026-08-30,13,4,-2418.8875000000003,2617.9,5036.7875,0,0,0
E_CLAYB-1,2026-08-30,14,4,-2416.9075000000003,2632.51,5049.4175000000005,0,0,0
E_CLAYB-1,2026-08-30,15,4,-2414.5374999999995,2617.54,5032.077499999999,0,0,0
E_CLAYB-1,2026-08-30,16,5,-1907.1419999999998,2125.434,4032.576,1,0,0
E_CLAYB-1,2026-08-30,17,6,-1569.0650000000005,1801.9016666666666,3370.966666666667,1,1,1
E_CLAYB-1,2026-08-30,18,5,-1908.3560000000002,2136.466,4044.822,1,0,1
E_CLAYB-1,2026-08-30,19,4,-2414.965,2639.9275,5054.8925,0,0,0
E_CLAYB-1,2026-08-30,20,5,-1909.498,2143.794,4053.292,0,0,0
E_CLAYB-1,2026-08-30,21,4,-2408.155,2658.775,5066.93,0,0,0
E_CLAYB-1,2026-08-30,22,4,-2407.7274999999995,2647.06,5054.787499999999,0,0,0
E_CLAYB-1,2026-08-30,23,5,-1901.6340000000005,2192.084,4093.7180000000003,0,0,0
E_CLAYB-1,2026-08-30,24,4,-2407.5625,2647.84,5055.4025,0,0,0
E_CLAYB-1,2026-08-30,25,4,-2405.26,2643.2275,5048.4875,0,0,0
E_CLAYB-1,2026-08-30,26,4,-50.0,1250.0,1300.0,0,0,0
E_CLAYB-1,2026-08-30,27,4,-2411.3574999999996,2644.81,5056.1675,0,0,0
E_CLAYB-1,2026-08-30,28,5,-1908.5359999999996,2152.4900000000002,4061.026,0,0,0
E_CLAYB-1,2026-08-30,29,6,-1561.468333333333,1854.0133333333333,3415.4816666666666,0,0,0
E_CLAYB-1,2026-08-30,30,4,-2404.4724999999994,2653.09,5057.5625,0,0,0
E_CLAYB-1,2026-08-30,31,5,-1898.1620000000003,2185.356,4083.5180000000005,1,1,1
E_CLAYB-1,2026-08-30,32,6,-1560.6183333333338,1867.3566666666666,3427.9750000000004,1,1,1
E_CLAYB-1,2026-08-30,33,6,-1560.426666666666,1841.5016666666668,3401.928333333333,1,1,1
E_CLAYB-1,2026-08-30,34,6,-1559.3166666666668,1829.875,3389.1916666666666,1,1,1
E_CLAYB-1,2026-08-30,35,5,-1906.5139999999997,2154.7799999999997,4061.2939999999994,1,1,1
E_CLAYB-1,2026-08-30,36,5,-1902.3139999999996,2153.788,4056.102,1,1,1
E_CLAYB-1,2026-08-30,37,6,-1572.6200000000001,1827.2166666666665,3399.8366666666666,1,0,1
E_CLAYB-1,2026-08-30,38,5,-1907.2499999999995,2153.556,4060.8059999999996,1,0,0
E_CLAYB-1,2026-08-30,39,4,-2409.385,2641.435,5050.82,0,0,0
E_CLAYB-1,2026-08-30,40,5,-1899.732,2154.346,4054.078,1,1,1
E_CLAYB-1,2026-08-30,41,6,-1560.5250000000003,1823.9099999999999,3384.4350000000004,1,1,0
E_CLAYB-1,2026-08-30,42,6,-1562.3949999999998,1823.9016666666666,3386.296666666666,1,0,1
E_CLAYB-1,2026-08-30,43,4,-2420.3950000000004,2641.405,5061.800000000001,1,0,1
E_CLAYB-1,2026-08-30,44,5,-1911.8060000000005,2154.338,4066.1440000000007,0,0,0
E_CLAYB-1,2026-08-30,45,5,-1910.4600000000003,2148.6099999999997,4059.0699999999997,1,1,1
E_CLAYB-1,2026-08-30,46,4,-2417.2899999999995,2635.675,5052.965,0,0,0
E_CLAYB-1,2026-08-30,47,5,-1912.2980000000002,2144.778,4057.076,1,1,1
E_CLAYB-1,2026-08-30,48,5,-1909.8920000000003,2144.77,4054.6620000000003,1,1,1
E_CLAYB-1,2026-08-31,1,5,-1910.2760000000003,2139.858,4050.1340000000005,1,1,1
E_CLAYB-1,2026-08-31,2,5,-1928.6900000000005,2138.05,4066.7400000000007,0,0,0
E_CLAYB-1,2026-08-31,3,5,-1919.7859999999996,2130.0060000000003,4049.792,0,0,0
E_CLAYB-1,2026-08-31,4,6,-1579.3616666666665,1797.2316666666666,3376.5933333333332,0,0,0
E_CLAYB-1,2026-08-31,5,6,-1580.5250000000005,1798.1633333333332,3378.6883333333335,0,0,0
E_CLAYB-1,2026-08-31,6,6,-1579.8266666666668,1797.4633333333334,3377.29,0,0,0
E_CLAYB-1,2026-08-31,7,6,-1578.76,1798.0483333333334,3376.8083333333334,1,0,1
E_CLAYB-1,2026-08-31,8,6,-1578.2016666666668,1804.8133333333333,3383.0150000000003,1,1,0
E_CLAYB-1,2026-08-31,9,6,-1578.6716666666669,1805.64,3384.311666666667,1,1,1
E_CLAYB-1,2026-08-31,10,5,-1919.6100000000001,2133.806,4053.416,1,1,1
E_CLAYB-1,2026-08-31,11,4,-2417.5974999999994,2623.315,5040.912499999999,1,1,1
E_CLAYB-1,2026-08-31,12,5,-1912.8599999999994,2131.594,4044.4539999999997,1,1,0
E_CLAYB-1,2026-08-31,13,4,-2432.905,2623.3,5056.205,1,1,0
E_CLAYB-1,2026-08-31,14,4,-2432.8975000000005,2623.2925,5056.1900000000005,0,0,0
E_CLAYB-1,2026-08-31,15,5,-1932.8280000000002,2131.57,4064.398,0,0,0
E_CLAYB-1,2026-08-31,16,5,-1940.7780000000002,2131.562,4072.34,0,0,0
E_CLAYB-1,2026-08-31,17,5,-1960.708,2131.554,4092.262,1,0,0
E_CLAYB-1,2026-08-31,18,6,-1620.0600000000004,1795.6433333333334,3415.703333333334,1,1,1
E_CLAYB-1,2026-08-31,19,6,-1639.14,1779.3183333333334,3418.4583333333335,1,1,1
E_CLAYB-1,2026-08-31,20,5,-1983.484,2086.5860000000002,4070.07,1,1,1
E_CLAYB-1,2026-08-31,21,5,-1990.516,2077.2259999999997,4067.7419999999997,1,1,1
E_CLAYB-1,2026-08-31,22,5,-1994.2740000000001,2077.218,4071.492,1,0,1
E_CLAYB-1,2026-08-31,23,4,-2496.2125000000005,2572.3225,5068.535000000001,1,0,0
E_CLAYB-1,2026-08-31,24,5,-1992.2340000000004,2090.3759999999997,4082.61,1,0,1
E_CLAYB-1,2026-08-31,25,5,-1979.73,2099.0119999999997,4078.7419999999997,1,0,0
E_CLAYB-1,2026-08-31,26,6,-1636.01,1760.9583333333333,3396.9683333333332,1,1,1
E_CLAYB-1,2026-08-31,27,6,-1632.626666666667,1764.5283333333334,3397.1550000000007,1,1,1
E_CLAYB-1,2026-08-31,28,7,-1378.0799999999997,1551.327142857143,2929.4071428571424,1,1,1
E_CLAYB-1,2026-08-31,29,6,-1609.5683333333336,1804.3333333333333,3413.9016666666666,1,0,1
E_CLAYB-1,2026-08-31,30,7,-1349.641428571429,1585.2257142857143,2934.8671428571433,0,0,0
E_CLAYB-1,2026-08-31,31,6,-1578.8933333333337,1832.5333333333335,3411.426666666667,1,0,1
E_CLAYB-1,2026-08-31,32,5,-1908.1620000000003,2163.25,4071.4120000000003,1,1,1
E_CLAYB-1,2026-08-31,33,5,-1906.6340000000005,2170.558,4077.1920000000005,1,1,0
E_CLAYB-1,2026-08-31,34,5,-1906.3699999999994,2173.254,4079.6239999999993,1,1,1
E_CLAYB-1,2026-08-31,35,5,-1903.3139999999996,2170.968,4074.2819999999992,1,1,0
E_CLAYB-1,2026-08-31,36,5,-1902.4499999999996,2169.532,4071.982,1,1,1
E_CLAYB-1,2026-08-31,37,4,-2408.365,2666.7775,5075.1425,1,1,1
E_CLAYB-1,2026-08-31,38,5,-1893.1420000000003,2184.546,4077.688,1,1,1
E_CLAYB-1,2026-08-31,39,5,-1892.95,2175.45,4068.3999999999996,1,1,1
E_CLAYB-1,2026-08-31,40,5,-1897.396,2169.0099999999998,4066.406,1,1,1
E_CLAYB-1,2026-08-31,41,5,-1898.6139999999996,2158.09,4056.7039999999997,1,1,1
E_CLAYB-1,2026-08-31,42,6,-1571.6750000000002,1831.3766666666668,3403.051666666667,1,1,1
E_CLAYB-1,2026-08-31,43,5,-1912.1259999999995,2154.29,4066.4159999999993,1,1,1
E_CLAYB-1,2026-08-31,44,6,-1573.3949999999998,1822.1266666666668,3395.5216666666665,1,1,1
E_CLAYB-1,2026-08-31,45,6,-1577.3033333333335,1816.485,3393.7883333333334,1,1,0
E_CLAYB-1,2026-08-31,46,5,-1919.2659999999996,2139.786,4059.0519999999997,0,0,0
E_CLAYB-1,2026-08-31,47,5,-1919.2580000000003,2139.778,4059.036,1,1,1
E_CLAYB-1,2026-08-31,48,5,-1920.7459999999999,2139.77,4060.5159999999996,0,0,0
E_CLAYB-1,2026-09-01,1,6,-1584.3166666666666,1809.485,3393.8016666666663,0,0,0
E_CLAYB-1,2026-09-01,2,6,-1586.9433333333336,1809.4766666666667,3396.42,1,0,1
E_CLAYB-1,2026-09-01,3,6,-1586.7216666666666,1808.3966666666665,3395.118333333333,1,1,1
E_CLAYB-1,2026-09-01,4,6,-1586.7133333333331,1808.3416666666665,3395.0549999999994,1,1,1
E_CLAYB-1,2026-09-01,5,5,-1924.9460000000004,2135.8720000000003,4060.8180000000007,1,0,0
E_CLAYB-1,2026-09-01,6,4,-2451.0474999999997,2626.24,5077.287499999999,1,1,1
E_CLAYB-1,2026-09-01,7,4,-2440.8624999999997,2626.2325,5067.094999999999,1,1,1
E_CLAYB-1,2026-09-01,8,4,-2440.4500000000003,2626.225,5066.675,1,1,1
E_CLAYB-1,2026-09-01,9,5,-1927.8460000000002,2134.698,4062.544,1,1,1
E_CLAYB-1,2026-09-01,10,6,-1590.2050000000002,1805.8316666666667,3396.036666666667,1,1,0
E_CLAYB-1,2026-09-01,11,5,-1925.6499999999996,2149.368,4075.0179999999996,1,1,1
E_CLAYB-1,2026-09-01,12,5,-1923.3079999999995,2142.722,4066.0299999999997,1,1,0
E_CLAYB-1,2026-09-01,13,5,-1921.926,2141.2580000000003,4063.184,1,1,0
E_CLAYB-1,2026-09-01,14,5,-1925.4160000000004,2141.25,4066.666,1,1,1
E_CLAYB-1,2026-09-01,15,5,-1954.6200000000003,2138.666,4093.2860000000005,1,1,0
E_CLAYB-1,2026-09-01,16,4,-2459.2899999999995,2625.145,5084.4349999999995,0,0,0
E_CLAYB-1,2026-09-01,17,5,-1957.72,2126.514,4084.2340000000004,0,0,0
E_CLAYB-1,2026-09-01,18,6,-1621.4066666666665,1798.485,3419.8916666666664,1,1,1
E_CLAYB-1,2026-09-01,19,5,-1965.024,2098.218,4063.2419999999997,1,1,0
E_CLAYB-1,2026-09-01,20,6,-1632.578333333333,1755.1433333333334,3387.7216666666664,1,1,1
E_CLAYB-1,2026-09-01,21,6,-1646.948333333333,1777.5200000000002,3424.4683333333332,1,0,0
E_CLAYB-1,2026-09-01,22,4,-2489.74,2591.71,5081.45,0,0,0
E_CLAYB-1,2026-09-01,23,5,-1989.6820000000002,2089.562,4079.244,0,0,0
E_CLAYB-1,2026-09-01,24,5,-1995.1219999999998,2088.582,4083.7039999999997,0,0,0
E_CLAYB-1,2026-09-01,25,5,-1995.1139999999996,2086.91,4082.0239999999994,1,1,1
E_CLAYB-1,2026-09-01,26,6,-1648.178333333333,1758.61,3406.788333333333,1,0,1
E_CLAYB-1,2026-09-01,27,5,-1978.9779999999996,2092.17,4071.1479999999997,0,0,0
E_CLAYB-1,2026-09-01,28,5,-1978.9699999999993,2111.098,4090.0679999999993,1,0,0
E_CLAYB-1,2026-09-01,29,4,-2480.215,2617.195,5097.41,1,0,1
E_CLAYB-1,2026-09-01,30,6,-1644.7850000000005,1798.4266666666665,3443.211666666667,0,0,0
E_CLAYB-1,2026-09-01,31,6,-1644.7766666666669,1817.2733333333333,3462.05,1,0,0
E_CLAYB-1,2026-09-01,32,5,-1967.7859999999996,2152.234,4120.0199999999995,1,1,0
E_CLAYB-1,2026-09-01,33,4,-2459.0424999999996,2653.09,5112.1325,0,0,0
E_CLAYB-1,2026-09-01,34,4,-2432.8900000000003,2650.39,5083.280000000001,0,0,0
E_CLAYB-1,2026-09-01,35,5,-1928.4740000000002,2169.88,4098.354,0,0,0
E_CLAYB-1,2026-09-01,36,4,-2425.7200000000003,2665.1875,5090.9075,0,0,0
E_CLAYB-1,2026-09-01,37,4,-2419.615,2657.185,5076.799999999999,1,1,0
E_CLAYB-1,2026-09-01,38,4,-2419.6074999999996,2649.7375,5069.344999999999,1,0,0
E_CLAYB-1,2026-09-01,39,5,-1901.3,2159.778,4061.0779999999995,0,0,0
E_CLAYB-1,2026-09-01,40,6,-1563.7800000000004,1836.7516666666668,3400.531666666667,0,0,0
E_CLAYB-1,2026-09-01,41,5,-1900.0900000000001,2170.562,4070.652,1,1,1
E_CLAYB-1,2026-09-01,42,4,-2405.2075000000004,2657.59,5062.797500000001,1,1,1
E_CLAYB-1,2026-09-01,43,6,-1559.471666666667,1841.868333333333,3401.34,1,1,1
E_CLAYB-1,2026-09-01,44,5,-1898.6200000000001,2163.546,4062.166,1,1,1
E_CLAYB-1,2026-09-01,45,5,-1905.5420000000001,2158.546,4064.0879999999997,1,1,1
E_CLAYB-1,2026-09-01,46,5,-1904.658,2158.538,4063.196,1,1,1
E_CLAYB-1,2026-09-01,47,5,-1903.5159999999996,2149.938,4053.4539999999997,1,1,1
E_CLAYB-1,2026-09-01,48,5,-1903.9099999999994,2149.93,4053.8399999999992,1,0,1
E_CLAYB-1,2026-09-02,1,4,-2412.4824999999996,2639.9875,5052.469999999999,1,0,1
E_CLAYB-1,2026-09-02,2,5,-1898.516,2157.386,4055.902,1,1,1
E_CLAYB-1,2026-09-02,3,4,-2410.4575000000004,2644.0825,5054.540000000001,1,0,1
E_CLAYB-1,2026-09-02,4,4,-2395.4874999999997,2644.9075,5040.3949999999995,1,1,0
E_CLAYB-1,2026-09-02,5,5,-1894.9779999999996,2160.452,4055.43,1,1,1
E_CLAYB-1,2026-09-02,6,5,-1894.9699999999993,2169.0919999999996,4064.061999999999,1,1,1
E_CLAYB-1,2026-09-02,7,4,-2402.4099999999994,2651.575,5053.984999999999,1,1,1
E_CLAYB-1,2026-09-02,8,7,-1308.4457142857138,1604.4457142857143,2912.891428571428,1,1,1
E_CLAYB-1,2026-09-02,9,5,-1893.7699999999993,2169.466,4063.235999999999,1,1,0
E_CLAYB-1,2026-09-02,10,6,-1556.9566666666663,1843.5633333333335,3400.5199999999995,0,0,0
E_CLAYB-1,2026-09-02,11,6,-1557.2366666666667,1844.495,3401.7316666666666,0,0,0
E_CLAYB-1,2026-09-02,12,5,-1896.1640000000002,2173.114,4069.2780000000002,0,0,0
E_CLAYB-1,2026-09-02,13,5,-1889.9900000000002,2174.402,4064.3920000000003,1,1,1
E_CLAYB-1,2026-09-02,14,5,-1888.9940000000001,2170.386,4059.38,1,1,1
E_CLAYB-1,2026-09-02,15,6,-1555.6016666666667,1833.1433333333334,3388.745,1,0,0
E_CLAYB-1,2026-09-02,16,6,-1557.888333333333,1833.135,3391.023333333333,1,0,1
E_CLAYB-1,2026-09-02,17,5,-1900.4440000000002,2159.7619999999997,4060.206,1,1,1
E_CLAYB-1,2026-09-02,18,4,-2410.6975,2647.4875,5058.185,0,0,0
E_CLAYB-1,2026-09-02,19,6,-1564.0883333333331,1826.7933333333333,3390.881666666666,1,0,1
E_CLAYB-1,2026-09-02,20,5,-1899.4680000000003,2146.3540000000003,4045.8220000000006,1,0,0
E_CLAYB-1,2026-09-02,21,4,-2408.4249999999997,2637.1375,5045.5625,0,0,0
E_CLAYB-1,2026-09-02,22,5,-1900.0759999999996,2146.338,4046.4139999999998,1,1,1
E_CLAYB-1,2026-09-02,23,5,-1900.068,2146.33,4046.398,1,1,1
E_CLAYB-1,2026-09-02,24,5,-1901.4579999999999,2156.216,4057.674,0,0,0
E_CLAYB-1,2026-09-02,25,6,-1565.1116666666665,1831.29,3396.4016666666666,1,1,1
E_CLAYB-1,2026-09-02,26,6,-1561.6399999999994,1835.9366666666667,3397.576666666666,1,1,1
E_CLAYB-1,2026-09-02,27,6,-1562.5466666666669,1833.0383333333332,3395.585,1,1,1
E_CLAYB-1,2026-09-02,28,7,-1330.1585714285718,1595.4057142857143,2925.564285714286,1,1,0
E_CLAYB-1,2026-09-02,29,6,-1573.7933333333333,1831.6916666666666,3405.4849999999997,0,0,0
E_CLAYB-1,2026-09-02,30,6,-1576.3183333333338,1832.8966666666668,3409.2150000000006,0,0,0
E_CLAYB-1,2026-09-02,31,6,-1569.376666666667,1837.0866666666668,3406.463333333334,1,1,1
E_CLAYB-1,2026-09-02,32,6,-1566.068333333333,1835.7033333333331,3401.771666666666,0,0,0
E_CLAYB-1,2026-09-02,33,4,-50.0,1250.0,1300.0,0,0,0
E_CLAYB-1,2026-09-02,34,4,-2410.135,2661.085,5071.22,0,0,0
E_CLAYB-1,2026-09-02,35,4,-2401.18,2661.0775,5062.2575,0,0,0
E_CLAYB-1,2026-09-02,36,6,-1554.328333333333,1839.005,3393.333333333333,0,0,0
E_CLAYB-1,2026-09-02,37,5,-1892.1480000000004,2163.778,4055.9260000000004,0,0,0
E_CLAYB-1,2026-09-02,38,6,-1554.798333333333,1837.3016666666665,3392.0999999999995,1,1,1
E_CLAYB-1,2026-09-02,39,6,-1559.093333333333,1837.2933333333333,3396.3866666666663,1,1,0
