simulation,annual_market_value_gbp,availability_fraction,available_days,capex_multiplier,fixed_opex_multiplier,degradation_multiplier,debt_rate_multiplier,project_npv_gbp,equity_npv_gbp,project_irr_fraction,equity_irr_fraction,minimum_dscr,llcr,dscr_breach,equity_irr_below_hurdle
472,1077804.8101715038,0.9667266016420497,350,0.9069359764458617,1.0452545542730358,0.8295500229164549,1.1346676958767545,-18979279.14182824,-16784136.49182964,-0.1445525925122734,-0.31478476684774187,0.21071326230254708,0.25378846045199516,True,True
473,1175582.1311077303,0.954429888245777,345,0.9503337507549554,1.0378967811366488,1.094819971436325,0.9963618112855716,-19557488.883448903,-16852914.7414123,-0.1402876032120298,-0.3055636983001733,0.22961185071211898,0.2886963089176861,True,True
474,1028758.1817047552,0.9423956483369968,344,0.9948562072768237,1.0466224347755126,0.905041803635412,1.0132808969750815,-21599974.695752867,-18662532.409878656,-0.1652113860013206,-0.34813991788809806,0.17172284800826085,0.21323258068591186,True,True
475,1010420.5717394853,0.9803969287782403,360,0.9714160276939865,1.029662896152778,1.1494940394854916,0.997612371936846,-21264011.16660573,-18296663.917486127,-0.1753037645763102,-0.3714074607446697,0.15403850910479222,0.20589301558625683,True,True
476,931859.2453108304,0.9288207299010799,346,1.005431079187064,1.0567896953163312,0.998693871889272,0.9796917072513043,-22672068.359702572,-19448700.291283544,-0.1946436151363075,-0.40333184417321183,0.12208813261525545,0.16300452264062695,True,True
477,1064339.386627581,0.9479287351660102,339,1.1644610312876813,1.0699180779813922,0.9088291830190616,0.9406849549816606,-25678580.565445375,-21906514.802541513,-0.17404758785947982,-0.360179878118877,0.15745768967076096,0.19479931346387314,True,True
478,1073806.3422493336,0.9419857397975129,349,0.9525413699137688,0.978141636949671,1.0645103736971473,1.0528539759210873,-20072174.094301388,-17468945.800748073,-0.15084416645653723,-0.32613997592953514,0.20078480930600573,0.2527467757495741,True,True
479,1118393.930902774,0.9441478129779478,347,0.9571037929648689,1.0583267576661488,1.1048375317565158,1.0836278318822397,-20222118.420006998,-17687448.935457718,-0.15362806013412422,-0.3341732756480921,0.1930136968759849,0.24836200727317556,True,True
480,1054677.571256698,0.938083230987285,337,1.072362787668547,1.0011697454359505,1.1652821319982776,1.1159840622605548,-23374204.669262554,-20539073.89800139,-0.17114048298568,-0.36673604765262774,0.1560647849598004,0.20459760069498542,True,True
481,936538.0548977348,0.956921609053599,344,1.1124023013732396,1.0217517416173036,0.9624276468888749,0.9765297735294678,-25147544.803667966,-21569466.083330404,-0.19402289664573133,-0.39928882943620475,0.12227631142372564,0.15825103950670044,True,True
482,1060935.012567509,0.9958401566011088,364,1.023862992976316,1.063195194118452,0.7993595161041069,1.096099019618757,-22072279.08493298,-19364784.82630902,-0.15903231268701282,-0.33804597188767055,0.1800777682945944,0.21664589839208492,True,True
483,1173077.0204639356,0.9863570156156095,362,0.9224012544741848,1.0910786026521586,1.0555449986148884,1.0516124982148534,-19054689.504015803,-16585015.828920335,-0.1421445978831133,-0.3114754343240952,0.22152926975979656,0.2797238398303823,True,True
484,1086735.2569875433,0.9501831572717396,340,0.9637322077537223,0.9718198974744842,0.949645960679029,1.0291217903959062,-20141003.039402857,-17470355.035505045,-0.14478667668850484,-0.31185721069853184,0.216404928648625,0.26353998883637264,True,True
485,988469.2842796823,0.9668489422939535,352,0.9593244612559433,1.0520554670934834,1.019885367773655,1.115435434189459,-21110659.97043474,-18544364.713985484,-0.17673429253486186,-0.37622534744712854,0.14610563675324653,0.1912874407691479,True,True
486,992830.3120745867,0.9419489786656101,336,0.9924357291659203,0.9954523597145626,1.196992081610251,0.9871342286345648,-21811758.19783791,-18731353.394016046,-0.17828863397987021,-0.3767563674264612,0.14915075086208082,0.200930889285843,True,True
487,1094603.7330244896,0.9356656652350798,349,1.140991456572502,1.0873602087946002,1.0544467061331682,1.0648638544389575,-25062624.97835094,-21831253.26289089,-0.17444625334139585,-0.3689120351305028,0.1519392597066849,0.19568811414042048,True,True
488,1152193.5963095133,0.9286972359607499,334,1.0263501419902603,1.0358566597066807,1.0693897529487215,1.157196747983733,-21593892.585335135,-19150302.995004542,-0.14996681076076304,-0.32869014710495487,0.19693503709542073,0.24788933156906015,True,True
489,1013541.0081570204,0.936282044670771,351,0.9296344436446463,1.060590942423971,1.1845861353439564,1.023085995464263,-20346858.240565747,-17578071.39969507,-0.17707468454794595,-0.3778222633045071,0.15024137178229502,0.20578153068584115,True,True
490,1034056.5396341626,0.961978138110851,357,1.1128728510314376,1.0042095751061937,0.8262681057445407,1.155016738098642,-24280539.90963185,-21511908.44090666,-0.16557714135232254,-0.35147194875250626,0.16375437845798166,0.19718480682239234,True,True
491,1124497.6681886276,0.9258298508638991,337,1.0690282544463279,1.078472773749896,1.0206388976221703,1.0466809825647096,-22986756.631365918,-19974837.786893025,-0.16105616956490162,-0.3436155214083554,0.17881162914108656,0.22556545314680845,True,True
492,1079168.2110121031,0.9309716623835781,346,0.901062989224494,0.985549343062816,1.206678603370394,0.9787047820102077,-18889696.58769402,-16207729.506198091,-0.15112198977982835,-0.3270827004494661,0.2045677539449635,0.26709662101572196,True,True
493,994523.2904723353,0.9709262633589437,350,1.0568198853424338,1.0771177132650995,1.1065742809915047,0.939437826898356,-23668898.98790164,-20160911.018547602,-0.19094660399630417,-0.39693310537614107,0.12968630808268372,0.17555471243767518,True,True
494,1184397.6301991227,0.974257135925257,360,1.0450668439651305,1.099584691846073,0.9564938260212184,0.9818675301985639,-21986493.38732722,-18902347.585502215,-0.1485159013539772,-0.3172046003720964,0.2103049607774508,0.2584142472954547,True,True
495,1061406.3410182754,0.9519115071955272,342,0.9326920153635656,0.9783567357950217,1.0304885607654866,1.0319686983181955,-19638068.64245608,-17029540.38746014,-0.15007251582711895,-0.32345794610338147,0.20374957432793558,0.25490854395315643,True,True
496,993246.6145517121,0.9441162643298147,346,0.9597072483802991,1.0823193050198554,1.0276295043770105,1.0577381429754602,-21212484.709190305,-18444647.94742266,-0.18044841485095933,-0.38154073800137234,0.14222633077344557,0.1884125313176368,True,True
497,1043533.3657301392,0.9794548628708851,359,0.9374794514549768,1.1043301252505848,0.9994833363447027,1.0416686558859471,-20363297.582904574,-17667713.35082742,-0.1685268815024504,-0.35872040745403544,0.1644657945483315,0.21306840603248617,True,True
498,986631.5597922066,0.9490292076594411,349,1.0041804199884372,0.9648569278158521,1.1897798899315428,0.9164508641110939,-22021707.97091902,-18684703.80522416,-0.17602545472700964,-0.36891720449086635,0.1561094751699325,0.20738043117969698,True,True
499,1078903.6181723443,0.9546317852823386,339,0.9780320189120749,0.9411661484599355,1.1258436035667867,0.8949497702296193,-20574837.386722166,-17401357.693229023,-0.15036417640144767,-0.31907715836461503,0.21113665555485708,0.26619831389512566,True,True
500,1180940.1351779406,0.9772502390543425,358,0.9220152695408957,1.0503532739277979,1.0092311854091416,1.0908589566491669,-18785763.85942726,-16485314.476993924,-0.13485813105372485,-0.2984879975995933,0.2374383322786151,0.29333282175564196,True,True
501,957542.2510640724,0.9404248537331353,342,1.044215842163668,0.9675257431032689,0.9953180425268453,1.1865028656306646,-23099399.324417703,-20545074.056771535,-0.17790734349385773,-0.37830873712432284,0.14059749021251752,0.1794229960752234,True,True
502,924958.5201055867,0.9640859149669891,351,1.0508838404888134,1.0886307508019266,1.0685813625765732,0.9501341480068508,-24033122.20349815,-20503912.19028743,-0.2096411849868174,-0.43203744411535133,0.10287008337283707,0.14437755751504644,True,True
503,986549.6573415219,0.9606957634086787,346,1.1951458046257781,0.9406423420586095,1.2025610704502125,1.1602088355857785,-26709102.526475843,-23627341.794800334,-0.187478877501433,-0.3967347774578762,0.126424267430448,0.16795704542514248,True,True
504,995127.0383833812,0.9579859614602785,346,1.0307829875817784,1.0143554223720683,1.1115409262993081,1.1092407639546695,-22767159.16804239,-19972860.742053207,-0.17981846977162302,-0.38211548137697177,0.14108794230152927,0.1868417828569971,True,True
505,987015.9221193386,0.943310975139784,339,1.117304698318245,1.1074690684981374,1.1236395878294392,1.0436602555053154,-25367650.840828422,-21984814.617735792,-0.20300941536988693,-0.4233583654055822,0.10873759120975988,0.15152913753665526,True,True
506,1121962.5573392995,0.9352176736091858,333,0.9229689538201217,1.040176439777236,0.803821624194679,0.9004809080495787,-19015511.966223657,-16124679.553216567,-0.13670210766877502,-0.29005527105227,0.24592618538947877,0.29067750467350345,True,True
507,963804.9906880256,0.9748987169884332,359,1.007762187438128,1.0795684729030923,0.8751419709980475,1.1933697802666838,-22501928.144083787,-20029471.13136802,-0.184006555601287,-0.3889357624008748,0.13024738797867969,0.16625087564682411,True,True
508,981578.8230594292,0.9546445333826992,349,1.1011767704786042,1.0039412642725647,1.0641309716731737,0.994864792756666,-24546874.17659934,-21118783.771989506,-0.18469561713627555,-0.3847561352790234,0.13691943839999057,0.1784459530122013,True,True
509,1159573.7830558135,0.952772034584918,350,0.927382873943117,0.9938768918978691,0.7721077922948811,1.0085683558004883,-18637718.417730108,-16140978.866142392,-0.12551597758979144,-0.27358173539778036,0.2697530862313341,0.3132073972862408,True,True
510,988062.2374673206,0.9454009919148264,349,1.0691587429686036,1.063895102493754,1.117750567712602,0.9670544403289557,-23978599.32928557,-20520775.053984556,-0.1919725719487516,-0.3997496616395948,0.1270267677190988,0.17223510332917344,True,True
511,1079152.9639063333,0.9528957117835739,347,1.008501750711971,1.105637144775943,1.1227829335720296,1.0004093248370138,-21988031.782640554,-18931061.758023493,-0.17253883038853834,-0.3662728182766091,0.1589980513620472,0.21122095962815182,True,True
512,1039963.6958828797,0.9385311875127575,346,1.0008857440971697,1.0457981183335614,0.9833776551658772,1.2263031838134577,-21728087.48095052,-19475792.623351995,-0.1664938511545132,-0.36022430276118117,0.15960045916616253,0.2028010894320431,True,True
513,1011919.8279113735,0.9726006034223791,353,1.1056010934240417,1.0183250869840605,0.9511795769654121,0.8769063881477114,-24413092.311395343,-20594693.09332595,-0.17575482959820596,-0.36161684404544886,0.15729183578623718,0.1967344411440799,True,True
514,1148285.6364770955,0.9717435422943062,352,0.9464591125113903,0.9854797298029356,0.9499028450504474,0.9599277342791861,-19320582.45205276,-16556500.685189921,-0.13421537897880462,-0.2899008749559382,0.24828984166714393,0.2996860910037128,True,True
515,1038718.3756264935,0.9453877070753935,346,0.9462297939901537,1.0181218583859661,0.9635502968867473,1.0471388082055941,-20244753.877424777,-17598601.27103738,-0.15781646995416188,-0.33729601854258057,0.18562789216070644,0.23196060524308895,True,True
516,1071807.5621570023,0.9387228163082407,341,0.9318859908803895,0.9764714000652549,0.8696960012036493,0.9472560152309857,-19405629.67723884,-16590991.990732292,-0.1421425741550076,-0.3025518320752599,0.22823979981013642,0.27333194413876866,True,True
517,1153207.7323401726,0.9757991078291949,352,0.9629331959141295,0.9477876707231075,1.0218298763874916,1.1690837705835315,-19609214.69833325,-17465126.356615826,-0.13378565235214152,-0.2987468630236867,0.23506834214449956,0.2871501607804578,True,True
518,1179393.3121395155,0.9510301356320304,341,1.0045817201449754,1.102294637213483,0.9264084144790911,1.0142363056880104,-20994281.133617926,-18159747.6824776,-0.1450480395938258,-0.3120502418140591,0.216739504756166,0.264863475049127,True,True
519,1059718.2527773227,0.9625190409563087,351,0.9967405432466034,1.034580720599703,0.95719438519742,1.1825935267380758,-21417027.20686224,-19065929.787657205,-0.1598182622457182,-0.34581006229684896,0.1745548801267537,0.218048242576745,True,True
520,953950.6376626769,0.9517694958519733,340,1.006512174602918,1.0189810008882918,1.0709047291634406,0.8908006953001626,-22441620.663221262,-18961585.01356604,-0.18643810274265535,-0.38567789504062044,0.13860789713280827,0.18390097839131406,True,True
521,1088351.682549397,0.9302915104613262,347,0.9269331224298699,1.02898274780302,0.9762619370083507,1.1376890139887346,-19459154.317656063,-17202759.89887002,-0.14817866420093287,-0.32389269872898613,0.20210628458918017,0.2514082094856168,True,True
522,1162026.5535426144,0.9395167131655541,341,1.09301063392117,0.9966267408818401,0.868377850289592,0.940187127282201,-22857691.562260434,-19521822.020288885,-0.14329385142831838,-0.30333411269301175,0.22567640849404294,0.2673562774786296,True,True
523,1106404.797900424,0.9669047252842291,355,1.1379105666245788,1.0704881580225765,1.1484507559389008,1.1766893021658023,-24911336.035256688,-22117346.44798176,-0.17379674905186163,-0.37369293603981873,0.14869751289884164,0.19553709250848977,True,True
524,1049023.0370894226,0.9700630316378637,352,1.0183913247209797,1.0600774236759025,0.9630455293772965,1.0799879891967767,-22141541.835060757,-19348677.620061826,-0.16702341575575316,-0.3551090794350923,0.1651176151399646,0.2083063624291365,True,True
525,962167.4290409747,0.9436429771058877,331,0.9590959788280125,0.9904512663699471,0.8120560252205651,1.0325780170741012,-20895223.42996439,-18121119.21886327,-0.16549660112439052,-0.3474715430970903,0.16986046416510311,0.20621110512875232,True,True
526,1114727.1247081298,0.9537720772921031,349,0.9143318401511054,0.9894036441178651,0.8440195033603313,0.9953487128026751,-18684652.511465535,-16125457.673541242,-0.1334437651709324,-0.28857053514778025,0.2480800882471823,0.2941669290782996,True,True
527,923869.4178144406,0.9543700245988629,350,1.02552199885653,1.0077856800650062,1.1696945512027812,1.1139447499840636,-23153567.732401133,-20304755.11882737,-0.19879257943936815,-0.4189085472536238,0.11245339995791254,0.15707352647905204,True,True
528,936029.800886031,0.9220254453796861,335,1.1227654936805733,1.0053406200881523,0.8810143841506509,1.1157519757091194,-25286917.64823059,-22213515.482536566,-0.18887011978522814,-0.3929945648056612,0.12476823138856291,0.15680309909239343,True,True
529,1085539.65185067,0.9489442250182804,352,1.014313272461587,0.9901200654816115,0.9122287307361313,1.0715165681591174,-21456251.168900985,-18750374.191049047,-0.1500638561201665,-0.32228101582822366,0.20133598141902745,0.2441327488312389,True,True
530,1079361.3738587257,0.9735625421715911,351,1.0890248691219369,1.0107056622765596,0.88105081278349,1.1972819092561529,-23425094.7372978,-20918520.352876566,-0.15826320797502688,-0.3411266081261481,0.17667951264664752,0.21419281364203804,True,True
531,873234.8937305964,0.9204331785522554,332,0.9852869763748346,0.9963194590543717,0.9751636372292483,1.2038539418188394,-22331957.605724517,-19890319.53558102,-0.1979998574182819,-0.416393746724626,0.10970195863746654,0.14642570049934106,True,True
532,984856.2621924891,0.9319727773076847,336,0.977532547480896,1.0775117852100948,1.1028970403215956,1.0893791465639044,-21754088.509714026,-19008280.229671765,-0.18700332786423296,-0.39641268169101884,0.1306689233901868,0.1782645489203658,True,True
533,935764.390650007,0.9588045238467393,354,1.0628060321053667,1.0968592377161785,1.0065981438120697,0.9504186869723518,-24243755.708831012,-20690615.757442288,-0.2052274054801299,-0.42200671749540924,0.10808084529784816,0.14744471267613968,True,True
534,1144953.2139910306,0.9381671114195358,345,0.9811500051645703,1.0186635741170011,1.1409527676469287,0.9320819309952083,-20507510.94571413,-17457533.25863131,-0.14800974488728474,-0.3173981474725357,0.2145849461348644,0.2731035497968509,True,True
535,990890.1196732793,0.9575738194787081,350,1.006856641643881,1.050342946354241,1.0236057641954268,0.9305709387727962,-22277594.150410164,-18955801.00442643,-0.1800421214381006,-0.3746482090179027,0.147839029966839,0.19267186574099204,True,True
536,971362.8027217473,0.9532890968236636,347,0.9694545197515393,0.9530087225026879,1.1113487631011076,1.0409318517045045,-21157519.37580365,-18351342.725335605,-0.1715699706105927,-0.36423000361315117,0.15857036227092053,0.20666092503435993,True,True
537,1214676.0559985375,0.9615378397751271,351,0.9183102608627288,0.9714694804503928,1.1791638495595111,0.9960096221601311,-18290312.23915053,-15766173.351126239,-0.12722234801897206,-0.28263962708474916,0.26433733271280463,0.3317932919463103,True,True
538,1149469.333298531,0.9748613510515953,358,0.9628946697621866,0.9643561339174742,1.1580420882675857,1.0373280962170417,-19817207.8767977,-17204519.9143199,-0.140528801534078,-0.30798135536038657,0.2262551856568722,0.28571003278579243,True,True
539,1068810.1007751583,0.949609062878878,344,0.8879863935229166,1.0043550694946441,1.0485212115327542,0.9880531377234841,-18585605.86796808,-15986952.168244006,-0.14800728347717534,-0.31898563963990983,0.21126179140197582,0.2666731860489383,True,True
540,1075701.406697324,0.9333698172280847,341,1.1671487154103573,0.9686435526230744,0.8885513131965566,1.0196513607076954,-25243229.627996255,-21849975.850452885,-0.16072962394393137,-0.3378411578232868,0.18021439982205759,0.21655538823587372,True,True
541,1161506.03217071,0.953891764488583,349,0.9716782579941075,0.9542648851855163,0.8149709464774204,1.0066125107410853,-19611576.047911152,-16974489.684140272,-0.12736408336576752,-0.2769807198674712,0.264454184881059,0.3081242014719556,True,True
542,1027002.602355391,0.9467195899398717,342,1.043584902416084,1.0840192095051862,0.9933602607072645,1.0981649452977904,-23048664.75430079,-20188894.57529886,-0.17806393708939344,-0.3766905101289694,0.1441954229319306,0.18647787371536997,True,True
543,1077866.940804106,0.9386546978681692,348,1.1450561015509653,1.0748446885339016,0.9854728049731407,1.0175021857196858,-25177836.210769553,-21759480.618557222,-0.17369807679077492,-0.3641886466423966,0.15505566786798855,0.19582514572582024,True,True
544,1012280.0496094382,0.9225959010532538,340,1.024571141872561,0.9602411041646379,1.0041578015229258,1.1607183116387978,-22193648.12009926,-19673581.760046687,-0.16445222956717007,-0.3531900142138121,0.16626982206017105,0.20863650732833636,True,True
545,1016538.484007141,0.9554901976707028,349,0.9299614924421116,1.081839100713939,0.9069655422187091,1.0534710896861783,-20207903.288904745,-17577607.342399172,-0.16677967992072576,-0.35377284591742264,0.16693252875172798,0.21056349600508747,True,True
546,1238734.7809828122,0.9596501618681539,347,0.9353971121827953,0.9722300903707863,1.144563196824597,0.9483643925198075,-18519886.371504694,-15825658.451944781,-0.12429862631818014,-0.2743909252349952,0.2765944560988541,0.34298181139698863,True,True
547,1146651.9103792135,0.9244840710063652,340,1.0234044456407738,0.9089020893542167,0.9858886227929955,0.958749439000675,-20981873.705532037,-17978029.29600925,-0.13561644098795092,-0.29179558562018776,0.24452574089581441,0.29361513703881115,True,True
548,1006380.594940705,0.937741047385002,343,0.9245717028038459,0.9877027227978995,0.9315883252778387,1.0410172003021647,-19790221.228999812,-17187670.2223682,-0.15745387849878573,-0.33569703158591735,0.1866513801278035,0.23126835432459464,True,True
549,1127143.5812180885,0.9812872513904353,359,0.9532770034387781,1.0483524986786448,1.0109404988643174,1.0555725026980163,-19945790.045409016,-17373515.678960655,-0.1469865828518297,-0.3188999422562321,0.20961170626003844,0.26163192003216557,True,True
550,1094914.0956051152,0.9698664309207495,358,0.9442884146644652,1.1242727212967776,0.9375829261469178,1.2032132551475903,-20193738.905674674,-18042612.240030468,-0.15806798074357692,-0.34457058533283835,0.1773365428274034,0.2237159569162635,True,True
551,1115007.1114997913,0.9713344976731028,348,0.9207940621141462,1.1139764713721203,1.03063111482849,1.0935748176278397,-19498620.70214506,-17085505.014493544,-0.15447932158141534,-0.3357737661486199,0.1906910363773461,0.2445084126837718,True,True
552,1036591.9066100147,0.9278311711845123,340,0.9920152359918837,1.0287469042079405,0.8844043929073222,1.163342469956144,-21384679.965416368,-18976159.287202828,-0.1604379566354783,-0.34478905656004905,0.17405116219768654,0.21398825985150516,True,True
553,1009846.7822401589,0.9561616458967965,341,0.9767933052316358,0.9484847942888354,0.9535993092853853,1.0072652760321417,-20931260.677996293,-18071963.55933611,-0.15762771250781293,-0.33412391894595106,0.18794416284736798,0.23150040405203068,True,True
554,962230.0868678984,0.9649841613507318,352,1.0017975000602208,0.9622635713152534,1.1195175536027295,1.1029977549922056,-22073465.308996603,-19346121.86674552,-0.17793469598360043,-0.37821924032781634,0.14448269177367876,0.1903462053535487,True,True
555,1239973.5320495935,0.9694184939678262,353,0.9854522910291331,0.933929050625245,1.007086126234112,1.0083787981141146,-19483082.988025293,-16861663.745310664,-0.12148834007731275,-0.2690689137668771,0.2809099434950288,0.33657332377988297,True,True
556,1073440.2421483456,0.9229277220212369,338,0.9229984024910078,1.0752561903112379,0.9042437439090503,1.1233445807055227,-19593719.983186994,-17272073.535528358,-0.15320366173633349,-0.33159449052366397,0.19162848510763708,0.23732051429039236,True,True
557,1256138.8612331501,0.950535002828383,350,0.9736209006218584,0.9943784422985067,0.9074298698646056,0.9981483405737267,-19217866.31376588,-16607746.299638951,-0.12005253582146412,-0.26500774172889097,0.28643195753141765,0.338494698129805,True,True
558,1033304.6745669538,0.9137909225062081,326,0.8904018053559022,1.0117174678873313,0.8763976345878612,1.1215552399366806,-18793966.31726021,-16570103.055355132,-0.14951376609032685,-0.3240086716389027,0.19991408674221448,0.24424633874964535,True,True
559,1039944.5031538246,0.9462390304570032,341,1.0268684979535223,0.9728682837394499,1.0287578147313887,1.1101328504023344,-22122510.693236116,-19440451.779339146,-0.16171902693034007,-0.34681458393732706,0.17419436556652376,0.21899182306287157,True,True
560,967364.343107154,0.964512497713321,354,0.974458578625572,1.0101703521270156,1.182076222901374,1.0008622795979525,-21589161.13934111,-18580257.78649829,-0.18435457344700612,-0.38890900113997917,0.13837605424297822,0.18906550052109644,True,True
561,1029066.5308069771,0.949182783723995,344,1.0049724955665362,1.1467786978267418,1.1386744135257274,0.9968370161507943,-22430097.28737186,-19285386.86278703,-0.19085658148106224,-0.40183553039551223,0.12851647329972962,0.1791483241697587,True,True
562,1061388.2470969632,0.9323527503557574,340,1.0711472807632874,0.9994345266365592,1.0419249610618686,1.0367802767555376,-23192682.3035532,-20116080.096983127,-0.16479167302955738,-0.34961372521435574,0.17154977628742257,0.216495364495644,True,True
563,1250665.1151243257,0.9883217045094167,362,1.0439612701454495,0.9936896714116307,0.9780420709930115,1.0246255190305376,-21080167.6704138,-18290722.542920794,-0.12945366029191022,-0.28381068349322897,0.2567557641442274,0.30822135738394596,True,True
564,968158.1344574121,0.9257052236976993,337,0.9682128976612783,1.0017345476248567,0.8027995774226854,1.0668924990971238,-21117424.992362004,-18423296.492973834,-0.1660406109404053,-0.3496454954622392,0.1671092131440048,0.2027317753267015,True,True
565,1167858.8927909727,0.9488566403708826,341,1.1037617815161382,0.941139845353479,1.1812840131713032,1.0326609552062949,-23136668.844164193,-20064618.459212765,-0.14835501467031992,-0.3209000717850914,0.20753177321875707,0.2612036535935163,True,True
566,1181468.68635123,0.9748078817627006,356,1.012610095374579,0.9739125116574742,0.9341250721345951,0.9552057151377091,-20675143.929915555,-17706872.69743284,-0.13360794908669252,-0.2877525817394846,0.2503402058607207,0.2990698390371736,True,True
567,1097666.5772676542,0.9769417790752037,355,0.9710650075046539,1.067707257334301,1.1623110803305579,1.0453846806179026,-20801928.526337903,-18057100.52069742,-0.16232879435069034,-0.3498893910051704,0.17678739530793042,0.23318213575936816,True,True
568,1021388.9439115745,0.9623435711073209,344,1.165604266274825,1.1192006025565808,1.1918803780789988,1.0234297049112746,-26430051.989042602,-22824973.635258988,-0.20291703239174538,-0.4235422107755468,0.10974196550925094,0.15461928268401562,True,True
569,961055.9821877882,0.9153408641238757,331,0.9628852830935176,0.9694744727142582,0.9338662834134145,0.9615537447267007,-21004094.11567326,-17981821.347397126,-0.16824329309879338,-0.35175064421931196,0.16812407040083127,0.20974895678607794,True,True
570,1137202.6562650828,0.9396846125241244,343,1.0068662263755812,1.0964882556117161,0.9441566064753482,1.0345424603136382,-21348152.979097642,-18523329.696808003,-0.15264240264744017,-0.3270508019793297,0.19769504656624692,0.24461183215117258,True,True
571,965465.3597898346,0.9055640106915367,321,1.1247311942135068,1.07755434394404,0.8417226226667243,0.995788628453904,-25381314.75063496,-21849732.684890427,-0.1904191064215174,-0.39139125806181935,0.1266152569187076,0.1589808889412724,True,True
572,1292161.3671937084,0.9899934182498913,361,1.0415931500044142,1.001905836925864,1.0484817244789801,1.0745467006329688,-20824056.587328147,-18237674.938049115,-0.12638956774684354,-0.28158719796840254,0.2614522665879741,0.3176381242922052,True,True
573,1127289.763563832,0.9628688705930871,353,1.1388482921704677,1.0677701071330679,0.8155352424411918,1.009773711111968,-24493739.985456042,-21170212.624365386,-0.15723792066415285,-0.33083809603163084,0.18832569809699112,0.22448905462389362,True,True
574,1033940.7235007118,0.9340995295705345,336,0.9720718349453629,1.0077807587554064,1.0075269500369357,1.1419908112463373,-20918191.507939186,-18483813.159582395,-0.16154915921227708,-0.3483441530962471,0.17312966934855223,0.2190364429779474,True,True
575,930752.9824663408,0.9342844415412286,329,1.098200432679827,0.9534375430995111,0.9994593031766519,0.9540664711931401,-24587757.36592299,-21013155.563619763,-0.1861899337411524,-0.38407402432718535,0.13552224460832138,0.17314648412684983,True,True
576,999991.21996538,0.9453814931065311,340,1.0057482921843157,0.9796118779202567,1.1341191595582587,1.103053030924842,-21985022.612023223,-19273190.589222424,-0.17295132071418318,-0.3695255535884922,0.15335965893940018,0.20138176011282802,True,True
577,1067442.7813813053,0.9315442152896635,337,1.0366387474001788,0.965567856352759,0.783323724487638,0.9907167313876526,-21941609.22793369,-18912776.484414134,-0.1481687790292719,-0.31308129274769597,0.21035657231111243,0.2467431363253186,True,True
578,1122117.0010565678,0.9594238566740981,347,1.1089323942467029,0.9724586773064119,1.2062805214366472,1.0809186647544364,-23732820.34667154,-20741463.737041652,-0.16004569129658117,-0.34498447969510854,0.17924922733863083,0.23105788009239306,True,True
579,1287924.179209341,0.9646672115571059,352,1.1530490885797153,0.9812398005730949,1.0998673544509903,0.9949234708252166,-23607493.55722815,-20353997.776243314,-0.1362254347068911,-0.2958813809985833,0.24020281321916873,0.29378579948805006,True,True
580,1153759.5766218544,0.9748487902281618,357,1.0471204618131271,0.9797939200187246,0.9397478764485643,1.0187936893740015,-21766150.732948877,-18852349.314587507,-0.14156849015770198,-0.3048116628190009,0.22500719837578906,0.27072014412212675,True,True
581,1052370.7205665074,0.9642887476869622,355,0.9361009991123782,1.037395632337037,1.005149559577285,1.0389277723460975,-20003175.406594872,-17358929.453957044,-0.15812844151353922,-0.33868957600087585,0.18553238565951888,0.23489350298192677,True,True
582,1023841.0815891696,0.9664216896469471,355,1.0880693961836096,0.9693635982303648,1.1403630988661406,1.1122180183283914,-23838434.531935427,-20933484.504647642,-0.17352013103732883,-0.36985762737868627,0.15169056554483024,0.19728077950377396,True,True
583,1086141.5003787037,0.9607797468996042,349,1.0390255209368833,1.0242849981572062,1.1665321924843617,0.9612509779538045,-22412380.12493903,-19170695.766760256,-0.16524565850956402,-0.3504799125728897,0.17480857283399504,0.22796591074983646,True,True
584,1052874.840427949,0.9185012065449158,331,1.033585096150449,1.0336696008840005,1.1106279882437273,0.9650928991889645,-22504607.543573555,-19263635.394104436,-0.17024664129384978,-0.35900461488713664,0.16461359648349064,0.21418306461713524,True,True
585,1139429.9704140357,0.93942440331667,346,1.074730606298155,0.9853647552665279,0.9955182705440772,0.8851898959501594,-22629913.677569278,-19120880.46942614,-0.14850050611228185,-0.31256729687914503,0.21614473805168177,0.2636664963957867,True,True
586,949909.8006961306,0.9457869969165081,343,0.991096082714569,1.1099623134151853,0.994494361618708,0.9831930751848967,-22393334.658895567,-19217181.258400686,-0.19736378808473196,-0.40954306227999004,0.11829730870014302,0.16042199951345798,True,True
587,1035985.639303785,0.954154581603202,350,1.0019495743764917,1.0377752458674245,0.8944837768933052,1.1144855684885953,-21681402.07679785,-19071246.67641398,-0.16285398782461308,-0.3474519201946424,0.1715288322274364,0.21182058673083848,True,True
588,1131387.4660669318,0.94687825894719,341,0.9670180648887654,1.0401571614000005,1.057291563300301,0.8819091203436631,-20265508.365705177,-17100262.223927103,-0.14833116249371353,-0.31469653698795164,0.2169524692687005,0.2723262169838548,True,True
589,1203404.389119057,0.9678550148209378,350,0.9008213822017669,0.9855676415572163,1.00812572940045,1.1013985257635404,-17835881.4490677,-15705313.12888563,-0.1228686636288888,-0.2767168328290306,0.2694594255451705,0.3275853428465376,True,True
