power_mw,duration_hours,energy_mwh,classification,development_overall_absorbed_pct,development_days_meeting_target_pct,development_days80_pct,development_days90_pct,development_days95_pct,development_p05_daily_absorbed_pct,development_median_daily_absorbed_pct,locked_overall_absorbed_pct,locked_days_meeting_target_pct,locked_days80_pct,locked_days90_pct,locked_days95_pct,locked_p05_daily_absorbed_pct,locked_median_daily_absorbed_pct,full_overall_absorbed_pct,full_days_meeting_target_pct,full_days80_pct,full_days90_pct,full_days95_pct,power_limited_periods,energy_limited_periods,equivalent_full_cycles,grid_reset_import_mwh,grid_reset_export_mwh,mean_daily_grid_reset_import_mwh,ending_soc_pct,wind_share_pct,design_operating_mode
10.0,6.0,60.0,extended-duration BESS,67.2349284203086,43.888888888888886,50.55555555555556,43.888888888888886,38.333333333333336,31.686834671956202,81.2960759964117,70.9354739707757,50.0,55.55555555555556,50.0,46.666666666666664,35.83677404420505,88.40193433626047,67.93519677608629,45.111111111111114,51.55555555555556,45.111111111111114,40.0,134,4387,159.81722524536994,4553.692705190903,3390.5545628557566,10.119317122646452,10.0,40,grid_connected_daily_soc_restore_50pct
15.0,4.0,60.0,short-duration BESS,67.2349284203086,43.888888888888886,50.55555555555556,43.888888888888886,38.333333333333336,31.686834671956202,81.2960759964117,70.93893830262262,50.0,55.55555555555556,50.0,46.666666666666664,35.83677404420505,88.40193433626047,67.93585234482155,45.111111111111114,51.55555555555556,45.111111111111114,40.0,6,4392,159.8187674676818,4553.857208904166,3390.5545628557566,10.119682686453704,10.0,40,grid_connected_daily_soc_restore_50pct
30.0,2.0,60.0,short-duration BESS,67.2349284203086,43.888888888888886,50.55555555555556,43.888888888888886,38.333333333333336,31.686834671956202,81.2960759964117,70.93893830262262,50.0,55.55555555555556,50.0,46.666666666666664,35.83677404420505,88.40193433626047,67.93585234482155,45.111111111111114,51.55555555555556,45.111111111111114,40.0,0,4392,159.8187674676818,4553.857208904166,3390.5545628557566,10.119682686453704,10.0,40,grid_connected_daily_soc_restore_50pct
60.0,1.0,60.0,short-duration BESS,67.2349284203086,43.888888888888886,50.55555555555556,43.888888888888886,38.333333333333336,31.686834671956202,81.2960759964117,70.93893830262262,50.0,55.55555555555556,50.0,46.666666666666664,35.83677404420505,88.40193433626047,67.93585234482155,45.111111111111114,51.55555555555556,45.111111111111114,40.0,0,4392,159.8187674676818,4553.857208904166,3390.5545628557566,10.119682686453704,10.0,40,grid_connected_daily_soc_restore_50pct
75.0,1.0,75.0,short-duration BESS,74.28656843475765,53.05555555555556,61.94444444444444,53.05555555555556,48.888888888888886,37.943788877405716,94.54666902284217,77.51165589701355,57.77777777777777,67.77777777777779,57.77777777777777,55.55555555555556,44.25740757477511,100.0,74.89686404215749,54.0,63.11111111111111,54.0,50.22222222222222,0,3412,140.9556113335441,5412.1120703319675,4019.9785983009706,12.026915711848817,10.0,40,grid_connected_daily_soc_restore_50pct
5.0,16.0,80.0,long-duration storage territory,75.38024228349394,54.166666666666664,63.33333333333333,54.166666666666664,47.22222222222222,39.84745463756953,92.77505326088351,77.74451145398254,57.77777777777777,70.0,57.77777777777777,51.11111111111111,47.06428541829846,96.27937490085475,75.8276419606645,54.888888888888886,64.66666666666666,54.888888888888886,48.0,1750,2804,133.78812357380176,5572.642876203134,4143.942683017156,12.383650836006964,10.0,40,grid_connected_daily_soc_restore_50pct
10.0,8.0,80.0,extended-duration BESS,76.34505869323196,56.666666666666664,64.16666666666667,56.666666666666664,52.77777777777778,39.84745463756953,98.8443783985633,79.36183160999164,63.33333333333333,70.0,63.33333333333333,57.77777777777777,47.064285418298454,100.0,76.91593414426032,57.99999999999999,65.33333333333333,57.99999999999999,53.77777777777778,134,3136,135.7082751884182,5665.474507781775,4204.453910889363,12.589943350626166,10.0,40,grid_connected_daily_soc_restore_50pct
20.0,4.0,80.0,short-duration BESS,76.34653295040188,56.666666666666664,64.16666666666667,56.666666666666664,52.77777777777778,39.84745463756953,98.8443783985633,79.43486437039806,63.33333333333333,70.0,63.33333333333333,57.77777777777777,47.064285418298454,100.0,76.93094969006458,57.99999999999999,65.33333333333333,57.99999999999999,53.77777777777778,0,3144,135.73476818814288,5665.938945942425,4207.12970954752,12.59097543542761,10.0,40,grid_connected_daily_soc_restore_50pct
40.0,2.0,80.0,short-duration BESS,76.34653295040188,56.666666666666664,64.16666666666667,56.666666666666664,52.77777777777778,39.84745463756953,98.8443783985633,79.43486437039806,63.33333333333333,70.0,63.33333333333333,57.77777777777777,47.064285418298454,100.0,76.93094969006458,57.99999999999999,65.33333333333333,57.99999999999999,53.77777777777778,0,3144,135.73476818814288,5665.938945942425,4207.12970954752,12.59097543542761,10.0,40,grid_connected_daily_soc_restore_50pct
15.0,6.0,90.0,extended-duration BESS,80.0861237993602,63.61111111111111,70.0,63.61111111111111,59.72222222222222,44.40684121237274,100.0,82.86356412413622,68.88888888888889,75.55555555555556,68.88888888888889,66.66666666666666,52.0538130547563,100.0,80.61170943071556,64.66666666666666,71.11111111111111,64.66666666666666,61.111111111111114,6,2637,126.42577372635157,6148.844923651403,4540.4375620519595,13.664099830336452,10.0,40,grid_connected_daily_soc_restore_50pct
25.0,4.0,100.0,short-duration BESS,83.34323027991445,68.33333333333333,77.22222222222223,68.33333333333333,64.44444444444444,49.19243929821436,100.0,85.70856879149102,74.44444444444444,77.77777777777779,74.44444444444444,71.11111111111111,56.52237685637949,100.0,83.79083231257968,69.55555555555556,77.33333333333333,69.55555555555556,65.77777777777779,0,2194,118.27051917138515,6558.450605551728,4836.996199453647,14.57433467900384,10.0,40,grid_connected_daily_soc_restore_50pct
50.0,2.0,100.0,short-duration BESS,83.34323027991445,68.33333333333333,77.22222222222223,68.33333333333333,64.44444444444444,49.19243929821436,100.0,85.70856879149102,74.44444444444444,77.77777777777779,74.44444444444444,71.11111111111111,56.52237685637949,100.0,83.79083231257968,69.55555555555556,77.33333333333333,69.55555555555556,65.77777777777779,0,2194,118.27051917138515,6558.450605551728,4836.996199453647,14.57433467900384,10.0,40,grid_connected_daily_soc_restore_50pct
100.0,1.0,100.0,short-duration BESS,83.34323027991445,68.33333333333333,77.22222222222223,68.33333333333333,64.44444444444444,49.19243929821436,100.0,85.70856879149102,74.44444444444444,77.77777777777779,74.44444444444444,71.11111111111111,56.52237685637949,100.0,83.79083231257968,69.55555555555556,77.33333333333333,69.55555555555556,65.77777777777779,0,2194,118.27051917138515,6558.450605551728,4836.996199453647,14.57433467900384,10.0,40,grid_connected_daily_soc_restore_50pct
5.0,24.0,120.0,long-duration storage territory,86.38511428859763,70.55555555555556,83.05555555555556,70.55555555555556,63.05555555555556,58.98907283808297,98.46826356583927,87.41761602235825,73.33333333333333,87.77777777777777,73.33333333333333,63.33333333333333,61.03009902248719,98.60163919574731,86.58049853169845,71.11111111111111,84.0,71.11111111111111,63.11111111111111,1750,1040,101.84010419005376,6983.212830187181,5150.211084952426,15.51825073374929,10.0,40,grid_connected_daily_soc_restore_50pct
10.0,12.0,120.0,extended-duration BESS,88.57585883348106,78.61111111111111,84.44444444444444,78.61111111111111,75.0,58.98907283808297,100.0,90.11746341724589,80.0,87.77777777777777,80.0,77.77777777777779,65.31576474832255,100.0,88.86758255162204,78.88888888888889,85.11111111111111,78.88888888888889,75.55555555555556,134,1465,104.53028129494942,7210.568406103353,5314.147888127321,16.02348534689634,10.0,40,grid_connected_daily_soc_restore_50pct
15.0,8.0,120.0,extended-duration BESS,88.61097282462427,78.61111111111111,84.44444444444444,78.61111111111111,75.27777777777777,58.98907283808297,100.0,90.20278225672587,80.0,88.88888888888889,80.0,77.77777777777779,65.31576474832255,100.0,88.91219699779747,78.88888888888889,85.33333333333334,78.88888888888889,75.77777777777777,6,1478,104.58275893049023,7217.477223287565,5317.619881629555,16.038838273972367,10.0,40,grid_connected_daily_soc_restore_50pct
20.0,6.0,120.0,extended-duration BESS,88.61097282462427,78.61111111111111,84.44444444444444,78.61111111111111,75.27777777777777,58.98907283808297,100.0,90.20278225672587,80.0,88.88888888888889,80.0,77.77777777777779,65.31576474832255,100.0,88.91219699779747,78.88888888888889,85.33333333333334,78.88888888888889,75.77777777777777,0,1478,104.58275893049023,7217.477223287565,5317.619881629555,16.038838273972367,10.0,40,grid_connected_daily_soc_restore_50pct
30.0,4.0,120.0,short-duration BESS,88.61097282462427,78.61111111111111,84.44444444444444,78.61111111111111,75.27777777777777,58.98907283808297,100.0,90.20278225672587,80.0,88.88888888888889,80.0,77.77777777777779,65.31576474832255,100.0,88.91219699779747,78.88888888888889,85.33333333333334,78.88888888888889,75.77777777777777,0,1478,104.58275893049023,7217.477223287565,5317.619881629555,16.038838273972367,10.0,40,grid_connected_daily_soc_restore_50pct
60.0,2.0,120.0,short-duration BESS,88.61097282462427,78.61111111111111,84.44444444444444,78.61111111111111,75.27777777777777,58.98907283808297,100.0,90.20278225672587,80.0,88.88888888888889,80.0,77.77777777777779,65.31576474832255,100.0,88.91219699779747,78.88888888888889,85.33333333333334,78.88888888888889,75.77777777777777,0,1478,104.58275893049023,7217.477223287565,5317.619881629555,16.038838273972367,10.0,40,grid_connected_daily_soc_restore_50pct
25.0,6.0,150.0,extended-duration BESS,93.82766100922666,87.77777777777777,93.05555555555556,87.77777777777777,85.27777777777777,73.69137110103405,100.0,94.6607724978587,91.11111111111111,94.44444444444444,91.11111111111111,88.88888888888889,78.50584658623715,100.0,93.98531387536966,88.44444444444444,93.33333333333333,88.44444444444444,86.0,0,769,88.44000041324138,7892.476688446771,5785.6557601883815,17.53883708543727,10.0,40,grid_connected_daily_soc_restore_50pct
75.0,2.0,150.0,short-duration BESS,93.82766100922666,87.77777777777777,93.05555555555556,87.77777777777777,85.27777777777777,73.69137110103405,100.0,94.6607724978587,91.11111111111111,94.44444444444444,91.11111111111111,88.88888888888889,78.50584658623715,100.0,93.98531387536966,88.44444444444444,93.33333333333333,88.44444444444444,86.0,0,769,88.44000041324138,7892.476688446771,5785.6557601883815,17.53883708543727,10.0,40,grid_connected_daily_soc_restore_50pct
10.0,16.0,160.0,long-duration storage territory,94.98579252040675,90.27777777777779,94.16666666666667,90.27777777777779,87.77777777777777,78.5921371886844,100.0,95.36686136816162,92.22222222222223,94.44444444444444,92.22222222222223,92.22222222222223,82.45825125337848,100.0,95.05790363262416,90.66666666666666,94.22222222222221,90.66666666666666,88.66666666666667,134,597,83.85872373866869,8042.7920183139095,5886.041032423648,17.87287115180869,11.802257963198189,40,grid_connected_daily_soc_restore_50pct
20.0,8.0,160.0,extended-duration BESS,95.05027572261072,90.27777777777779,94.16666666666667,90.27777777777779,88.05555555555556,78.5921371886844,100.0,95.57349230182004,93.33333333333333,94.44444444444444,93.33333333333333,92.22222222222223,82.90254053220868,100.0,95.14928599248627,90.88888888888889,94.22222222222221,90.88888888888889,88.88888888888889,0,618,83.93933995023465,8054.99675555169,5889.645152955348,17.899992790114865,11.802257963198189,40,grid_connected_daily_soc_restore_50pct
40.0,4.0,160.0,short-duration BESS,95.05027572261072,90.27777777777779,94.16666666666667,90.27777777777779,88.05555555555556,78.5921371886844,100.0,95.57349230182004,93.33333333333333,94.44444444444444,93.33333333333333,92.22222222222223,82.90254053220868,100.0,95.14928599248627,90.88888888888889,94.22222222222221,90.88888888888889,88.88888888888889,0,618,83.93933995023465,8054.99675555169,5889.645152955348,17.899992790114865,11.802257963198189,40,grid_connected_daily_soc_restore_50pct
5.0,36.0,180.0,long-duration storage territory,92.27475893816471,80.0,91.94444444444444,80.0,71.11111111111111,75.07751642555354,98.83352867076906,91.66171971184582,80.0,93.33333333333333,80.0,70.0,78.51558629445609,98.80719274772112,92.15875118601386,80.0,92.22222222222223,80.0,70.88888888888889,1750,110,72.2676736830657,7755.69726211489,5653.44900865213,17.234882804699755,20.170599519057113,40,grid_connected_daily_soc_restore_50pct
15.0,12.0,180.0,extended-duration BESS,96.95664382611191,93.88888888888889,96.66666666666667,93.88888888888889,92.77777777777779,87.93440843388832,100.0,96.98519835615294,94.44444444444444,96.66666666666667,94.44444444444444,94.44444444444444,91.69592842415176,100.0,96.96204730879553,94.0,96.66666666666667,94.0,93.11111111111111,6,382,76.03425072905549,8313.515944057875,6048.698474702457,18.474479875684167,16.04645152284283,40,grid_connected_daily_soc_restore_50pct
30.0,6.0,180.0,extended-duration BESS,96.95664382611191,93.88888888888889,96.66666666666667,93.88888888888889,92.77777777777779,87.93440843388832,100.0,96.98895469804529,94.44444444444444,96.66666666666667,94.44444444444444,94.44444444444444,91.69592842415176,100.0,96.962758135706,94.0,96.66666666666667,94.0,93.11111111111111,0,383,76.03480813469034,8313.694313861026,6048.698474702457,18.4748762530245,16.04645152284283,40,grid_connected_daily_soc_restore_50pct
25.0,8.0,200.0,extended-duration BESS,98.12029321066481,96.38888888888889,98.61111111111111,96.38888888888889,95.0,97.21933120559038,100.0,97.88451394791822,96.66666666666667,97.77777777777777,96.66666666666667,94.44444444444444,95.91315753369575,100.0,98.07567580104283,96.44444444444444,98.44444444444444,96.44444444444444,94.88888888888889,0,246,69.21676736544578,8485.865952982456,6135.446179750741,18.85747989551657,19.44180637055855,40,grid_connected_daily_soc_restore_50pct
50.0,4.0,200.0,short-duration BESS,98.12029321066481,96.38888888888889,98.61111111111111,96.38888888888889,95.0,97.21933120559038,100.0,97.88451394791822,96.66666666666667,97.77777777777777,96.66666666666667,94.44444444444444,95.91315753369575,100.0,98.07567580104283,96.44444444444444,98.44444444444444,96.44444444444444,94.88888888888889,0,246,69.21676736544578,8485.865952982456,6135.446179750741,18.85747989551657,19.44180637055855,40,grid_connected_daily_soc_restore_50pct
100.0,2.0,200.0,short-duration BESS,98.12029321066481,96.38888888888889,98.61111111111111,96.38888888888889,95.0,97.21933120559038,100.0,97.88451394791822,96.66666666666667,97.77777777777777,96.66666666666667,94.44444444444444,95.91315753369575,100.0,98.07567580104283,96.44444444444444,98.44444444444444,96.44444444444444,94.88888888888889,0,246,69.21676736544578,8485.865952982456,6135.446179750741,18.85747989551657,19.44180637055855,40,grid_connected_daily_soc_restore_50pct
5.0,48.0,240.0,long-duration storage territory,92.96627998046256,81.11111111111111,93.05555555555556,81.11111111111111,71.38888888888889,77.09464468188959,98.86848363057551,92.1646778774511,80.0,94.44444444444444,80.0,70.0,79.71071757363437,98.80719274772112,92.8145897556002,80.88888888888889,93.33333333333333,80.88888888888889,71.11111111111111,1750,4,54.58646953624791,7855.968427472453,5705.532217789156,17.45770761660545,27.62794963929284,40,grid_connected_daily_soc_restore_50pct
10.0,24.0,240.0,long-duration storage territory,99.13978975888111,98.33333333333333,99.72222222222223,98.33333333333333,97.77777777777777,98.5862196764046,100.0,98.65963227898877,96.66666666666667,100.0,96.66666666666667,95.55555555555556,97.63312909335617,100.0,99.0489277266826,98.0,99.77777777777777,98.0,97.33333333333334,134,80,58.25303209535929,8635.664839042158,6217.011990400674,19.190366308982572,24.53483864213213,40,grid_connected_daily_soc_restore_50pct
15.0,16.0,240.0,long-duration storage territory,99.40155562702434,98.61111111111111,99.72222222222223,98.61111111111111,98.61111111111111,100.0,100.0,99.23970166304241,97.77777777777777,100.0,97.77777777777777,97.77777777777777,100.0,100.0,99.37092738378614,98.44444444444444,99.77777777777777,98.44444444444444,98.44444444444444,6,99,58.44240775838218,8682.654073491549,6239.314922186881,19.29478682998122,24.53483864213213,40,grid_connected_daily_soc_restore_50pct
20.0,12.0,240.0,extended-duration BESS,99.4043200077821,98.61111111111111,99.72222222222223,98.61111111111111,98.61111111111111,100.0,100.0,99.24345800493477,97.77777777777777,100.0,97.77777777777777,97.77777777777777,100.0,100.0,99.37387947713474,98.44444444444444,99.77777777777777,98.44444444444444,98.44444444444444,0,100,58.44414395475028,8682.855126217246,6239.752098943883,19.2952336138161,24.53483864213213,40,grid_connected_daily_soc_restore_50pct
30.0,8.0,240.0,extended-duration BESS,99.4043200077821,98.61111111111111,99.72222222222223,98.61111111111111,98.61111111111111,100.0,100.0,99.24345800493477,97.77777777777777,100.0,97.77777777777777,97.77777777777777,100.0,100.0,99.37387947713474,98.44444444444444,99.77777777777777,98.44444444444444,98.44444444444444,0,100,58.44414395475028,8682.855126217246,6239.752098943883,19.2952336138161,24.53483864213213,40,grid_connected_daily_soc_restore_50pct
40.0,6.0,240.0,extended-duration BESS,99.4043200077821,98.61111111111111,99.72222222222223,98.61111111111111,98.61111111111111,100.0,100.0,99.24345800493477,97.77777777777777,100.0,97.77777777777777,97.77777777777777,100.0,100.0,99.37387947713474,98.44444444444444,99.77777777777777,98.44444444444444,98.44444444444444,0,100,58.44414395475028,8682.855126217246,6239.752098943883,19.2952336138161,24.53483864213213,40,grid_connected_daily_soc_restore_50pct
60.0,4.0,240.0,short-duration BESS,99.4043200077821,98.61111111111111,99.72222222222223,98.61111111111111,98.61111111111111,100.0,100.0,99.24345800493477,97.77777777777777,100.0,97.77777777777777,97.77777777777777,100.0,100.0,99.37387947713474,98.44444444444444,99.77777777777777,98.44444444444444,98.44444444444444,0,100,58.44414395475028,8682.855126217246,6239.752098943883,19.2952336138161,24.53483864213213,40,grid_connected_daily_soc_restore_50pct
25.0,12.0,300.0,extended-duration BESS,99.94480770725752,100.0,100.0,100.0,99.72222222222223,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.95525195542669,100.0,100.0,100.0,99.77777777777777,0,11,47.0288503582912,8782.655103720397,6277.081321186427,19.51701134160088,29.627870913705713,40,grid_connected_daily_soc_restore_50pct
50.0,6.0,300.0,extended-duration BESS,99.94480770725752,100.0,100.0,100.0,99.72222222222223,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.95525195542669,100.0,100.0,100.0,99.77777777777777,0,11,47.0288503582912,8782.655103720397,6277.081321186427,19.51701134160088,29.627870913705713,40,grid_connected_daily_soc_restore_50pct
75.0,4.0,300.0,short-duration BESS,99.94480770725752,100.0,100.0,100.0,99.72222222222223,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.95525195542669,100.0,100.0,100.0,99.77777777777777,0,11,47.0288503582912,8782.655103720397,6277.081321186427,19.51701134160088,29.627870913705713,40,grid_connected_daily_soc_restore_50pct
20.0,16.0,320.0,long-duration storage territory,99.9908623188758,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.99259147714427,100.0,100.0,100.0,100.0,0,2,44.10601740704472,8782.655103720399,6284.670787570831,19.517011341600888,30.90112898159912,40,grid_connected_daily_soc_restore_50pct
40.0,8.0,320.0,extended-duration BESS,99.9908623188758,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.99259147714427,100.0,100.0,100.0,100.0,0,2,44.10601740704472,8782.655103720399,6284.670787570831,19.517011341600888,30.90112898159912,40,grid_connected_daily_soc_restore_50pct
5.0,72.0,360.0,long-duration storage territory,92.99887522066878,81.11111111111111,93.05555555555556,81.11111111111111,71.38888888888889,77.09464468188959,98.86848363057551,92.1646778774511,80.0,94.44444444444444,80.0,70.0,79.71071757363437,98.80719274772112,92.84101687411892,80.88888888888889,93.33333333333333,80.88888888888889,71.11111111111111,1750,0,36.401341302469014,7862.5998589201645,5705.532217789158,17.4724441309337,35.08529975952861,40,grid_connected_daily_soc_restore_50pct
10.0,36.0,360.0,long-duration storage territory,99.5908685668947,99.72222222222223,100.0,99.72222222222223,98.61111111111111,99.23756279290517,100.0,99.21899818520066,98.88888888888889,100.0,98.88888888888889,96.66666666666667,98.4072082820897,100.0,99.52049811551127,99.55555555555556,100.0,99.55555555555556,98.22222222222223,134,0,39.02024924399916,8711.668224827581,6251.298563847474,19.35926272183907,33.023225761421436,40,grid_connected_daily_soc_restore_50pct
15.0,24.0,360.0,long-duration storage territory,99.98904015294265,100.0,100.0,100.0,100.0,100.0,100.0,99.99624365810764,100.0,100.0,100.0,100.0,100.0,100.0,99.99040329971355,100.0,100.0,100.0,100.0,6,0,39.20449086010662,8781.930884335794,6284.812645985427,19.51540196519065,33.023225761421436,40,grid_connected_daily_soc_restore_50pct
30.0,12.0,360.0,extended-duration BESS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,39.2082535586882,8782.655103720399,6286.176611228587,19.517011341600888,33.023225761421436,40,grid_connected_daily_soc_restore_50pct
60.0,6.0,360.0,extended-duration BESS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,39.2082535586882,8782.655103720399,6286.176611228587,19.517011341600888,33.023225761421436,40,grid_connected_daily_soc_restore_50pct
25.0,16.0,400.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,35.28742820281938,8782.655103720399,6286.176611228589,19.517011341600888,34.7209031852793,40,grid_connected_daily_soc_restore_50pct
50.0,8.0,400.0,extended-duration BESS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,35.28742820281938,8782.655103720399,6286.176611228589,19.517011341600888,34.7209031852793,40,grid_connected_daily_soc_restore_50pct
100.0,4.0,400.0,short-duration BESS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,35.28742820281938,8782.655103720399,6286.176611228589,19.517011341600888,34.7209031852793,40,grid_connected_daily_soc_restore_50pct
75.0,6.0,450.0,extended-duration BESS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,31.366602846950556,8782.655103720399,6286.176611228586,19.517011341600888,36.41858060913715,40,grid_connected_daily_soc_restore_50pct
10.0,48.0,480.0,long-duration storage territory,99.5908685668947,99.72222222222223,100.0,99.72222222222223,98.61111111111111,99.23756279290517,100.0,99.21899818520066,98.88888888888889,100.0,98.88888888888889,96.66666666666667,98.4072082820897,100.0,99.52049811551127,99.55555555555556,100.0,99.55555555555556,98.22222222222223,134,0,29.26518693299937,8711.668224827583,6251.298563847473,19.359262721839073,37.26741932106608,40,grid_connected_daily_soc_restore_50pct
20.0,24.0,480.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,29.406190169016146,8782.6551037204,6286.176611228587,19.51701134160089,37.26741932106608,40,grid_connected_daily_soc_restore_50pct
30.0,16.0,480.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,29.406190169016146,8782.6551037204,6286.176611228587,19.51701134160089,37.26741932106608,40,grid_connected_daily_soc_restore_50pct
40.0,12.0,480.0,extended-duration BESS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,29.406190169016146,8782.6551037204,6286.176611228587,19.51701134160089,37.26741932106608,40,grid_connected_daily_soc_restore_50pct
60.0,8.0,480.0,extended-duration BESS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,29.406190169016146,8782.6551037204,6286.176611228587,19.51701134160089,37.26741932106608,40,grid_connected_daily_soc_restore_50pct
15.0,36.0,540.0,long-duration storage territory,99.98904015294265,100.0,100.0,100.0,100.0,100.0,100.0,99.99624365810764,100.0,100.0,100.0,100.0,100.0,100.0,99.99040329971355,100.0,100.0,100.0,100.0,6,0,26.136327240071076,8781.930884335796,6284.81264598542,19.51540196519066,38.68215050761429,40,grid_connected_daily_soc_restore_50pct
25.0,24.0,600.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,23.524952135212917,8782.6551037204,6286.17661122858,19.51701134160089,39.81393545685286,40,grid_connected_daily_soc_restore_50pct
50.0,12.0,600.0,extended-duration BESS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,23.524952135212917,8782.6551037204,6286.17661122858,19.51701134160089,39.81393545685286,40,grid_connected_daily_soc_restore_50pct
75.0,8.0,600.0,extended-duration BESS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,23.524952135212917,8782.6551037204,6286.17661122858,19.51701134160089,39.81393545685286,40,grid_connected_daily_soc_restore_50pct
100.0,6.0,600.0,extended-duration BESS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,23.524952135212917,8782.6551037204,6286.17661122858,19.51701134160089,39.81393545685286,40,grid_connected_daily_soc_restore_50pct
40.0,16.0,640.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,22.05464262676211,8782.6551037204,6286.17661122858,19.51701134160089,40.45056449079956,40,grid_connected_daily_soc_restore_50pct
10.0,72.0,720.0,long-duration storage territory,99.5908685668947,99.72222222222223,100.0,99.72222222222223,98.61111111111111,99.23756279290517,100.0,99.21899818520066,98.88888888888889,100.0,98.88888888888889,96.66666666666667,98.4072082820897,100.0,99.52049811551127,99.55555555555556,100.0,99.55555555555556,98.22222222222223,134,0,19.51012462199958,8711.66822482758,6251.2985638474665,19.359262721839066,41.51161288071072,40,grid_connected_daily_soc_restore_50pct
15.0,48.0,720.0,long-duration storage territory,99.98904015294265,100.0,100.0,100.0,100.0,100.0,100.0,99.99624365810764,100.0,100.0,100.0,100.0,100.0,100.0,99.99040329971355,100.0,100.0,100.0,100.0,6,0,19.60224543005331,8781.930884335794,6284.81264598542,19.51540196519065,41.51161288071072,40,grid_connected_daily_soc_restore_50pct
20.0,36.0,720.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,19.6041267793441,8782.655103720397,6286.17661122858,19.51701134160088,41.51161288071072,40,grid_connected_daily_soc_restore_50pct
30.0,24.0,720.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,19.6041267793441,8782.655103720397,6286.17661122858,19.51701134160088,41.51161288071072,40,grid_connected_daily_soc_restore_50pct
60.0,12.0,720.0,extended-duration BESS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,19.6041267793441,8782.655103720397,6286.17661122858,19.51701134160088,41.51161288071072,40,grid_connected_daily_soc_restore_50pct
50.0,16.0,800.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,17.64371410140969,8782.6551037204,6286.17661122858,19.51701134160089,42.36045159263965,40,grid_connected_daily_soc_restore_50pct
