portfolio_type,settlement_date,gross_exposure_before_gbp,gross_exposure_after_gbp,signed_cashflow_before_gbp,signed_cashflow_after_gbp,absolute_imbalance_before_mwh,absolute_imbalance_after_mwh,peak_system_price_gbp_per_mwh,gross_exposure_reduction_gbp
solar,2025-11-12,674.8772575446704,0.0,-565.7890016738467,0.0,11.077164334306127,0.0,101.25,674.8772575446704
solar,2025-11-13,3499.931494518277,3193.0086200515075,-3397.419475080352,-3193.0086200515075,62.683528301451545,58.85901526384145,104.25,306.9228744667694
solar,2025-11-14,287.62908454010403,0.0,287.62908454010403,0.0,3.2554969950467494,0.0,103.5,287.62908454010403
solar,2025-11-15,741.3429425440363,9.705502590084834,-152.24063459183716,-9.705502590084834,7.863847351557724,0.10320627066194854,123.43,731.6374399539515
solar,2025-11-16,1225.8914986331176,820.0558598232233,-1007.3782903140997,-820.0558598232233,12.480674364869945,8.1805336833696,123.5,405.83563880989436
solar,2025-11-17,750.1248847623615,316.9063958780451,-238.4538161932153,-316.9063958780451,10.466984604608092,4.675938737704551,164.45,433.2184888843164
solar,2025-11-18,796.0150696133966,0.0,574.9339953652108,0.0,11.198217943334956,0.0,130.0,796.0150696133966
solar,2025-11-19,2751.1312437600263,58.443913495994465,2751.1312437600263,58.443913495994465,29.829144539088592,0.8352324200652738,117.0,2692.687330264032
solar,2025-11-20,1051.5554729397109,488.09403981381865,375.9336568034404,488.09403981381865,10.58192778068397,4.944718171555607,159.53,563.4614331258922
solar,2025-11-21,1399.9968449273936,77.70884595978214,-975.6017517408741,77.70884595978214,13.770445954544265,0.4277249341946724,247.3104,1322.2879989676114
solar,2025-11-22,532.4015901413611,0.0,-459.9346432258129,0.0,7.040936247691687,0.0,117.4,532.4015901413611
solar,2025-11-23,1059.2017082223979,0.0,-729.87837634399,0.0,12.5048022178502,0.0,112.89,1059.2017082223979
solar,2025-11-24,914.6886698481696,0.0,-782.6544881596665,0.0,9.417505154522038,0.0,129.0,914.6886698481696
solar,2025-11-25,1545.071930340375,523.7245353799472,-1220.0116208678155,-523.7245353799472,19.775250747106714,6.74417980636723,203.37,1021.3473949604279
solar,2025-11-26,5871.044556618119,5657.0557476796985,-5794.227276008976,-5657.0557476796985,68.30232448857748,66.6270462094653,135.0,213.98880893842033
solar,2025-11-27,302.1006222045334,145.61510760375026,-74.97570833005673,-145.61510760375026,3.7094287703294917,1.3868105486071454,106.75,156.48551460078315
solar,2025-11-28,3218.395623164568,2800.0030288168723,-2858.0057295423608,-2800.0030288168723,34.907817419921386,30.74402748408789,108.0,418.39259434769565
solar,2025-11-29,538.6366399384843,389.2141402318701,-512.9064703551828,-389.2141402318701,9.420937086043306,7.2136002371389125,102.8,149.42249970661425
solar,2025-11-30,1254.4167827515369,1036.4583693015127,-962.4744655815929,-1036.4583693015127,17.165507118461026,15.001192612130321,125.0,217.95841345002418
solar,2025-12-01,300.3117354791314,0.0,158.889493736166,0.0,3.7169355032715754,0.0,117.5,300.3117354791314
solar,2025-12-02,1526.4265172818577,1039.9014399110579,-1144.289652480641,-1039.9014399110579,19.301925836575972,13.774870248099681,122.77,486.52507737079986
solar,2025-12-03,1591.935198375307,1316.2369238300323,-1436.6718840695444,-1316.2369238300323,19.845387324526897,16.556267747689233,115.59,275.69827454527467
solar,2025-12-04,449.6167079345636,0.0,62.984440366861385,0.0,5.768801249338377,0.0,110.99963998559944,449.6167079345636
solar,2025-12-05,1112.0452311545323,887.7554481724603,-880.9849132301338,-887.7554481724603,16.846789832231508,13.508131092854018,102.32,224.28978298207198
solar,2025-12-06,696.5926161519199,496.6151195055739,-517.6170861211065,-496.6151195055739,12.013041412896454,8.62235084845964,105.0,199.97749664634597
solar,2025-12-07,1187.8717053161504,4.380176776841438e-17,1123.484582240175,4.380176776841438e-17,12.46859989607483,4.336808689942018e-19,115.5,1187.8717053161504
solar,2025-12-08,479.0198191232519,0.0,325.11949558874846,0.0,6.0651221229541745,0.0,114.0,479.0198191232519
solar,2025-12-09,280.1732192779738,1.3183898417423734e-15,-55.00570971481241,-1.3183898417423734e-15,3.1132214680906247,1.3877787807814457e-17,98.3,280.1732192779738
solar,2025-12-10,937.446717683019,0.0,-811.4803277791862,0.0,15.262705325615421,0.0,103.45,937.446717683019
solar,2025-12-11,931.6242700847911,0.0,370.04866130227254,0.0,10.60977048581626,0.0,106.9,931.6242700847911
solar,2025-12-12,1423.8359629955378,7.42129320959369e-15,1336.9500882558145,-7.42129320959369e-15,16.72317578762295,6.938893903907228e-17,108.99,1423.8359629955378
solar,2025-12-13,3092.7323558018475,588.7643034868954,-2967.4524176859036,-588.7643034868954,36.89119063835291,7.763433590303056,94.85,2503.968052314952
solar,2025-12-14,1119.9566915127725,1040.3095880169055,-1036.717008173101,-1040.3095880169055,17.045222933782092,15.916103160139862,96.0,79.64710349586699
solar,2025-12-15,874.5080319216129,701.7338023736044,-659.9882160405708,-701.7338023736044,13.103249289447458,10.992583153045906,149.95,172.77422954800852
solar,2025-12-16,871.5496766912086,0.0,388.605258883239,0.0,12.930182949063525,0.0,133.0,871.5496766912086
solar,2025-12-17,281.15038404144303,0.0,156.95641771615024,0.0,3.678866593527502,0.0,104.75,281.15038404144303
solar,2025-12-18,264.2236954308171,6.562111964925065e-16,224.63708266281466,-2.326611125980094e-16,4.0960005791240075,1.0408340855860843e-17,93.95,264.2236954308171
solar,2025-12-19,2704.194763862498,1252.382457117799,-2527.096124412188,-1252.382457117799,30.27755335937564,14.24449530979713,101.0,1451.8123067446988
solar,2025-12-20,912.7386338566613,276.6572665624298,-180.4480418478086,-276.6572665624298,8.891421069826732,2.969276929726078,116.0,636.0813672942315
solar,2025-12-21,703.8891199592872,0.0,684.9441898210825,0.0,10.242936689623345,0.0,99.9228342467976,703.8891199592872
solar,2025-12-22,441.2204155595015,0.0,-53.03833355827003,0.0,6.6600442567742775,0.0,104.99170439687975,441.2204155595015
solar,2025-12-23,1540.2343818226013,4.562572541999543e-14,1540.2343818226013,4.562572541999543e-14,17.291895422353697,5.551115123125783e-16,97.0,1540.2343818226013
solar,2025-12-24,1606.569232994222,0.0,-1520.455601847795,0.0,21.583652206234255,0.0,104.2,1606.569232994222
solar,2025-12-25,2885.412573704582,1871.771019517964,-2592.12200975605,-1871.771019517964,37.29747367845893,24.50745378004556,119.0,1013.6415541866179
solar,2025-12-26,486.5695329735942,115.2113011849872,-95.32328527748194,-115.2113011849872,6.877895580240588,1.3831977019348467,109.0,371.358231788607
solar,2025-12-27,809.0478343710254,103.92477217910414,403.3026489282702,-103.92477217910414,10.283135833690558,1.4006882244915326,96.23892954516263,705.1230621919212
solar,2025-12-28,1145.5868445520719,0.0,1145.5868445520719,0.0,11.52866904998677,0.0,118.0,1145.5868445520719
solar,2025-12-29,1479.3225418219654,0.0,1479.3225418219654,0.0,13.806037285667685,0.0,123.45,1479.3225418219654
solar,2025-12-30,2700.0489567354907,56.09411058165671,-2596.039007437613,-56.09411058165671,37.139117439098456,0.7690548043264002,129.6,2643.954846153834
solar,2025-12-31,757.1808728712418,280.5582418280725,-161.62418215515754,-280.5582418280725,10.04552326250695,3.957039927030075,105.0,476.62263104316935
solar,2026-01-01,608.5057476375923,20.244074784606813,383.16743829816335,-20.244074784606813,11.424466910651741,0.40814666904449215,99.0,588.2616728529855
solar,2026-01-02,1626.8804102658632,595.5947009850726,-1423.7546800152406,-595.5947009850726,16.89722962189986,5.9269588476843404,125.0,1031.2857092807908
solar,2026-01-03,2083.672924799266,1912.764089620276,-1924.6933042668147,-1912.764089620276,25.172269930591746,23.17659095203028,109.0,170.9088351789901
solar,2026-01-04,746.7955688418008,356.64860499820736,-206.51527094750662,-356.64860499820736,7.985460222074374,3.7350093187341376,125.0,390.1469638435934
solar,2026-01-05,1842.984468274566,1038.439879875016,-1158.910438300219,-1038.439879875016,18.42609072643573,11.399406225812651,750.0,804.5445883995501
solar,2026-01-06,2063.8136744667268,1228.5599282828273,-934.2035868362001,-1228.5599282828273,13.572111027621354,6.040616009238423,323.2036549053041,835.2537461838995
solar,2026-01-07,454.1920507975176,0.0,147.38631361354203,0.0,6.15473192736237,0.0,127.0,454.1920507975176
solar,2026-01-08,1146.951456630263,0.0,865.581679190224,0.0,4.8148851153300924,0.0,434.85,1146.951456630263
solar,2026-01-09,961.2724417026245,0.0,897.4277551502629,0.0,10.512270877617443,0.0,123.14787458831732,961.2724417026245
solar,2026-01-10,1300.447481949858,0.0,-1191.957543775105,0.0,18.755927903010118,0.0,118.0,1300.447481949858
solar,2026-01-11,405.9191885045252,0.0,95.85016426284379,0.0,4.38809626532315,0.0,106.0,405.9191885045252
solar,2026-01-12,532.3692668504909,1.4016565685892601e-15,130.25073822939274,1.4016565685892601e-15,6.248179695676594,1.3877787807814457e-17,114.5,532.3692668504909
solar,2026-01-13,1124.1338611241451,1.0604295219707183e-14,-477.1901543926867,1.2750911437819922e-15,11.681002994105523,1.1102230246251565e-16,124.0,1124.1338611241451
solar,2026-01-14,1222.4414962813648,588.8311074523172,-1077.1132692927572,-588.8311074523172,14.238539206395885,7.109452460769628,161.35,633.6103888290477
solar,2026-01-15,1331.1610568306444,3.5668083070428127e-17,1225.7823753885857,-3.5668083070428127e-17,14.725069512831785,2.168404344971009e-19,179.55,1331.1610568306444
solar,2026-01-16,1175.017673950072,0.0,-1106.1892320748132,0.0,14.668042202034918,0.0,144.98,1175.017673950072
solar,2026-01-17,1591.4292537102006,1358.7920493003805,-1498.9972371336678,-1358.7920493003805,19.26225726366765,16.30891080156257,136.99988672405982,232.63720440982001
solar,2026-01-18,959.6235249967237,68.28929623492719,767.3768028431858,-68.28929623492719,9.941058068317446,0.8925595294956357,152.14424182314653,891.3342287617966
solar,2026-01-19,1003.1883206914132,0.0,-70.91671042950212,0.0,10.531517439547024,0.0,143.17,1003.1883206914132
solar,2026-01-20,1685.2751851853252,954.1988267799281,-1329.3429420251407,-954.1988267799281,21.21180025626453,12.120133364918843,119.94,731.0763584053971
solar,2026-01-21,526.4255755037318,0.0,432.64641920244105,0.0,5.930152984196237,0.0,130.0,526.4255755037318
solar,2026-01-22,1422.4468108959322,3.3970048995968227e-15,1422.4468108959322,-3.3970048995968227e-15,14.583032875245976,2.7755575615628914e-17,126.77,1422.4468108959322
solar,2026-01-23,1071.1255295012631,0.0,-730.0936975376912,0.0,11.756922726664808,0.0,129.0,1071.1255295012631
solar,2026-01-24,1480.6323900365421,9.623159589901203e-16,202.83070787556005,-9.623159589901203e-16,13.485707656121585,1.3877787807814457e-17,129.0,1480.6323900365421
solar,2026-01-25,851.4929937296262,0.0,250.57687667863107,0.0,7.761286914417559,0.0,136.9,851.4929937296262
solar,2026-01-26,802.1901079650129,0.0,167.56532317615444,0.0,6.973533664690605,0.0,151.24,802.1901079650129
solar,2026-01-27,1175.4276858413882,0.0,759.2334841807424,0.0,10.310874186665739,0.0,134.0,1175.4276858413882
solar,2026-01-28,1175.3036665128552,0.0,-888.1268170469413,0.0,11.72675500437186,0.0,150.35,1175.3036665128552
solar,2026-01-29,1373.1781820915444,0.0,810.2421480779865,0.0,10.092690539608776,0.0,151.47,1373.1781820915444
solar,2026-01-30,717.7285085962727,0.0,204.84611494384094,0.0,7.805220194231246,0.0,129.0,717.7285085962727
solar,2026-01-31,1638.799577527287,512.7358510518233,1466.5661112203031,512.7358510518233,16.55328089861715,5.254065865446215,128.24,1126.0637264754637
solar,2026-02-01,833.8266446581221,355.1385903545894,313.94831018136466,355.1385903545894,7.935225950739822,3.441926483149006,148.0,478.6880543035327
solar,2026-02-02,1696.0221742421459,1632.0944771762665,1696.0221742421459,1632.0944771762665,16.041408510107317,15.460754299336267,139.8,63.92769706587933
solar,2026-02-03,418.24095118738626,368.010142829706,331.2537190448762,368.010142829706,4.242123386288689,3.763010545545824,123.45,50.230808357680246
solar,2026-02-04,1994.5703989649298,88.04937151298402,-1699.2012663626808,88.04937151298402,23.30183548927107,0.9188809784997736,129.0,1906.5210274519459
solar,2026-02-05,383.51377323949146,0.0,-34.66116625005763,0.0,4.635617083051915,0.0,119.49,383.51377323949146
solar,2026-02-06,572.6328267124435,0.0,373.4877080145302,0.0,5.383293797088763,0.0,118.15283328055556,572.6328267124435
solar,2026-02-07,1072.5158277610049,0.0,597.6814859769677,0.0,13.442435784212883,0.0,114.5,1072.5158277610049
solar,2026-02-08,532.7843986902421,0.0,-437.9992392218292,0.0,6.7911519271759975,0.0,127.9,532.7843986902421
solar,2026-02-09,746.2959664998489,0.0,-570.4082930203955,0.0,7.855668177557079,0.0,159.6,746.2959664998489
solar,2026-02-10,480.97969873763407,0.0,-137.61407081836816,0.0,6.267436529961095,0.0,118.0,480.97969873763407
solar,2026-02-11,2211.696705713401,340.50828021016855,-2188.9654814465885,-340.50828021016855,26.169288911210025,4.7812266650284885,99.89,1871.1884255032326
solar,2026-02-12,1638.5200622297566,1613.893325040779,-1624.3306270213022,-1613.893325040779,21.2710061074419,20.986909424045482,119.0,24.626737188977586
solar,2026-02-13,1910.333147158812,1861.7393127845357,-1863.3882743714034,-1861.7393127845357,27.289627872426024,26.59724016431685,135.0,48.593834374276184
solar,2026-02-14,4277.315045565512,3947.185662312158,-3670.0167120056,-3947.185662312158,58.81536764239583,55.593225251585785,113.99,330.12938325335426
solar,2026-02-15,1287.5852321100122,1.8960787800947897e-14,-39.51998989642188,1.6011237474744534e-14,18.72723401334629,2.918672248330978e-16,118.0,1287.5852321100122
solar,2026-02-16,1447.0895901234724,577.7866839287318,-139.41929561672274,-577.7866839287318,18.350496856658538,8.463872278912945,102.40269220087312,869.3029061947406
solar,2026-02-17,2352.7358450032507,906.5137711048933,-451.4265664957117,-906.5137711048933,30.296097577026448,13.636960892965968,115.0,1446.2220738983574
solar,2026-02-18,1671.219162847269,0.0,1278.759839079507,0.0,25.2397140825203,0.0,96.81,1671.219162847269
solar,2026-02-19,2053.0340090525456,354.14104054096435,1339.3896833951005,354.14104054096435,19.842817830460792,2.8452703105189947,144.01020408163265,1698.8929685115813
solar,2026-02-20,1534.3693662456196,799.9100318483346,270.18826744375696,799.9100318483346,19.219089844419546,9.150648417528254,107.5,734.459334397285
solar,2026-02-21,3602.714165329847,1.2975731600306517e-15,-2046.9709968117604,1.2975731600306517e-15,37.80253895598442,1.3877787807814457e-17,118.0,3602.714165329847
solar,2026-02-22,605.675414454876,0.0,116.39662621334881,0.0,18.309856255333365,1.1102230246251565e-16,97.45,605.675414454876
solar,2026-02-23,2237.518587690967,933.5645921569137,-491.6857263019901,-933.5645921569137,31.579753864369483,13.618176108927372,120.0574091295388,1303.953995534053
solar,2026-02-24,1243.7600135810778,213.18988097748152,-1118.1933235644697,-213.18988097748152,25.48778780915735,11.338161109293146,117.89827985721853,1030.5701326035962
solar,2026-02-25,1248.5010201853736,14.967100277512731,857.451154329493,-14.967100277512731,15.534717348973047,0.24536229963135625,131.5794633498766,1233.5339199078608
solar,2026-02-26,1579.2504630741641,292.79726511570163,1578.2575275288148,292.79726511570163,31.682233834479916,4.923642534784613,97.0,1286.4531979584626
solar,2026-02-27,1577.4679241895535,780.3416086120043,879.6254572075309,780.3416086120043,19.937798270112513,9.334439138057359,111.69,797.1263155775492
solar,2026-02-28,2526.506758501209,2323.35216023784,2309.7186793079213,2323.35216023784,32.25860830902515,29.042036440057785,114.5,203.15459826336883
solar,2026-03-01,895.6260631750483,401.75246966133966,651.3093748314312,401.75246966133966,36.76244714476408,6.369593580831545,128.0,493.87359351370867
solar,2026-03-02,715.7442736055814,32.31357716324076,-199.5338386527777,32.31357716324076,13.112438112954095,0.5189472076616231,131.85,683.4306964423406
solar,2026-03-03,1748.0633269785424,0.0,466.4566709870283,0.0,16.46856242954788,0.0,224.0,1748.0633269785424
solar,2026-03-04,10555.527533521838,10118.19358557256,10555.527533521838,10118.19358557256,74.49969158780034,71.82737254441011,180.0,437.333947949277
solar,2026-03-05,6461.015857222005,6408.072988648936,6390.225900339823,6408.072988648936,56.72582840559329,56.20043419435835,145.0,52.94286857306906
solar,2026-03-06,3687.099943610442,3685.7358096327926,3685.373359266245,3685.7358096327926,36.77522463215776,36.76642587667311,185.45,1.3641339776495442
solar,2026-03-07,6174.588199457286,6174.5826232420095,6174.588199457286,6174.5826232420095,45.464236977996215,45.46419100375864,164.75,0.005576215276050789
solar,2026-03-08,10963.827142710072,10963.827142710072,10963.827142710072,10963.827142710072,70.89119449342745,70.89119449342745,167.45,0.0
solar,2026-03-09,4732.038311667211,4732.038311667211,4732.038311667211,4732.038311667211,31.82913794932572,31.82913794932572,189.0,0.0
solar,2026-03-10,1424.1749051522622,13.445415202908194,161.55518880574098,13.445415202908194,22.82289733228661,0.13983636454210602,134.89,1410.729489949354
solar,2026-03-11,597.6897983006199,540.9856602425059,563.6498183155645,533.1102756268731,20.193890152476374,19.37819139421148,136.9,56.70413805811404
solar,2026-03-12,2058.2776279644063,2050.3340300761465,2051.629063435253,2050.3340300761465,24.322292928228478,24.217703819059814,153.0,7.943597888259774
solar,2026-03-13,2456.2546365369903,2298.992667738211,2221.6693173993262,2298.176243504925,24.817720812000296,23.068666205391885,139.99,157.26196879877944
solar,2026-03-14,819.2711596222418,0.0,-344.197931903655,0.0,9.36309772865629,0.0,156.17,819.2711596222418
solar,2026-03-15,2230.4704698698574,391.89947168009695,1126.6627097121154,391.89947168009695,52.88447218011167,8.369197201728563,130.0,1838.5709981897605
solar,2026-03-16,5065.521696766182,427.6921027188784,4879.289074749739,427.6921027188784,41.90121513394186,3.9359188314340563,159.0,4637.8295940473035
solar,2026-03-17,1495.2408883300795,0.0,-1248.913772493638,0.0,25.269659386791325,0.0,147.0,1495.2408883300795
solar,2026-03-18,2824.360443406253,0.0,-2669.8708185769046,0.0,21.672875244228166,0.0,185.0,2824.360443406253
solar,2026-03-19,2892.195952135321,2346.6548278668133,-2632.9553110930474,-2346.6548278668133,31.202310241894754,25.9606495596561,171.0,545.5411242685077
solar,2026-03-20,2338.0258119950317,2049.492863868013,-2107.2064572205295,-2049.492863868013,19.834826756122702,18.052812837047316,180.0,288.5329481270187
solar,2026-03-21,3821.317709588228,3678.987279051546,-3656.477494740176,-3678.987279051546,32.88741221492085,31.970287450246687,165.0,142.3304305366819
solar,2026-03-22,3398.036271344699,2728.199344600238,-2174.7685806755803,-2728.199344600238,28.622655891661665,23.531723460657627,165.0,669.8369267444609
solar,2026-03-23,2262.8804496130115,1448.4934124751214,-2022.029183630931,-1448.4934124751214,22.810901640707087,14.999142479514214,165.9,814.38703713789
solar,2026-03-24,2011.29273493644,0.0,1993.2045200762334,0.0,33.26292579362201,0.0,124.9,2011.29273493644
solar,2026-03-25,681.3800837877978,410.8008279678745,223.75202308290616,394.0316976014146,44.37254530870025,38.004629281185046,149.0,270.57925581992333
solar,2026-03-26,3977.1846764921193,875.2115518704422,-1390.7079550601081,875.2115518704422,42.77669951447182,8.631662003116965,171.53686154969526,3101.973124621677
solar,2026-03-27,2165.3218117911024,513.8402537979083,-1590.4565209842758,-513.8402537979083,25.423192033950286,5.649993581502622,144.0,1651.4815579931942
solar,2026-03-28,525.4792156739203,0.0,390.6997191303222,0.0,17.349088805054343,0.0,145.72,525.4792156739203
solar,2026-03-29,2324.816539118027,725.3289471743154,2150.774919945069,725.3289471743154,37.2189211302907,12.125685405517332,135.9,1599.4875919437113
solar,2026-03-30,959.4856105219765,383.1567829332056,-24.13717055442763,367.7975205942232,28.684583813974562,10.558079593372703,160.0,576.3288275887709
solar,2026-03-31,3566.5467318847423,1190.6239224541337,-3373.0849766117703,-1190.6239224541337,40.79312758871562,14.478428762751255,164.0,2375.9228094306086
solar,2026-04-01,11192.144497486406,6542.55110676663,11192.144497486406,6542.55110676663,94.3770770954498,56.52883988241775,168.45,4649.593390719776
solar,2026-04-02,4205.6129498463915,384.685839370092,-4040.3630272372484,-333.79924415516734,50.2018952279355,7.286071060191889,141.1,3820.9271104762993
solar,2026-04-03,4810.1130577647555,924.4923548123921,2993.3197317782974,-358.6101845439108,78.50739017433006,32.980351064013966,120.0,3885.6207029523634
solar,2026-04-04,9594.052167940632,8772.243390028045,9504.512488941877,8762.271733980208,75.23969166305534,69.03881665100799,164.0,821.8087779125872
solar,2026-04-05,932.5751039262486,754.7088936906855,-610.5137569892684,-699.5120537747064,21.282652197010723,16.635996890843636,128.12,177.86621023556313
solar,2026-04-06,5174.362001971614,2274.6746869665476,2191.2523503036455,1586.5312613250803,77.85225422536908,37.974073741581066,152.0,2899.687315005066
solar,2026-04-07,1588.0241822897115,103.61847788649489,921.0068907609696,28.16959389091743,31.362727683022193,1.5980184009213545,144.45,1484.4057044032165
solar,2026-04-08,1469.1351028423924,0.0,778.2221014283407,0.0,13.671724413594408,0.0,149.9,1469.1351028423924
solar,2026-04-09,4861.655959066657,2528.9888070773586,4581.036970346877,2528.9888070773586,39.688229998048385,20.713897618107477,143.85,2332.667151989298
solar,2026-04-10,3771.787401104581,635.018359502851,-3712.74239709312,-635.018359502851,46.95327842178399,4.661560858919466,142.9,3136.76904160173
solar,2026-04-11,434.98621234049403,0.0,-187.5615658511985,0.0,25.763388661125866,0.0,62.22,434.98621234049403
solar,2026-04-12,1261.143262069097,533.7257876104835,1036.2585503080984,504.2379546177565,36.47152471066263,19.852369391312138,143.99,727.4174744586136
solar,2026-04-13,4174.646072840489,3499.6079549202923,3361.8996656762297,3499.6079549202923,41.61672782105231,36.524988109158855,215.32,675.0381179201968
solar,2026-04-14,2625.351111925382,2102.9234131991393,2006.589013191294,2102.9234131991393,29.874799914567628,22.032589512257235,157.5,522.4276987262429
solar,2026-04-15,4481.630564332744,3043.9550634323623,2729.671798446987,3043.9550634323623,50.60748179845685,28.996324615946243,134.4,1437.6755009003818
solar,2026-04-16,1302.6102234535742,12.839230968545152,-1031.5649816068574,12.839230968545152,25.771152869455385,0.3209807742136288,140.0,1289.7709924850292
solar,2026-04-17,3061.8749634263886,1231.600534850367,-2177.351701601169,-1231.600534850367,44.44623175348541,13.178337213175556,134.0,1830.2744285760216
solar,2026-04-18,1563.9981156470392,1498.2805282333566,-1521.6041646811589,-1498.2805282333566,22.40008372977156,21.035930064268612,115.0,65.71758741368262
solar,2026-04-19,2210.103007446661,1774.4006488920284,-1778.3737699507483,-1774.4006488920284,23.563067916583393,16.799766779268847,140.0,435.70235855463284
solar,2026-04-20,2834.833526835977,2686.3990166785784,-2700.1676346711965,-2686.3990166785784,30.47331338954286,29.27144229881659,148.55094406170343,148.43451015739856
solar,2026-04-21,3555.8442816140796,2837.2009627443695,-16.78654234701451,-250.82363901212742,75.41951068008812,67.6547576076528,154.5,718.6433188697101
solar,2026-04-22,2748.220485656615,2512.617006354106,-679.3789803337621,-710.4008775949354,51.48896099873929,48.60240450276383,149.0,235.6034793025092
solar,2026-04-23,3278.0606359728536,1509.383394467106,-1105.1984781344256,-1509.383394467106,28.331296369903917,13.354895820834766,169.3,1768.6772415057476
solar,2026-04-24,2426.544206552169,953.4491951470346,-591.1173238093002,-953.4491951470346,24.447461329730096,10.493779614572855,150.0,1473.0950114051343
solar,2026-04-25,4967.221069292004,4440.9949547511615,-4863.473041503664,-4440.9949547511615,49.40282845794128,43.469095531788746,154.0,526.2261145408429
solar,2026-04-26,4471.16000308425,1449.351109611511,1484.690176166333,-1449.351109611511,40.59519029205852,17.475686244709493,169.0,3021.8088934727393
solar,2026-04-27,3098.500816612858,267.2225150474304,-584.4806731754041,-267.2225150474304,47.71017344732877,3.773916832954132,147.44,2831.2783015654277
solar,2026-04-28,6830.794827605657,640.0301574783988,-387.5175194760321,640.0301574783988,58.44122722443234,4.740964129469621,135.0,6190.764670127258
solar,2026-04-29,1902.0346343388237,378.95163102541295,-478.51025177774716,-378.95163102541295,24.57384600927908,4.019272839306332,136.0,1523.0830033134107
solar,2026-04-30,1124.6801180906516,96.55381892171978,-8.611504650963003,96.55381892171978,22.214402128444917,4.029410950671352,150.0,1028.1262991689318
solar,2026-05-01,2934.9697059253876,0.0,1478.423346561689,0.0,24.37708337904378,0.0,197.3311819375,2934.9697059253876
solar,2026-05-02,4177.0615136090455,299.4798707067871,2336.1734317645687,299.4798707067871,53.856338165478824,1.9082700061761255,169.0,3877.5816429022584
solar,2026-05-03,3489.4474624843924,2922.4299405747133,3044.588429962406,2922.4299405747133,34.49353552681691,29.023884643504438,150.0,567.0175219096791
solar,2026-05-04,6501.773657110903,6480.485451973343,6468.04071676869,6480.485451973343,56.33508465452146,56.207629929131315,169.0,21.28820513756
solar,2026-05-05,4511.5300098214175,4363.90137290096,4362.584813400148,4363.90137290096,45.19133536934049,43.782786714490086,172.11,147.6286369204572
solar,2026-05-06,3383.411227094411,18.49960274157728,-3004.630528530247,18.499602741577267,37.90371246842175,0.1756129073328019,143.0,3364.9116243528338
solar,2026-05-07,5172.84584386572,1953.4145853069651,5152.982124354024,1953.4145853069651,47.325047800141824,16.929580495242135,157.0,3219.431258558755
solar,2026-05-08,5253.12631499627,1738.0855792590937,-4947.887368928178,-1582.1697784977025,64.46795093838793,20.832418807490676,145.0,3515.040735737176
solar,2026-05-09,2831.0305206133316,1608.0318068934296,-2048.906611972721,-1608.0318068934296,34.54282988891336,14.93464133477628,174.0,1222.998713719902
solar,2026-05-10,1267.3273324169943,0.0,-32.357465315315636,0.0,34.941244012017734,0.0,127.94,1267.3273324169943
solar,2026-05-11,5831.444474661667,994.377609162852,5385.401531058305,994.377609162852,44.56551195166663,8.200950237924303,149.2225607235026,4837.066865498815
solar,2026-05-12,1914.1019242456532,17.77530391756833,-168.36933762739022,17.77530391756833,19.999821308860994,0.148053505893456,175.0,1896.3266203280848
solar,2026-05-13,3587.240587925684,1436.320032732655,2100.025224369957,1436.320032732655,30.17788515229396,11.792549108302687,168.78,2150.920555193029
solar,2026-05-14,3307.2001038454177,938.0118737444569,-489.5474313218354,938.0118737444569,40.99728347256115,11.195380992642828,135.0,2369.188230100961
solar,2026-05-15,2901.1101589469445,72.46850492087903,1930.2710436460848,72.46850492087903,27.539795017266968,0.8109535263653882,139.45,2828.641654026065
solar,2026-05-16,2572.9974526665806,2117.751800988783,2146.8001841810083,2117.751800988783,28.263648540066356,23.494066899569606,135.0,455.24565167779747
solar,2026-05-17,2598.9157494947763,1275.5734667103113,1363.7601437335638,1275.5734667103113,38.24569422256526,23.91394580032363,157.85,1323.342282784465
solar,2026-05-18,4970.25482049162,4821.581204787206,4868.258181206872,4821.581204787206,42.96317636250689,41.91276274354545,155.57,148.67361570441426
solar,2026-05-19,5410.1055181861775,5275.627353910946,5234.281981074706,5234.50501730414,55.930690656688,54.88095920283197,144.5,134.4781642752314
solar,2026-05-20,8130.619707152541,8103.145965622331,8100.967111441872,8103.145965622331,68.6425491237886,68.41867807446003,155.9,27.473741530210646
solar,2026-05-21,3478.3033484773878,511.72026744735876,-2418.2072285188156,511.72026744735876,46.72573418894258,5.149037647628786,197.51,2966.583081030029
solar,2026-05-22,2377.9957843496395,1542.0025696192833,-1056.0762160494417,-1542.0025696192833,24.644755337785085,17.717066048890022,202.7,835.9932147303562
solar,2026-05-23,3108.238975434646,1940.3052518639813,-1974.880141271474,-1940.3052518639813,28.94787443453792,18.579711181962693,156.9,1167.9337235706646
solar,2026-05-24,1678.395683914471,581.3723053407687,-135.8859607342692,-581.3723053407687,24.974185058473818,6.581474763567968,144.49,1097.0233785737023
solar,2026-05-25,1138.3805378685727,2.7755575615628914e-16,732.0650306017017,2.7755575615628914e-16,12.386238357948628,3.469446951953614e-18,178.99,1138.3805378685727
solar,2026-05-26,2159.637660184735,0.0,-889.0407339594566,0.0,18.327493563812343,0.0,167.6,2159.637660184735
solar,2026-05-27,1153.6753311979562,0.0,134.90034908882515,0.0,12.50459558704291,0.0,148.88,1153.6753311979562
